
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.95 (shown are averages)
------------------------------
            eval-loss   lower-CI    upper-CI  n-seeds  train-mae  train-uUB-mae  train-time_min  test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95  test-qloss1  test-uUB-qloss1
config58     4.399969   3.954221    4.845716      100   0.047397       0.486171        1.156369     5.272621         7.722946       5.265869           5.317168        5.264181            4.715724       5.262493           4.114279        5.261930            3.913797     5.261367         3.713316
config25     4.401145   3.928970    4.873320      100   0.693361       0.634451        1.575084     5.651594        10.949621       5.497731           6.413036        5.459265            5.278889       5.420799           4.144743        5.407977            3.766694     5.395155         3.388645
config326    4.403820   3.936889    4.870750      100   0.003991       0.017008        1.821847     5.366650         6.520701       5.284949           5.172981        5.264524            4.836051       5.244099           4.499122        5.237290            4.386812     5.230482         4.274502
config124    4.418110   3.988377    4.847843      100   0.369641       0.467079        1.092123     5.514172         7.727424       5.401327           5.342334        5.373115            4.746061       5.344904           4.149789        5.335500            3.951031     5.326096         3.752274
config20     4.436123   4.000667    4.871579      100   0.022491       0.086323        1.723177     5.584679         7.397796       5.410195           5.472746        5.366574            4.991483       5.322952           4.510221        5.308412            4.349800     5.293872         4.189379
config499    4.442404   3.961426    4.923382      100   0.006317       0.017255        1.015590     5.262949         6.262342       5.068932           5.102010        5.020428            4.811927       4.971924           4.521844        4.955756            4.425149     4.939588         4.328455
config17     4.450931   4.050477    4.851385      100   0.187138       0.406124        2.498206     5.561399         8.692172       5.367942           5.756994        5.319578            5.023199       5.271214           4.289404        5.255093            4.044806     5.238971         3.800208
config344    4.454134   3.965410    4.942858      100   0.371082       0.446637        1.699073     5.961609        10.496079       5.822527           6.398027        5.787756            5.373514       5.752985           4.349001        5.741395            4.007497     5.729805         3.665992
config196    4.467822   3.992989    4.942654      100   0.154511       0.751825        1.384854     6.295280        10.648031       5.920306           6.269904        5.826563            5.175372       5.732819           4.080841        5.701571            3.715997     5.670324         3.351153
config299    4.479369   3.922873    5.035865      100   0.010064       0.053996        1.562780     4.948061         5.829658       4.952465           4.942741        4.953566            4.721012       4.954666           4.499283        4.955033            4.425373     4.955400         4.351463
config401    4.485861   4.047318    4.924404      100   0.003383       0.263289        0.825389     4.982069         6.728328       5.115565           5.145745        5.148939            4.750099       5.182312           4.354453        5.193437            4.222571     5.204562         4.090690
config285    4.488898   4.031705    4.946091      100   0.087972       0.564329        0.992059     5.370127         8.064428       5.410440           5.449780        5.420518            4.796118       5.430596           4.142456        5.433955            3.924569     5.437315         3.706682
config18     4.491212   3.980056    5.002367      100   0.044920       0.039460        1.228299     4.994811         6.194949       5.086765           5.093982        5.109753            4.818741       5.132742           4.543499        5.140405            4.451752     5.148068         4.360005
config275    4.501669   4.053357    4.949981      100   0.022158       0.448463        1.190620     5.470968         8.272565       5.378021           5.607707        5.354784            4.941492       5.331547           4.275277        5.323802            4.053206     5.316056         3.831134
config90     4.514173   4.006530    5.021815      100   1.271575       0.355360        2.432387     6.059796         7.887898       5.615586           5.532686        5.504533            4.943883       5.393480           4.355080        5.356463            4.158813     5.319445         3.962545
config174    4.515081   4.001388    5.028774      100   0.001519       0.013036        1.074292     5.409915         6.313592       5.134104           5.169457        5.065151            4.883423       4.996199           4.597390        4.973214            4.502045     4.950230         4.406700
config489    4.515881   3.983801    5.047961      100   0.020942       0.024055        1.597743     5.043475         5.516075       4.978994           4.869181        4.962874            4.707458       4.946754           4.545734        4.941380            4.491826     4.936007         4.437918
config429    4.541709   4.099333    4.984085      100   0.019570       0.861797        1.708367     6.028815        10.798413       5.656169           6.302518        5.563008            5.178544       5.469847           4.054570        5.438793            3.679912     5.407739         3.305254
config463    4.542911   4.014963    5.070858      100   0.581796       0.683932        1.040109     5.329961         8.196518       5.213566           5.457019        5.184468            4.772145       5.155369           4.087270        5.145669            3.858979     5.135970         3.630687
config387    4.544068   4.040854    5.047281      100   0.007905       0.086018        1.114710     5.019953         6.674886       4.992400           5.274779        4.985511            4.924752       4.978623           4.574725        4.976327            4.458050     4.974031         4.341374
config178    4.552404   4.068558    5.036250      100   0.005789       0.044602        0.745098     4.894498         5.919865       4.966455           5.028036        4.984445            4.805079       5.002434           4.582121        5.008430            4.507802     5.014427         4.433483
config115    4.555858   4.039340    5.072377      100   0.006695       0.015475        1.650040     5.018629         5.650691       4.921262           4.949444        4.896921            4.774132       4.872579           4.598821        4.864465            4.540383     4.856351         4.481946
config468    4.565699   4.059797    5.071601      100   0.001029       0.008272        2.357648     5.126281         5.928764       5.000952           5.062656        4.969620            4.846129       4.938287           4.629602        4.927843            4.557427     4.917399         4.485251
config366    4.573920   4.105271    5.042569      100   0.004742       0.021333        0.987352     5.426570         6.593359       5.190631           5.304450        5.131647            4.982223       5.072662           4.659996        5.053000            4.552587     5.033339         4.445178
config154    4.576187   4.096017    5.056358      100   0.166239       0.552817        0.645924     4.633551         7.108627       4.877761           5.160044        4.938813            4.672898       4.999866           4.185752        5.020217            4.023370     5.040568         3.860988
config352    4.579086   3.956192    5.201981      100   0.357687       1.082486        1.218171     5.219206         8.752402       5.128120           5.432948        5.105348            4.603085       5.082577           3.773221        5.074986            3.496600     5.067396         3.219979
config382    4.587217   4.071603    5.102832      100   0.001102       0.008055        1.378638     5.223672         5.795752       4.984224           5.027380        4.924362            4.835287       4.864501           4.643194        4.844547            4.579163     4.824593         4.515132
config36     4.594868   4.114496    5.075240      100   0.597414       0.787475        1.383424     5.885637        10.466961       5.722090           6.260918        5.681203            5.209407       5.640316           4.157896        5.626687            3.807393     5.613058         3.456889
config464    4.607752   4.068944    5.146561      100   0.011742       0.120536        1.925284     4.937670         6.412160       4.861686           5.196406        4.842689            4.892468       4.823693           4.588529        4.817361            4.487216     4.811029         4.385904
config426    4.633864   4.161415    5.106312      100   0.286779       0.633713        0.973436     5.577276         8.746770       5.415409           5.748905        5.374942            4.999439       5.334475           4.249973        5.320986            4.000151     5.307497         3.750329
config55     4.651859   4.160699    5.143019      100   0.230632       0.250640        1.497612     5.913880         7.803849       5.671432           5.654820        5.610820            5.117562       5.550208           4.580305        5.530004            4.401219     5.509800         4.222134
config205    4.677019   4.157874    5.196164      100   0.003065       0.121568        1.207828     5.211942         5.936134       5.216737           5.064123        5.217936            4.846121       5.219134           4.628118        5.219534            4.555450     5.219934         4.482783
config40     4.687927   4.220869    5.154984      100   0.090279       0.442179        1.799320     6.286837         9.270472       5.986710           6.096962        5.911678            5.303584       5.836646           4.510207        5.811636            4.245748     5.786625         3.981288
config200    4.690841   4.236897    5.144786      100   0.235915       0.849865        0.825724     5.408739         8.071473       5.368943           5.399580        5.358994            4.731607       5.349045           4.063634        5.345728            3.840976     5.342412         3.618319
config316    4.695820   4.218540    5.173099      100   0.050041       0.908859        1.573173     6.085531        10.074305       5.812791           6.103351        5.744605            5.110612       5.676420           4.117874        5.653692            3.786961     5.630963         3.456048
config113    4.700792   4.167429    5.234156      100   0.067205       0.061627        1.100122     5.547698         6.381683       5.302833           5.281145        5.241616            5.006011       5.180400           4.730877        5.159994            4.639165     5.139589         4.547454
config47     4.704616   4.252526    5.156707      100   0.131241       0.121894        0.674347     5.762144         7.323691       5.396626           5.592553        5.305246            5.159769       5.213867           4.726984        5.183407            4.582723     5.152947         4.438461
config328    4.705136   4.175320    5.234952      100   0.016682       0.025904        1.466609     5.588109         6.710154       5.418615           5.427467        5.376242            5.106795       5.333868           4.786123        5.319744            4.679232     5.305619         4.572341
config57     4.706197   4.226428    5.185967      100   0.019285       0.033580        1.335132     5.174949         5.890416       5.186044           5.121280        5.188818            4.928996       5.191592           4.736712        5.192517            4.672618     5.193441         4.608523
config199    4.706964   4.204635    5.209293      100   0.846083       0.993259        1.676472     5.922043        10.768021       5.670323           6.312664        5.607393            5.198824       5.544463           4.084985        5.523486            3.713705     5.502510         3.342426
config414    4.716682   4.150381    5.282982      100   1.417883       0.468813        1.497174     6.299975         8.552146       5.940655           5.833655        5.850825            5.154033       5.760995           4.474410        5.731052            4.247869     5.701108         4.021328
config276    4.717871   4.264569    5.171173      100   0.013047       0.367281        0.576236     5.549196         7.290371       5.426141           5.433667        5.395378            4.969491       5.364614           4.505315        5.354359            4.350589     5.344105         4.195864
config241    4.730834   4.266602    5.195066      100   0.102481       0.718789        1.933386     5.862827         8.517424       5.562440           5.671921        5.487343            4.960546       5.412247           4.249170        5.387215            4.012045     5.362182         3.774920
config202    4.732641   4.221225    5.244057      100   0.019643       0.222437        1.885399     5.239724         6.529841       5.203878           5.254281        5.194917            4.935391       5.185955           4.616501        5.182968            4.510204     5.179981         4.403908
config7      4.732932   4.250777    5.215086      100   0.022430       0.674246        0.964260     5.141284         7.713377       5.109670           5.405151        5.101766            4.828094       5.093863           4.251037        5.091228            4.058685     5.088594         3.866333
config191    4.738118   4.229295    5.246942      100   0.037836       0.339562        1.362849     5.102356         6.878722       5.122424           5.312301        5.127441            4.920696       5.132458           4.529091        5.134130            4.398556     5.135803         4.268021
config424    4.761515   4.301664    5.221366      100   0.065843       0.679136        1.315744     6.771676        10.860954       6.144616           6.579748        5.987850            5.509447       5.831085           4.439146        5.778830            4.082379     5.726575         3.725611
config104    4.762059   4.246961    5.277157      100   0.006514       0.013653        1.928613     5.655008         5.461777       5.421569           5.011227        5.363209            4.898589       5.304849           4.785952        5.285396            4.748406     5.265943         4.710860
config157    4.771218   4.239954    5.302483      100   0.138509       0.117730        0.711822     5.134661         5.977126       5.109148           5.141144        5.102770            4.932149       5.096392           4.723153        5.094266            4.653488     5.092140         4.583823
config312    4.779670   4.266205    5.293136      100   0.339307       0.296253        1.460697     5.875964         7.768998       5.638035           5.693894        5.578553            5.175118       5.519070           4.656343        5.499243            4.483417     5.479415         4.310492
config142    4.780213   4.249683    5.310742      100   0.092771       0.081174        1.270229     4.969169         5.846807       5.056637           5.121901        5.078504            4.940674       5.100371           4.759448        5.107660            4.699039     5.114949         4.638630
config419    4.782401   4.332093    5.232710      100   0.750441       0.547942        0.726816     5.281017         7.658711       5.129500           5.496026        5.091620            4.955354       5.053741           4.414683        5.041115            4.234459     5.028488         4.054235
config248    4.786780   4.259852    5.313707      100   0.006716       0.025885        0.995871     5.111440         5.723339       5.010586           5.115480        4.985372            4.963515       4.960159           4.811550        4.951754            4.760895     4.943350         4.710240
config433    4.793922   4.310298    5.277546      100   0.002901       0.018669        0.857422     5.057626         6.268652       5.131210           5.325453        5.149605            5.089653       5.168001           4.853853        5.174133            4.775253     5.180265         4.696653
config3      4.800644   4.305867    5.295422      100   0.303644       0.651504        1.552019     6.074261         9.186012       5.838118           6.004830        5.779082            5.209535       5.720046           4.414239        5.700368            4.149141     5.680689         3.884042
config186    4.804292   4.281979    5.326605      100   0.362641       0.333420        1.929480     6.046640         8.494152       5.792143           5.953133        5.728519            5.317879       5.664894           4.682624        5.643686            4.470872     5.622478         4.259121
config91     4.827860   4.292452    5.363267      100   0.006341       0.033023        1.369001     5.378350         5.060870       5.146745           4.892849        5.088843            4.850843       5.030942           4.808838        5.011642            4.794836     4.992341         4.780834
config73     4.828341   4.295338    5.361344      100   0.001065       0.004917        1.735076     5.154859         5.589241       5.013977           5.105567        4.978756            4.984649       4.943536           4.863730        4.931795            4.823424     4.920055         4.783118
config474    4.830640   4.406828    5.254453      100   0.001310       1.053319        1.020369     5.410863         7.731355       5.248318           5.234071        5.207681            4.609749       5.167045           3.985428        5.153500            3.777321     5.139954         3.569214
config270    4.854721   4.383355    5.326086      100   0.105841       1.190962        1.523476     4.786670         7.091373       4.732289           4.926564        4.718694            4.385362       4.705099           3.844160        4.700567            3.663759     4.696035         3.483358
config450    4.863256   4.351887    5.374624      100   0.060913       0.871935        1.574182     5.174928         7.061805       5.158373           5.122552        5.154234            4.637738       5.150095           4.152925        5.148715            3.991320     5.147336         3.829716
config118    4.863373   4.323180    5.403566      100   0.133070       0.200314        1.063678     5.091762         5.315121       4.852142           4.903292        4.792238            4.800335       4.732333           4.697378        4.712365            4.663059     4.692396         4.628740
config145    4.866109   4.346299    5.385919      100   0.002529       0.005117        2.003172     5.592050         5.902198       5.242002           5.244594        5.154490            5.080193       5.066978           4.915792        5.037808            4.860992     5.008637         4.806192
config481    4.872636   4.365340    5.379931      100   0.024778       0.082113        0.962952     5.177998         6.137268       5.150921           5.286692        5.144151            5.074048       5.137382           4.861404        5.135126            4.790523     5.132869         4.719642
config391    4.897910   4.373653    5.422166      100   0.017199       0.088849        1.295710     5.066645         5.778881       4.942500           5.166363        4.911464            5.013233       4.880428           4.860104        4.870083            4.809061     4.859737         4.758018
config333    4.902834   4.364209    5.441459      100   0.309262       0.348737        1.799479     5.801190         8.528911       5.626371           6.018502        5.582666            5.390900       5.538961           4.763298        5.524393            4.554097     5.509825         4.344896
config444    4.904143   4.288757    5.519530      100   0.738949       0.618198        1.774722     5.581316         7.735100       5.406897           5.556686        5.363293            5.012083       5.319688           4.467480        5.305153            4.285945     5.290618         4.104411
config349    4.934987   4.380744    5.489230      100   0.107663       0.037302        1.133212     5.511003         5.511500       5.285157           5.123827        5.228696            5.026909       5.172234           4.929990        5.153414            4.897684     5.134593         4.865378
config83     4.937087   4.356948    5.517225      100   0.386538       0.351714        2.153340     5.870328         6.881461       5.329316           5.431300        5.194063            5.068759       5.058810           4.706219        5.013726            4.585372     4.968642         4.464526
config371    4.965532   4.436902    5.494162      100   0.114570       0.528945        1.101785     5.153044         6.491945       5.151213           5.193824        5.150756            4.869294       5.150298           4.544764        5.150146            4.436588     5.149993         4.328411
config148    4.979967   4.466750    5.493184      100   0.000360       0.007637        1.341522     5.895636         6.424987       5.369180           5.507520        5.237566            5.278153       5.105952           5.048786        5.062081            4.972331     5.018210         4.895875
config386    4.981702   4.405778    5.557625      100   0.554350       0.929336        1.706831     6.229207        10.636522       6.128055           6.478107        6.102767            5.438504       6.077479           4.398900        6.069049            4.052365     6.060620         3.705831
config26     4.983072   4.463463    5.502682      100   0.283507       0.343712        1.394865     6.129858         7.748551       5.768103           5.784852        5.677664            5.293927       5.587226           4.803002        5.557080            4.639360     5.526933         4.475719
config430    5.024174   4.486593    5.561755      100   0.048085       0.030908        1.462241     5.454961         5.992393       5.245494           5.361366        5.193127            5.203609       5.140760           5.045852        5.123304            4.993267     5.105849         4.940681
config397    5.030343   4.435819    5.624866      100   0.007901       0.079404        1.111661     4.639938         4.910971       4.758803           4.936214        4.788519            4.942525       4.818235           4.948835        4.828140            4.950939     4.838045         4.953043
config385    5.032614   4.486084    5.579145      100   0.071727       0.338777        1.258160     5.768608         7.224903       5.696840           5.626335        5.678898            5.226694       5.660956           4.827052        5.654975            4.693838     5.648994         4.560624
config265    5.037288   4.491295    5.583280      100   0.008236       0.013058        1.503705     5.868371         6.280835       5.707427           5.487189        5.667191            5.288778       5.626955           5.090366        5.613543            5.024229     5.600131         4.958092
config294    5.037536   4.490277    5.584795      100   0.014099       0.050355        1.350673     5.175942         5.972420       5.253377           5.350164        5.272736            5.194600       5.292095           5.039036        5.298547            4.987181     5.305000         4.935327
config267    5.045511   4.520481    5.570541      100   0.000491       0.003353        0.994180     5.261320         5.417570       5.163096           5.180468        5.138540            5.121192       5.113984           5.061917        5.105798            5.042158     5.097613         5.022400
config336    5.053201   4.575334    5.531069      100   0.008127       0.021133        1.568931     5.072992         5.758255       5.267335           5.299611        5.315921            5.184950       5.364506           5.070289        5.380702            5.032068     5.396897         4.993848
config65     5.054765   4.492449    5.617081      100   0.279919       1.031639        0.853357     4.872475         6.841455       4.776592           5.061458        4.752621            4.616459       4.728650           4.171460        4.720660            4.023127     4.712670         3.874793
config390    5.056818   4.529849    5.583787      100   0.001937       0.036742        1.219336     5.369887         5.244010       5.211896           5.102578        5.172398            5.067220       5.132900           5.031862        5.119734            5.020076     5.106568         5.008290
config42     5.082725   4.583198    5.582253      100   0.559223       0.804972        0.945466     6.184444        10.284718       5.912083           6.490846        5.843993            5.542377       5.775902           4.593909        5.753206            4.277753     5.730509         3.961597
config106    5.091050   4.541902    5.640199      100   0.002014       0.058724        0.847137     4.971042         5.491313       5.128531           5.201427        5.167904            5.128955       5.207276           5.056483        5.220400            5.032326     5.233524         5.008169
config420    5.092367   4.537165    5.647570      100   0.012288       0.019505        1.750618     5.170351         5.139099       5.253013           5.097266        5.273679            5.086807       5.294344           5.076349        5.301233            5.072863     5.308121         5.069376
config206    5.101571   4.495263    5.707879      100   0.161735       0.452915        1.842105     4.845082         5.663844       5.152982           5.022673        5.229957            4.862380       5.306932           4.702087        5.332591            4.648656     5.358249         4.595225
config252    5.114702   4.607144    5.622260      100   0.027526       1.141094        1.279958     5.288750         7.591646       5.249088           5.306570        5.239173            4.735301       5.229258           4.164032        5.225953            3.973609     5.222648         3.783186
config112    5.116410   4.553344    5.679477      100   0.068212       0.137035        1.286946     4.914728         4.807186       5.188363           4.915937        5.256772            4.943125       5.325181           4.970313        5.347984            4.979376     5.370787         4.988438
config159    5.119103   4.598319    5.639886      100   0.030562       0.201449        1.246438     5.253182         5.570221       5.253376           5.158073        5.253424            5.055036       5.253472           4.951999        5.253489            4.917654     5.253505         4.883308
config51     5.143275   4.578065    5.708484      100   0.777789       0.789019        1.159675     5.899046         7.805121       5.532705           5.625627        5.441119            5.080754       5.349534           4.535880        5.319006            4.354256     5.288477         4.172631
config256    5.151982   4.612999    5.690965      100   0.002792       0.088411        1.162888     5.216169         5.833590       5.137023           5.347262        5.117237            5.225681       5.097450           5.104099        5.090855            5.063571     5.084260         5.023044
config465    5.154924   4.519095    5.790753      100   1.101779       1.193140        1.539470     6.255132        10.980360       6.062972           6.547575        6.014932            5.439379       5.966892           4.331183        5.950879            3.961785     5.934865         3.592386
config441    5.184479   4.669750    5.699209      100   0.003457       0.536151        1.052360     5.246523         5.969255       5.284842           5.134986        5.294422            4.926418       5.304002           4.717851        5.307195            4.648329     5.310388         4.578806
config10     5.226751   4.688533    5.764969      100   0.388224       0.972246        2.102794     6.233855        10.542849       5.926209           6.571263        5.849298            5.578367       5.772386           4.585471        5.746749            4.254505     5.721112         3.923540
config32     5.259195   4.734587    5.783804      100   0.858294       1.376424        0.903409     5.873447         9.449957       5.584717           5.933840        5.512534            5.054811       5.440352           4.175782        5.416291            3.882772     5.392230         3.589762
config160    5.320368   4.719112    5.921624      100   0.181682       0.127025        1.375789     4.813376         5.270415       5.044962           5.221738        5.102859            5.209569       5.160756           5.197400        5.180054            5.193343     5.199353         5.189287
config472    5.325462   4.686980    5.963944      100   0.053946       1.005236        1.267651     4.886011         6.070845       4.940274           4.965190        4.953840            4.688777       4.967405           4.412363        4.971927            4.320225     4.976449         4.228087
config82     5.326782   4.787867    5.865697      100   0.231284       0.148923        0.677281     5.557000         5.750597       5.439323           5.388868        5.409903            5.298435       5.380484           5.208003        5.370677            5.177859     5.360871         5.147715
config369    5.331388   4.668123    5.994652      100   0.502901       0.606785        1.970287     5.972282         7.930746       5.719723           5.905814        5.656583            5.399580       5.593443           4.893347        5.572397            4.724603     5.551350         4.555859
config263    5.336311   4.712646    5.959977      100   0.053108       0.054279        2.025431     5.937041         6.088747       5.753028           5.579243        5.707025            5.451867       5.661022           5.324490        5.645687            5.282032     5.630353         5.239573
config399    5.343558   4.693770    5.993346      100   0.552327       0.590603        1.235141     6.053832         8.125448       5.804865           5.995452        5.742624            5.462954       5.680382           4.930455        5.659634            4.752955     5.638887         4.575456
config490    5.361362   4.795734    5.926990      100   0.077625       1.368448        1.350177     6.423242         9.472349       5.980888           6.011654        5.870300            5.146480       5.759711           4.281306        5.722848            3.992915     5.685986         3.704523
config46     5.365282   4.797189    5.933374      100   0.878913       1.734864        1.710643     5.444907         9.686631       5.316944           5.861654        5.284953            4.905410       5.252963           3.949165        5.242299            3.630417     5.231636         3.311669
config156    5.367514   4.795608    5.939420      100   0.080942       0.089156        1.049924     5.648601         5.934901       5.504486           5.520242        5.468458            5.416578       5.432429           5.312913        5.420420            5.278358     5.408410         5.243803
config244    5.382272   4.768293    5.996250      100   1.160881       1.426280        1.759075     5.986459        10.537497       5.848574           6.380757        5.814102            5.341572       5.779631           4.302387        5.768141            3.955992     5.756650         3.609596
config409    5.382845   4.781000    5.984690      100   0.083228       0.178842        1.115334     5.949275         5.984538       5.560062           5.491569        5.462759            5.368326       5.365455           5.245084        5.333021            5.204003     5.300586         5.162923
config150    5.410322   4.848121    5.972523      100   0.080340       0.127271        0.762164     5.197939         5.446945       5.268368           5.343433        5.285976            5.317555       5.303583           5.291677        5.309452            5.283051     5.315321         5.274425
config354    5.447514   4.810025    6.085002      100   0.633720       0.720992        0.949176     5.583885         6.781097       5.383041           5.483471        5.332830            5.159064       5.282620           4.834657        5.265883            4.726522     5.249146         4.618386
config93     5.466907   4.854384    6.079431      100   0.133321       0.069329        1.611979     5.832331         5.798794       5.677245           5.545395        5.638473            5.482045       5.599701           5.418695        5.586777            5.397578     5.573853         5.376461
config313    5.489309   4.846665    6.131952      100   0.864858       0.867292        1.688235     5.979962         9.215804       5.972992           6.314465        5.971249            5.589130       5.969506           4.863795        5.968925            4.622016     5.968345         4.380238
config38     5.508781   4.896219    6.121342      100   0.360271       0.629844        1.977933     6.016274         7.598128       5.818847           5.880744        5.769490            5.451398       5.720133           5.022052        5.703681            4.878937     5.687229         4.735822
config22     5.511027   4.811139    6.210916      100   0.624262       0.530622        1.250673     5.815539         6.386854       5.438734           5.498570        5.344533            5.276500       5.250332           5.054429        5.218931            4.980405     5.187531         4.906381
config223    5.528954   4.981472    6.076435      100   0.012930       0.463580        1.692288     5.082515         4.690571       5.145840           4.927289        5.161671            4.986468       5.177502           5.045648        5.182779            5.065374     5.188057         5.085101
config138    5.619790   5.051932    6.187648      100   0.007504       0.325458        1.126737     5.302414         5.637870       5.256582           5.420899        5.245124            5.366656       5.233666           5.312413        5.229847            5.294332     5.226027         5.276251
config71     5.636520   4.898095    6.374944      100   0.467937       0.570241        2.257831     6.472918         7.743325       6.130823           6.052559        6.045299            5.629868       5.959776           5.207176        5.931268            5.066279     5.902760         4.925382
config165    5.640349   5.107768    6.172930      100   0.293120       0.601247        1.154336     6.179800         6.894440       5.832518           5.722648        5.745698            5.429699       5.658877           5.136751        5.629937            5.039102     5.600997         4.941453
config180    5.682954   5.084515    6.281394      100   0.338352       0.557400        1.682266     6.123695         6.938956       5.814614           5.793650        5.737343            5.507323       5.660073           5.220997        5.634316            5.125554     5.608560         5.030112
config353    5.796129   5.270768    6.321490      100   0.001686       1.458411        0.972316     5.384235         6.680326       5.386501           5.200784        5.387068            4.830899       5.387634           4.461013        5.387823            4.337718     5.388012         4.214423
config243    5.802040   5.093169    6.510910      100   0.007485       0.385213        1.441137     4.868710         4.930724       4.926725           5.237736        4.941229            5.314489       4.955733           5.391242        4.960567            5.416827     4.965402         5.442411
config412    5.812300   5.105711    6.518888      100   0.002915       0.501981        1.728086     4.639775         4.468278       4.793876           5.000093        4.832401            5.133047       4.870926           5.266001        4.883768            5.310319     4.896609         5.354637
config355    5.834992   5.256845    6.413139      100   0.053988       0.563963        2.017946     5.530803         5.200170       5.319288           5.244923        5.266410            5.256112       5.213531           5.267300        5.195905            5.271029     5.178279         5.274759
config287    5.838587   5.097076    6.580097      100   0.942777       0.756243        1.978949     5.905978         6.942433       5.656111           5.767640        5.593644            5.473941       5.531177           5.180243        5.510355            5.082343     5.489533         4.984444
config122    5.852287   5.175386    6.529188      100   0.804538       0.874068        1.259587     6.004984         7.173396       5.579589           5.786968        5.473240            5.440361       5.366891           5.093754        5.331442            4.978219     5.295992         4.862683
config379    5.894525   5.320271    6.468779      100   0.614992       1.289957        2.532421     5.548804         7.120122       5.382673           5.531351        5.341140            5.134158       5.299607           4.736965        5.285763            4.604568     5.271919         4.472170
config321    5.931974   5.369513    6.494436      100   0.152355       0.451015        1.228269     5.712701         5.312128       5.692320           5.418758        5.687225            5.445416       5.682130           5.472073        5.680432            5.480959     5.678733         5.489845
config88     5.933273   5.294774    6.571772      100   0.338273       0.771932        1.175452     5.688820         6.093475       5.521931           5.504759        5.480208            5.357580       5.438486           5.210401        5.424578            5.161341     5.410671         5.112281
config143    5.943593   5.237494    6.649693      100   0.406261       0.588502        1.688506     6.218389         6.533348       5.878490           5.789186        5.793515            5.603145       5.708540           5.417105        5.680215            5.355091     5.651891         5.293078
config80     5.978737   5.292987    6.664487      100   0.079987       0.574026        1.105198     5.475476         4.895263       5.253007           5.217019        5.197390            5.297459       5.141773           5.377898        5.123233            5.404711     5.104694         5.431524
config434    6.039055   5.411522    6.666588      100   0.000906       2.269772        1.535969     4.993819         6.607479       4.730423           4.814934        4.664575            4.366798       4.598726           3.918662        4.576776            3.769283     4.554827         3.619904
config66     6.101917   5.316829    6.887006      100   0.001184       0.705633        1.751466     4.744930         4.572263       4.838304           5.092698        4.861648            5.222806       4.884991           5.352915        4.892772            5.396285     4.900554         5.439654
config21     6.118700   5.568445    6.668955      100   0.461515       2.287615        1.723169     5.734255         9.001199       5.533596           5.735864        5.483431            4.919530       5.433266           4.103196        5.416545            3.831085     5.399823         3.558974
config240    6.124083   5.346499    6.901666      100   0.020111       1.032769        1.567659     4.745683         4.828247       4.958969           4.994394        5.012290            5.035931       5.065612           5.077468        5.083386            5.091314     5.101160         5.105159
config78     6.146227   5.218775    7.073680      100   0.706802       2.184559        2.135692     6.106648        10.718362       5.857789           6.450976        5.795574            5.384130       5.733359           4.317284        5.712621            3.961668     5.691883         3.606053
config360    6.215952   5.489504    6.942400      100   0.701969       0.709682        1.143531     5.717504         6.217474       5.596963           5.768292        5.566827            5.655997       5.536692           5.543701        5.526647            5.506270     5.516602         5.468838
config179    6.220773   5.660612    6.780934      100   0.032304       1.665133        2.094694     6.120018         7.944713       5.908786           5.804246        5.855979            5.269129       5.803171           4.734012        5.785568            4.555640     5.767965         4.377268
config119    6.227910   5.476946    6.978874      100   0.788089       0.870958        1.065421     5.610591         5.826414       5.417717           5.529912        5.369498            5.455786       5.321280           5.381661        5.305207            5.356952     5.289134         5.332244
config398    6.261422   5.559660    6.963183      100   0.762104       0.788469        1.744174     5.717875         5.602697       5.526633           5.520753        5.478823            5.500267       5.431013           5.479781        5.415076            5.472952     5.399139         5.466124
config236    6.304113   5.613782    6.994443      100   0.898653       0.602764        1.895860     5.766255         5.959164       5.649477           5.796333        5.620282            5.755625       5.591088           5.714918        5.581356            5.701348     5.571625         5.687779
config323    6.335428   5.718994    6.951862      100   0.048934       0.888444        1.043040     5.721911         5.344578       5.705091           5.409255        5.700886            5.425425       5.696681           5.441594        5.695279            5.446984     5.693878         5.452374
config23     6.397151   5.827880    6.966421      100   0.054000       2.492472        1.501498     5.622441         7.974772       5.707618           5.404187        5.728912            4.761540       5.750206           4.118894        5.757304            3.904679     5.764402         3.690463
config188    6.459629   5.850180    7.069078      100   0.630966       2.906281        1.337421     5.731816         9.651291       5.421083           5.799959        5.343400            4.837126       5.265717           3.874293        5.239822            3.553348     5.213928         3.232404
config488    6.459682   5.818888    7.100475      100   1.420372       1.634721        1.488251     5.756487         7.121540       5.656618           5.671069        5.631651            5.308452       5.606684           4.945834        5.598362            4.824961     5.590039         4.704089
config403    6.463089   5.617761    7.308416      100   0.692143       0.840890        1.731441     5.668897         5.650516       5.483781           5.632632        5.437502            5.628161       5.391223           5.623689        5.375796            5.622199     5.360370         5.620709
config195    6.520865   5.832312    7.209419      100   0.421798       0.960159        1.724041     5.671004         5.406664       5.319361           5.503953        5.231451            5.528276       5.143540           5.552598        5.114237            5.560706     5.084933         5.568813
