
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.6 (shown are averages)
------------------------------
             eval-loss     lower-CI     upper-CI  n-seeds    train-mae  train-uUB-mae  train-time_min  test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95  test-qloss1  test-uUB-qloss1
config154    25.824770    24.361814    27.287726      100     0.871244       1.639672        1.586629     9.216466        44.975036       8.627485          24.185097        8.480239           18.987613       8.332994          13.790128        8.283912           12.057633     8.234830        10.325139
config423    25.934029    24.488817    27.379240      100     2.627315      10.291592        1.809884     7.420404        13.654887       9.503151          15.642436       10.023838           16.139324      10.544525          16.636211       10.718087           16.801840    10.891649        16.967469
config48     25.989160    24.457637    27.520682      100     0.958331       7.361724        1.230080    12.381367        15.978307      11.952624          18.627435       11.845438           19.289717      11.738252          19.952000       11.702523           20.172760    11.666795        20.393521
config6      26.692441    14.206193    39.178689      100     7.749336       4.504715        1.499307    17.734094        41.781924      15.328939          22.187726       14.727650           17.289177      14.126362          12.390627       13.925932           10.757777    13.725503         9.124928
config106    27.100363    25.467966    28.732759      100     0.793982       8.259688        2.156788    11.204165        18.614545      10.481238          18.840675       10.300506           18.897207      10.119775          18.953739       10.059531           18.972584     9.999287        18.991428
config270    27.648286    26.053626    29.242946      100     0.951847       9.776405        0.861837    10.553609        13.214930       9.808443          17.871881        9.622152           19.036119       9.435860          20.200357        9.373763           20.588436     9.311666        20.976515
config38     28.050321    26.225967    29.874676      100     0.198358       8.123812        1.673709    15.135038        15.585798      16.082309          19.926509       16.319127           21.011687      16.555944          22.096865       16.634884           22.458591    16.713823        22.820317
config190    28.106514    22.740971    33.472056      100    14.158914       4.688061        1.866406    20.924701        44.988380      17.057835          23.418452       16.091118           18.025971      15.124402          12.633489       14.802163           10.835995    14.479924         9.038501
config182    28.869661    27.128668    30.610655      100     3.184611      11.410210        2.307468     7.107281        17.702228       8.991937          17.459452        9.463101           17.398758       9.934265          17.338064       10.091320           17.317832    10.248374        17.297601
config465    30.334643    28.175754    32.493532      100     1.902945      12.410914        0.999881    12.666162        31.443204      12.404829          17.923730       12.339496           14.543861      12.274163          11.163992       12.252385           10.037369    12.230608         8.910746
config223    30.528511    23.955196    37.101825      100    42.823379       5.310797        1.637915    34.781039        45.115272      27.802813          25.217713       26.058257           20.243323      24.313701          15.268934       23.732182           13.610804    23.150663        11.952674
config307    31.037846    29.227546    32.848145      100     3.426757      16.171439        1.063999     8.412250        25.026515       8.570856          14.866407        8.610508           12.326379       8.650159           9.786352        8.663376            8.939676     8.676593         8.093001
config433    32.266884    30.380247    34.153521      100     0.319457      14.779256        1.267541    10.793743        24.397073      12.842994          17.487628       13.355307           15.760267      13.867620          14.032906       14.038391           13.457119    14.209162        12.881332
config258    33.532196    31.650807    35.413585      100     1.254553      17.328099        0.971277    13.147840        27.728285      12.509458          16.204097       12.349863           13.323050      12.190267          10.442003       12.137069            9.481654    12.083870         8.521305
config202    33.799714    32.011306    35.588123      100     0.384192      12.016164        0.942844    11.815647        16.100126      12.612600          21.783550       12.811839           23.204407      13.011077          24.625263       13.077490           25.098881    13.143903        25.572500
config169    39.087928    35.172320    43.003536      100     1.856041       5.317733        1.864593     9.408360        63.611248       8.986374          33.770195        8.880877           26.309932       8.775381          18.849668        8.740215           16.362914     8.705050        13.876160
config466    39.820520    37.024442    42.616599      100     2.835515      24.293989        0.936924     6.416125        30.201876       6.866561          15.526531        6.979170           11.857695       7.091779           8.188859        7.129315            6.965914     7.166851         5.742968
config462    39.873984    16.839032    62.908936      100    14.395443      15.795587        2.686858    18.484915        46.705582      16.023077          24.078398       15.407618           18.421602      14.792158          12.764805       14.587005           10.879207    14.381852         8.993608
config399    39.889807    36.476627    43.302986      100     0.246338      16.208669        2.750004    11.939642        18.656621      10.096260          23.681138        9.635414           24.937267       9.174569          26.193396        9.020953           26.612106     8.867338        27.030816
config206    40.088191    38.006657    42.169724      100     0.821601      15.951099        1.042779     9.614866        16.345311      11.305706          24.137092       11.728416           26.085037      12.151126          28.032982       12.292030           28.682297    12.432933        29.331612
config415    40.239946    37.759839    42.720053      100     2.752892      20.717662        1.359359    10.812952        31.319116      12.315394          19.522284       12.691004           16.573076      13.066614          13.623868       13.191818           12.640798    13.317021        11.657729
config370    40.973321    20.039719    61.906923      100    40.507191      19.672947        3.346265    32.325798        36.023065      25.939277          21.300374       24.342647           17.619701      22.746017          13.939029       22.213807           12.712138    21.681597        11.485247
config485    41.730919    15.717901    67.743936      100    13.020082      16.615340        2.407323    17.136637        52.387700      13.868706          25.115579       13.051724           18.297549      12.234741          11.479518       11.962414            9.206842    11.690086         6.934165
config56     42.549023    40.248421    44.849625      100     0.351412      21.958420        2.079487    12.258379        32.001325      12.723709          20.590603       12.840041           17.737922      12.956374          14.885242       12.995151           13.934348    13.033929        12.983455
config115    42.797705    40.643494    44.951917      100     0.244829      16.925578        1.195316    14.691931        17.722913      14.169759          25.872128       14.039216           27.909431      13.908674          29.946735       13.865159           30.625836    13.821645        31.304937
config15     45.777554    15.834274    75.720833      100     1.727796      22.309786        1.615939     8.041497        47.359400       7.848819          23.467768        7.800650           17.494859       7.752481          11.521951        7.736424            9.530982     7.720368         7.540012
config497    47.312629    44.836220    49.789038      100    19.949757      18.675494        1.082456    13.115846        53.613278      12.188149          28.637136       11.956225           22.393100      11.724301          16.149065       11.646993           14.067719    11.569684        11.986374
config59     51.816413    48.923523    54.709303      100     0.873530      31.134205        2.390289    12.102352        43.618612      12.012383          20.682208       11.989891           14.948106      11.967399           9.214005       11.959902            7.302638    11.952404         5.391271
config375    53.079180    39.973077    66.185282      100     1.700487      24.779716        1.091631     8.240572        20.533243       8.754073          28.299463        8.882448           30.241018       9.010824          32.182573        9.053615           32.829758     9.096407        33.476943
config480    53.676796    49.657181    57.696411      100     0.601701      27.618558        1.089031     7.341506        27.874861       9.702119          26.058238       10.292272           25.604082      10.882425          25.149926       11.079143           24.998541    11.275861        24.847156
config405    54.906225    52.256216    57.556233      100     0.782342      27.971510        1.405439    10.478628        30.828106      11.866943          26.934714       12.214022           25.961366      12.561101          24.988019       12.676794           24.663569    12.792487        24.339120
config312    55.932611    52.202487    59.662735      100     0.596221      31.429780        1.610617    14.396743        46.197228      14.026238          24.502831       13.933612           19.079232      13.840986          13.655633       13.810111           11.847766    13.779235        10.039900
config26     55.989266    53.358699    58.619834      100     1.994777      35.087138        2.412707     8.948283        41.649013      10.928136          20.902128       11.423099           15.715406      11.918062          10.528685       12.083050            8.799778    12.248037         7.070871
config483    56.379518    51.845441    60.913595      100     0.748444      26.801750        1.494691    10.795583        17.880167      12.816930          29.577768       13.322267           32.502168      13.827604          35.426569       13.996049           36.401369    14.164495        37.376169
config240    59.023703    55.682386    62.365020      100     0.542819      36.310635        2.016463    13.019287        45.123618      13.882342          22.713068       14.098106           17.110430      14.313869          11.507793       14.385791            9.640247    14.457712         7.772701
config51     62.926385    57.588827    68.263943      100     3.449497      17.386499        1.445349    15.972856        88.515154      13.299814          45.539886       12.631553           34.796069      11.963292          24.052252       11.740539           20.470980    11.517785        16.889707
config366    62.953321    59.419795    66.486847      100     0.597911      39.924499        1.258009     6.956140        48.077198       9.426459          23.028822       10.044039           16.766728      10.661619          10.504633       10.867478            8.417269    11.073338         6.329904
config65     66.895943    31.341132   102.450753      100    16.355707      35.884726        2.548891    18.157587        64.557557      15.326880          31.011217       14.619204           22.624632      13.911527          14.238047       13.675635           11.442518    13.439743         8.646990
config380    72.646489    69.221976    76.071002      100     2.132300      36.296922        1.236272    11.896581        25.809364      13.342089          36.349567       13.703467           38.984617      14.064844          41.619668       14.185303           42.498018    14.305762        43.376368
config57     73.777413    69.363981    78.190844      100     0.197644      39.449667        1.661862    13.391137        27.267516      14.427688          34.327746       14.686825           36.092804      14.945963          37.857861       15.032342           38.446214    15.118722        39.034566
config110    74.939938    71.134298    78.745577      100     0.360252      46.869650        1.605275    12.536614        52.087554      12.576594          28.070288       12.586589           22.065971      12.596584          16.061654       12.599915           14.060215    12.603247        12.058777
config76     82.699091    78.852226    86.545956      100    43.933672      48.182690        1.043850    32.595565        33.583954      29.577716          34.516401       28.823254           34.749512      28.068792          34.982624       27.817304           35.060328    27.565817        35.138032
config163    85.944307    81.607283    90.281332      100     2.724480      58.195436        2.001448    14.060138        63.530378      13.547026          27.748871       13.418748           18.803495      13.290470           9.858118       13.247711            6.876326    13.204951         3.894534
config138    88.912334    83.982188    93.842480      100     1.132462      47.174920        1.344525    11.416198        23.640499      13.054223          41.737413       13.463729           46.261642      13.873235          50.785871       14.009737           52.293947    14.146239        53.802023
config392    97.720910    92.660501   102.781319      100     2.303084      67.632621        1.320892     7.777490        69.691425       8.071601          30.088289        8.145129           20.187505       8.218656          10.286721        8.243166            6.986460     8.267675         3.686198
config336    99.461442    81.413181   117.509703      100     1.309739      52.454518        2.159999     6.509574        26.912471       8.651565          47.006924        9.187062           52.030537       9.722560          57.054150        9.901059           58.728688    10.079558        60.403226
config358   100.272245    95.400666   105.143824      100     2.021559      66.356851        1.039290    12.110654        73.428710      12.151369          33.915395       12.161548           24.037066      12.171727          14.158737       12.175120           10.865961    12.178512         7.573185
config456   103.811879    98.075197   109.548561      100     1.872134      57.402779        1.206072     7.731955        24.526107      10.413271          46.409100       11.083600           51.879848      11.753929          57.350597       11.977371           59.174180    12.200814        60.997762
config288   106.430138    98.454844   114.405433      100     5.433811      66.308219        2.100643    13.519327        62.666549      14.208371          40.121919       14.380633           34.485762      14.552894          28.849605       14.610314           26.970886    14.667734        25.092167
config102   129.788208   113.093832   146.482585      100     0.638385      71.499726        1.619533     7.978614        32.614684       7.829891          58.288482        7.792711           64.706932       7.755530          71.125381        7.743137           73.264864     7.730743        75.404347
config418   150.855220   142.759566   158.950874      100    10.647777     107.408391        2.163442    21.288554        94.670937      16.099987          43.446830       14.802846           30.640803      13.505704          17.834776       13.073323           13.566100    12.640943         9.297424
config432   172.857786   161.681731   184.033840      100     8.822375     104.450459        1.448977    18.773441        61.328770      15.341192          68.407327       14.483130           70.176967      13.625067          71.946606       13.339047           72.536486    13.053026        73.126365
config103   173.394570   151.156905   195.632234      100     1.426104      98.650059        2.109834    11.384279        40.300132      13.543047          74.744511       14.082739           83.355605      14.622431          91.966700       14.802329           94.837065    14.982226        97.707430
config361   183.113207   174.246506   191.979908      100    15.395960     129.266599        2.765618    24.571034       125.272947      21.188596          53.846608       20.342987           35.990023      19.497377          18.133439       19.215507           12.181244    18.933638         6.229049
config238   186.258834   176.890010   195.627657      100    37.773850     123.001306        3.588055    36.545803       102.334151      31.263069          63.257528       29.942385           53.488372      28.621702          43.719216       28.181474           40.462830    27.741246        37.206445
config453   195.069129   177.954199   212.184060      100    12.640982     113.381944        1.549115    17.382982        44.761440      17.566198          81.687185       17.612002           90.918621      17.657806         100.150058       17.673074          103.227203    17.688342       106.304349
config157   196.526112   186.313920   206.738305      100    20.189146     116.371914        2.477197    19.125641        51.010205      18.970631          80.154198       18.931879           87.440196      18.893127          94.726194       18.880209           97.154861    18.867292        99.583527
config447   202.356021   192.891024   211.821018      100     1.582557     116.662868        1.006488    13.081796        42.967703      14.397069          85.693153       14.725887           96.374516      15.054706         107.055878       15.164312          110.616333    15.273918       114.176787
config268   215.993825   205.656577   226.331073      100     2.878439     126.391019        1.611723     8.228883        52.994811      10.207705          89.602806       10.702410           98.754804      11.197115         107.906803       11.362017          110.957469    11.526919       114.008135
config368   232.515339   221.582978   243.447699      100    10.203466     143.660094        2.315071    19.751728        82.843828      17.621272          88.855245       17.088658           90.358099      16.556044          91.860953       16.378506           92.361904    16.200968        92.862856
config269   235.582491   225.531501   245.633481      100     2.202945     152.560809        3.554175    12.802789       117.899122      11.963906          83.021682       11.754185           74.302322      11.544464          65.582962       11.474557           62.676508    11.404650        59.770055
config393   235.852184   225.735357   245.969011      100     2.591338     149.910065        3.173259    19.055089       103.034492      14.293605          85.942119       13.103234           81.669026      11.912863          77.395933       11.516073           75.971568    11.119283        74.547204
config422   236.016696   225.965972   246.067420      100     2.039760     152.411816        2.417392     9.442897       112.494224      10.964783          83.604880       11.345255           76.382543      11.725726          69.160207       11.852550           66.752762    11.979374        64.345316
config297   236.023294   226.004023   246.042564      100     2.161902     153.612631        3.636295    10.501219       122.879842      12.658344          82.410663       13.197625           72.293368      13.736907          62.176073       13.916667           58.803642    14.096427        55.431210
config32    237.898935   227.807637   247.990233      100     1.228986     154.998679        3.338100    16.501366       126.967468      15.618889          82.900256       15.398270           71.883453      15.177651          60.866650       15.104112           57.194382    15.030572        53.522114
config381   238.637777   228.506209   248.769346      100     3.551188     157.604774        4.895901    12.603844       127.026348      12.846447          81.033003       12.907097           69.534667      12.967748          58.036331       12.987965           54.203552    13.008182        50.370774
config167   238.857079   228.750341   248.963817      100     2.488819     156.910732        1.750733    12.789563       130.447996      13.400820          81.946347       13.553634           69.820935      13.706448          57.695522       13.757386           53.653718    13.808324        49.611914
config494   240.555614   230.018304   251.092924      100     2.396795     149.610540        2.697958    13.969823        89.287409      15.700383          90.945073       16.133023           91.359490      16.565662          91.773906       16.709876           91.912045    16.854089        92.050183
config219   242.022248   229.335581   254.708915      100    16.555937     145.199373        2.859385    22.156271        59.991202      20.663820          96.822875       20.290707          106.030793      19.917595         115.238712       19.793224          118.308018    19.668853       121.377324
config22    244.358814   233.991040   254.726588      100     3.844319     163.327068        2.615471    10.042535       141.703278      11.550615          81.031746       11.927635           65.863863      12.304655          50.695980       12.430328           45.640019    12.556002        40.584058
config351   244.640749   233.688600   255.592899      100     9.253240     150.738236        3.539090    22.208196        79.904468      14.254087          93.902514       12.265559           97.402025      10.277032         100.901537        9.614190          102.068040     8.951347       103.234544
config226   245.723490   235.361244   256.085737      100     3.956838     164.556890        3.081574    10.745314       144.750386      12.313941          81.166600       12.706098           65.270654      13.098254          49.374707       13.228973           44.076058    13.359692        38.777409
config491   253.013535   241.792225   264.234845      100     1.565834     154.221661        1.328653    13.004532        74.488750      14.559124          98.791874       14.947772          104.867655      15.336419         110.943436       15.465969          112.968696    15.595518       114.993956
config311   255.360756   242.574169   268.147344      100    11.445303     152.262192        2.635717    23.219123        56.600351      19.639751         103.098565       18.744908          114.723118      17.850065         126.347671       17.551784          130.222523    17.253503       134.097374
config470   257.553033   246.242528   268.863538      100     2.460858     156.490506        2.792353     9.887239        71.262618      11.080852         101.062527       11.379255          108.512504      11.677658         115.962481       11.777126          118.445807    11.876594       120.929133
config220   258.206536   246.757243   269.655830      100     1.536733     156.771797        2.596653    11.312436        70.648866      13.596405         101.434739       14.167397          109.131208      14.738390         116.827676       14.928720          119.393165    15.119051       121.958655
config25    262.918938   251.240895   274.596981      100     2.083997     158.733974        3.294379     9.703733        67.062566      11.089460         104.184965       11.435892          113.465564      11.782324         122.746164       11.897801          125.839697    12.013278       128.933231
config379   265.096751   253.370394   276.823108      100     2.713593     159.592727        3.726281     9.569262        65.629416      11.355583         105.504024       11.802163          115.472676      12.248743         125.441328       12.397604          128.764212    12.546464       132.087096
config396   266.657859   254.750235   278.565483      100     1.608152     160.467653        3.404281    13.321691        64.757708      16.437193         106.190206       17.216068          116.548330      17.994944         126.906455       18.254569          130.359163    18.514194       133.811871
config427   267.834636   256.055761   279.613511      100     2.534885     161.168555        2.621431    13.998797        64.292536      16.121716         106.666081       16.652446          117.259467      17.183176         127.852853       17.360086          131.383982    17.536996       134.915110
config7     270.148049   258.188549   282.107548      100     2.677996     162.142062        3.750897    12.418738        62.691850      14.350313         108.005986       14.833207          119.334521      15.316101         130.663055       15.477066          134.439233    15.638031       138.215411
config449   270.767186   258.764236   282.770137      100     1.342205     162.782617        1.679260     9.490506        63.023584      11.057023         107.984569       11.448653          119.224815      11.840282         130.465062       11.970825          134.211810    12.101368       137.958559
config72    271.004423   258.938705   283.070140      100     0.824688     162.599648        2.395512    12.241570        62.306291      13.950147         108.404775       14.377292          119.929396      14.804436         131.454017       14.946818          135.295557    15.089199       139.137098
config5     271.271748   259.181609   283.361887      100     1.932069     163.084777        3.552309     7.999116        62.736415       9.687401         108.186971       10.109472          119.549610      10.531543         130.912249       10.672234          134.699796    10.812924       138.487342
config344   272.018388   259.985056   284.051719      100     1.150616     163.171483        2.918032    12.135703        61.924957      13.770138         108.846905       14.178747          120.577392      14.587356         132.307879       14.723559          136.218041    14.859761       140.128204
config181   272.036144   259.993903   284.078386      100     1.754292     163.083384        3.439792    10.514532        61.704999      11.488391         108.952761       11.731855          120.764701      11.975320         132.576641       12.056475          136.513955    12.137630       140.451268
config77    272.369626   260.292135   284.447116      100     1.450879     163.435528        3.348412    12.381612        61.920261      13.299137         108.934098       13.528518          120.687557      13.757899         132.441017       13.834360          136.358836    13.910820       140.276656
config487   272.698353   260.602274   284.794433      100     1.490462     163.774281        2.457079     9.471162        61.909114      11.426202         108.924072       11.914962          120.677812      12.403722         132.431551       12.566642          136.349464    12.729562       140.267377
config18    272.712862   260.659713   284.766010      100     3.324387     163.610081        2.125252     9.676669        61.760385      11.406147         109.102781       11.838516          120.938380      12.270886         132.773978       12.415009          136.719178    12.559132       140.664378
config133   273.591578   261.390186   285.792969      100     1.843501     164.061620        1.814565     9.593834        61.346108      11.122117         109.529958       11.504188          121.575920      11.886258         133.621883       12.013615          137.637203    12.140972       141.652524
config323   273.593373   261.478486   285.708259      100     2.021022     163.862776        2.343536    12.197905        60.941576      12.466418         109.730596       12.533546          121.927852      12.600674         134.125107       12.623050          138.190859    12.645427       142.256610
config149   273.637626   261.468058   285.807195      100     2.590993     164.173627        3.711575    11.256442        61.179983      12.947279         109.463999       13.369988          121.535004      13.792697         133.606008       13.933600          137.629676    14.074504       141.653344
config123   273.707797   261.559478   285.856115      100     2.083186     163.944559        3.402467    12.995633        60.960581      15.283975         109.763238       15.856061          121.963902      16.428147         134.164566       16.618842          138.231454    16.809537       142.298342
config313   274.093346   262.025220   286.161473      100     0.881961     164.257122        2.633045    11.860102        60.925705      11.542092         109.836224       11.462589          122.063854      11.383087         134.291484       11.356586          138.367361    11.330085       142.443238
config416   274.177641   262.027615   286.327667      100     1.061728     164.150280        2.684934    14.956771        60.638654      15.270584         110.027362       15.349037          122.374539      15.427490         134.721715       15.453641          138.837441    15.479792       142.953167
config401   274.274755   262.079010   286.470500      100     0.985418     164.297437        3.200691    11.967578        60.750718      12.673041         109.977318       12.849406          122.283968      13.025772         134.590618       13.084560          138.692835    13.143349       142.795051
config454   274.451860   262.358465   286.545254      100     2.722015     164.338268        1.428996     9.762441        60.522353      11.576223         110.113592       12.029668          122.511401      12.483114         134.909211       12.634262          139.041814    12.785411       143.174418
config21    274.836619   262.179856   287.493382      100     3.112878     162.599425        1.966443    10.602728        60.674626      11.636727         112.237194       11.895227          125.127836      12.153727         138.018478       12.239893          142.315358    12.326060       146.612239
config183   274.873911   262.657005   287.090817      100     0.940458     164.469720        4.052176    11.813156        60.328895      14.124661         110.404191       14.702537          122.923015      15.280413         135.441839       15.473039          139.614780    15.665664       143.787722
config166   275.032174   262.808854   287.255495      100     0.738336     164.553685        2.126686     8.757675        60.254904      11.099783         110.478489       11.685310          123.034385      12.270837         135.590282       12.466012          139.775580    12.661188       143.960879
config194   275.056570   262.832311   287.280829      100     0.859728     164.565847        2.002044    10.559334        60.242756      12.111691         110.490723       12.499780          123.052715      12.887869         135.614707       13.017232          139.802038    13.146595       143.989368
config304   277.998026   266.330135   289.665918      100     2.098913     193.594933        3.437790    13.204973       180.241223      14.839675          84.403093       15.248350           60.443561      15.657026          36.484028       15.793251           28.497518    15.929476        20.511007
config252   284.803073   272.635759   296.970386      100     3.790654     198.939351        3.288013    13.706195       187.256014      15.883818          85.863722       16.428224           60.515649      16.972630          35.167576       17.154098           26.718219    17.335567        18.268861
config327   284.858796   272.498856   297.218737      100     4.945638     200.234534        5.190299    12.343153       182.532548      12.256787          84.624262       12.235195           60.147191      12.213604          35.670120       12.206406           27.511096    12.199209        19.352072
config343   316.583211   303.335070   329.831353      100     6.733349     227.501790        2.918834    18.430886       201.444670      13.590296          89.081421       12.380148           60.990609      11.170001          32.899797       10.766618           23.536193    10.363236        14.172589
config187   325.840821   312.294959   339.386684      100     6.657327     231.120392        3.043564    16.670397       221.601451      18.570996          94.720429       19.046146           63.000174      19.521296          31.279918       19.679679           20.706500    19.838063        10.133081
config216   328.288242   314.301196   342.275287      100     1.677379     234.550146        2.669450    12.683715       218.989862      14.247982          93.738096       14.639049           62.425154      15.030116          31.112213       15.160471           20.674566    15.290827        10.236919
config132   340.856689   326.478154   355.235224      100     6.559476     244.255846        2.534716    18.400232       228.094120      15.971529          96.600843       15.364353           63.727523      14.757177          30.854204       14.554785           19.896431    14.352394         8.938658
config12    353.846268   339.107695   368.584841      100     1.586111     254.001373        2.563081    13.389434       239.232707      14.639065          99.844895       14.951473           64.997942      15.263881          30.150989       15.368016           18.535338    15.472152         6.919687
config80    385.227152   369.183500   401.270804      100     1.591137     276.552589        2.685373    15.650656       264.652725      17.716833         108.674563       18.233377           69.680022      18.749922          30.685482       18.922103           17.687302    19.094285         4.689122
config310   597.760893   570.397229   625.124558      100     6.358389     370.278578        3.117367     9.554782        96.578620      10.336608         227.482315       10.532065          260.208239      10.727522         292.934162       10.792674          303.842804    10.857826       314.751445
config23    633.955913   601.215908   666.695918      100    42.043770     397.719133        3.701424    39.044459       105.108488      33.643262         236.236780       32.292963          269.018854      30.942664         301.800927       30.492564          312.728284    30.042464       323.655642
config412   719.735958   685.558961   753.912954      100   480.342259     479.988251        2.931271   240.759979       242.679710     237.947732         239.747707      237.244670          239.014706     236.541608         238.281705      236.307254          238.037371   236.072900       237.793038
config254   754.176299   717.840272   790.512325      100   509.175868     513.297592        3.349578   246.203610       278.569410     245.185258         240.878707      244.930670          231.456032     244.676083         222.033356      244.591220          218.892464   244.506357       215.751572
config444   755.755029   718.393951   793.116108      100    97.931726     479.116177        2.092640    82.633320       113.701306      66.218309         276.638853       62.114556          317.373239      58.010803         358.107626       56.642885          371.685755    55.274968       385.263884
config29    775.013603   735.117066   814.910139      100   521.212875     532.331774        3.657338   245.418906       292.733107     247.434922         242.681828      247.938926          230.169009     248.442930         217.656189      248.610931          213.485249   248.778933       209.314309
config229   775.559834   734.317022   816.802646      100   522.479372     517.334007        2.342189   232.943293       223.499001     251.410821         258.225827      256.027703          266.907534     260.644584         275.589240      262.183545          278.483142   263.722506       281.377044
config318   783.270664   741.312373   825.228955      100   508.883508     517.630118        3.330366   240.368987       224.380594     251.192234         265.640546      253.898046          275.955534     256.603857         286.270523      257.505795          289.708852   258.407732       293.147181
config473   786.481639   749.167444   823.795834      100   463.006505     515.262524        3.859418   258.805058       208.445007     225.227024         271.219115      216.832515          286.912642     208.438007         302.606169      205.639837          307.837345   202.841668       313.068521
config118   799.500306   760.356311   838.644302      100   467.075529     520.133741        3.800161   248.745329       195.987191     227.576880         279.366565      222.284767          300.211408     216.992655         321.056252      215.228618          328.004533   213.464580       334.952814
config210   810.232229   771.725241   848.739218      100   483.403871     526.401592        5.637052   208.166199       170.714125     230.187061         283.830637      235.692276          312.109765     241.197492         340.388893      243.032564          349.815269   244.867635       359.241645
config52    810.599146   769.615622   851.582670      100   481.588963     526.915676        3.969296   296.766549       184.926763     221.587598         283.683470      202.792861          308.372647     183.998123         333.061824      177.733211          341.291549   171.468298       349.521275
config261   833.737060   794.714256   872.759864      100   493.750961     529.594166        3.397744   266.969423       167.287820     236.753445         304.142894      229.199451          338.356663     221.645457         372.570431      219.127459          383.975020   216.609461       395.379610
config243   867.355948   823.992491   910.719405      100   499.208443     542.092684        1.885043   274.374902       147.792900     228.931995         325.263264      217.571269          369.630855     206.210542         413.998446      202.423633          428.787643   198.636725       443.576840
config117   876.827977   826.089563   927.566390      100   601.811294     577.878798        4.213271   198.119517       203.129257     298.906226         298.949179      324.102903          322.904159     349.299580         346.859140      357.698473          354.844133   366.097365       362.829127
config218   899.089074   852.619854   945.558294      100   524.822463     575.162510        3.685957   275.216768       153.385083     242.006349         323.926563      233.703744          366.561934     225.401139         409.197304      222.633604          423.409094   219.866069       437.620884
config135   912.527427   860.953754   964.101101      100    35.626712     572.561917        4.097486    33.488039        84.390514      28.558451         339.965510       27.326054          403.859259      26.093657         467.753008       25.682858          489.050925    25.272059       510.348841
config227  1047.047265   988.921988  1105.172541      100   584.054143     636.381716        2.787218   247.265711       101.761593     253.589250         410.665548      255.170134          487.891537     256.751019         565.117525      257.277981          590.859522   257.804942       616.601518
config315  1048.400813   978.991809  1117.809817      100   526.247221     651.358885        1.727957   290.624128       108.497234     229.380635         397.041928      214.069762          469.178101     198.758889         541.314275      193.655265          565.359666   188.551641       589.405057
config464  1089.853593  1030.825694  1148.881492      100   640.072560     677.841420        3.469195   198.554541       100.486021     296.960044         412.012173      321.561420          489.893711     346.162796         567.775249      354.363254          593.735761   362.563713       619.696274
config175  1089.944747  1028.182578  1151.706915      100   609.103170     690.413780        2.863680   207.661483       110.088860     291.501225         399.530966      312.461160          471.891493     333.421096         544.252019      340.407741          568.372195   347.394386       592.492370
config276  1093.167462  1033.995248  1152.339675      100   684.720432     692.444916        1.811286   240.110454       103.294336     277.437998         400.722546      286.769884          475.079598     296.101770         549.436650      299.212398          574.222334   302.323027       599.008019
config279  1101.051742  1023.852687  1178.250797      100   747.213325     723.494013        2.793887   157.698727       147.651007     362.043063         377.557730      413.129147          435.034410     464.215232         492.511091      481.243926          511.669985   498.272621       530.828878
config147  1115.790802  1054.634751  1176.946853      100   801.807452     708.576222        2.343671    94.151129       100.952126     430.739520         407.214580      514.886618          483.780194     599.033716         560.345807      627.082749          585.867678   655.131781       611.389550
config174  1171.805925  1098.299336  1245.312513      100   645.939460     737.255209        3.069643   197.781889        93.966451     301.917141         434.550716      327.950954          519.696782     353.984767         604.842848      362.662704          633.224870   371.340642       661.606892
config479  1229.235579  1147.316008  1311.155150      100   641.105849     769.704977        4.891137   224.937170        90.699811     285.325724         459.530602      300.422862          551.738300     315.520001         643.945997      320.552380          674.681897   325.584759       705.417796
config371  1284.519458  1207.632726  1361.406189      100   561.251367     784.770163        3.919863   302.399084        68.680770     239.100959         499.749295      223.276428          607.516426     207.451896         715.283557      202.177053          751.205934   196.902209       787.128311
config122  1313.311925  1231.416858  1395.206993      100   513.643432     829.142114        1.983248   275.448993        75.120694     230.039410         484.169811      218.687014          586.432091     207.334618         688.694370      203.550486          722.781797   199.766354       756.869223
config231  1336.341465  1261.029765  1411.653166      100   705.667543     813.181106        2.808842   165.078858        66.059203     323.579901         523.160359      363.205162          637.435648     402.830423         751.710937      416.038843          789.802700   429.247264       827.894463
config428  1340.650088  1255.551579  1425.748597      100   578.887700     847.307398        1.896509   252.236332        80.637471     268.153058         493.342690      272.132240          596.518995     276.111422         699.695299      277.437815          734.087401   278.764209       768.479502
config82   1371.873987  1302.056977  1441.690996      100   588.192338     851.418236        2.898527   332.588429        58.973877     230.940727         520.455750      205.528802          635.826219     180.116877         751.196687      171.646235          789.653510   163.175593       828.110332
config451  1383.289586  1303.510670  1463.068502      100   773.534521     855.531302        2.532464   154.048649        66.383043     357.382929         527.758283      408.216499          643.102094     459.050068         758.445904      475.994592          796.893841   492.939115       835.341777
config364  1508.972064  1424.938503  1593.005624      100   866.492738     883.248623        2.567273   145.175076        42.366805     360.501413         625.723440      414.332998          771.562599     468.164582         917.401758      486.108444          966.014811   504.052305      1014.627864
config225  1687.386685  1590.802506  1783.970863      100   988.025053    1037.439422        2.501714    80.049590        39.989141     519.528017         649.947262      629.397624          802.436793     739.267231         954.926323      775.890433         1005.756166   812.513635      1056.586010
