
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.6 (shown are averages)
------------------------------
             eval-loss     lower-CI     upper-CI  n-seeds   train-mae  train-uUB-mae  train-time_min  test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95  test-qloss1  test-uUB-qloss1
config236    10.406301     9.871499    10.941102      100    0.379460       0.985576        1.340231     7.794648        16.026126       7.771801           9.420724        7.766090            7.769374       7.760378           6.118024        7.758474            5.567574     7.756570         5.017124
config134    10.411355     9.888969    10.933741      100    0.097053       0.785240        1.396376     8.523657        11.257082       9.545327           9.626115        9.800744            9.218373      10.056162           8.810631       10.141301            8.674717    10.226440         8.538803
config378    10.443482     9.870310    11.016654      100    1.540343       2.660853        1.474373     7.144480         7.172195       7.743038           7.782629        7.892677            7.935238       8.042317           8.087847        8.092197            8.138716     8.142076         8.189586
config302    10.446834     9.852373    11.041295      100    1.318855       2.081050        1.851226     7.514569        10.466019       8.024937           8.365784        8.152530            7.840725       8.280122           7.315667        8.322653            7.140647     8.365183         6.965627
config4      10.448786     9.991537    10.906036      100    0.513301       0.189820        1.636541     7.408132        18.407080       7.476814          10.258967        7.493984            8.221938       7.511155           6.184910        7.516878            5.505901     7.522602         4.826891
config166    10.454653     9.960953    10.948352      100    0.151988       0.235145        2.079303     8.378459        17.784205       9.098380          10.219508        9.278360            8.328333       9.458340           6.437159        9.518334            5.806767     9.578327         5.176376
config426    10.459747     9.880499    11.038994      100    1.954235       2.358492        1.669968     5.986245        10.620382       7.569611           8.101255        7.965453            7.471473       8.361295           6.841691        8.493242            6.631764     8.625189         6.421837
config108    10.471441     9.803105    11.139778      100   21.733424       2.721449        2.393355    19.130289         7.688823      16.838767           7.749992       16.265886            7.765285      15.693005           7.780577       15.502045            7.785674    15.311085         7.790772
config325    10.488690     9.889287    11.088093      100    2.452215       3.586037        0.963957     6.128695         5.546688       5.901333           6.902653        5.844493            7.241644       5.787652           7.580636        5.768705            7.693633     5.749758         7.806630
config97     10.498810    10.004802    10.992819      100    0.705141       1.009582        2.727960     6.060730        17.164694       6.157940           9.489228        6.182242            7.570362       6.206545           5.651496        6.214645            5.011873     6.222746         4.372251
config149    10.551717     9.956526    11.146908      100    0.676856       0.137618        2.059671     7.898143        18.646743       7.797939          10.414099        7.772888            8.355938       7.747837           6.297777        7.739487            5.611723     7.731136         4.925669
config262    10.552900     9.982702    11.123097      100    0.894428       1.261217        2.466536     6.640595         8.253494       8.563825           9.291682        9.044632            9.551229       9.525439           9.810776        9.685708            9.897292     9.845978         9.983808
config433    10.562253     9.974928    11.149578      100    0.565465       0.952887        2.946100     8.565628        12.600367       8.877846           9.609366        8.955900            8.861616       9.033955           8.113865        9.059973            7.864615     9.085991         7.615365
config219    10.572370     9.991665    11.153075      100    2.436755       3.895902        1.963723     5.965642         7.870059       6.013278           6.676468        6.025187            6.378070       6.037096           6.079673        6.041066            5.980207     6.045035         5.880741
config289    10.573473     8.350844    12.796103      100    2.280913       2.333797        1.627159     6.928564        10.178342       7.327845           8.239677        7.427666            7.755010       7.527486           7.270344        7.560760            7.108788     7.594033         6.947233
config314    10.607992     9.081602    12.134382      100    2.341444       3.974244        1.189824     5.806632         8.500122       6.198318           6.633748        6.296240            6.167154       6.394161           5.700561        6.426802            5.545029     6.459442         5.389498
config32     10.637874     9.973536    11.302212      100    8.012910       3.546585        2.551814     9.220095         5.466450       8.568063           7.091289        8.405055            7.497499       8.242047           7.903709        8.187711            8.039112     8.133375         8.174516
config135    10.639197    10.140523    11.137872      100    0.116231       0.107687        1.133540     9.326828        17.030058       8.883738          10.531510        8.772965            8.906873       8.662193           7.282236        8.625269            6.740691     8.588345         6.199145
config435    10.644126    10.091266    11.196986      100    0.793884       0.082112        1.439273     7.138342        20.647776       6.574839          10.562014        6.433964            8.040573       6.293088           5.519132        6.246130            4.678652     6.199171         3.838172
config195    10.650236    10.144623    11.155849      100    0.815775       1.223989        1.444206     6.489156        13.647203       8.923277           9.426247        9.531808            8.371007      10.140338           7.315768       10.343182            6.964022    10.546025         6.612276
config234    10.656369    10.164005    11.148734      100    0.102186       0.046135        1.808207     7.682652        19.424596       7.186759          10.610234        7.062785            8.406644       6.938812           6.203054        6.897487            5.468524     6.856163         4.733994
config13     10.683471    10.199912    11.167030      100    0.400185       0.980028        0.878148     7.505960        14.211576       9.814427           9.703443       10.391544            8.576410      10.968661           7.449377       11.161033            7.073699    11.353405         6.698022
config411    10.704394    10.162954    11.245834      100    0.922388       0.235656        1.357095     7.590415        18.651623       7.421070          10.468737        7.378734            8.423016       7.336397           6.377295        7.322285            5.695387     7.308173         5.013480
config355    10.705952    10.177283    11.234621      100    0.988243       1.820416        1.021356     8.142163        13.904032       8.668726           8.885536        8.800366            7.630911       8.932007           6.376287        8.975887            5.958079     9.019767         5.539871
config287    10.710616    10.207609    11.213623      100    0.110963       0.055053        1.253376     8.821836        18.606599       8.134544          10.655563        7.962721            8.667804       7.790897           6.680045        7.733623            6.017458     7.676349         5.354872
config303    10.725047    10.252465    11.197629      100    0.743758       0.754533        1.196575     6.977786        18.020380       6.766374           9.970514        6.713521            7.958047       6.660668           5.945581        6.643050            5.274759     6.625432         4.603937
config326    10.726015    10.215868    11.236161      100    0.143068       0.144879        1.947237     8.806619        15.366384      10.578608          10.581135       11.021605            9.384823      11.464603           8.188511       11.612268            7.789740    11.759934         7.390970
config248    10.741016    10.188200    11.293832      100    2.280316       3.202980        1.533160     6.306267         8.665400       7.005101           7.538037        7.179809            7.256196       7.354517           6.974355        7.412753            6.880408     7.470989         6.786461
config187    10.747619    10.082656    11.412583      100    1.225300       0.190716        0.945565     7.041585        20.241255       6.416962          10.556904        6.260806            8.135816       6.104650           5.714728        6.052599            4.907699     6.000547         4.100670
config161    10.747770    10.201190    11.294349      100    2.511256       2.367496        1.235958     6.251299        11.096719       6.796498           8.380274        6.932797            7.701163       7.069097           7.022052        7.114530            6.795681     7.159963         6.569311
config376    10.748280    10.232833    11.263728      100    1.135285       1.600577        1.813649     7.089478        10.300999       8.972038           9.147704        9.442678            8.859380       9.913318           8.571056       10.070198            8.474948    10.227079         8.378840
config199    10.763223    10.219704    11.306741      100    1.885398       2.595799        1.191408     6.345976        11.172111       6.765604           8.167424        6.870511            7.416252       6.975418           6.665080        7.010387            6.414690     7.045356         6.164299
config61     10.776417    10.215355    11.337480      100    2.216125       2.536877        1.025060     6.779842         9.266637       7.955105           8.239540        8.248921            7.982766       8.542736           7.725992        8.640675            7.640400     8.738613         7.554809
config332    10.780770    10.291590    11.269949      100    0.499915       1.406792        1.858265     5.613463        14.206292       7.632265           9.373977        8.136966            8.165899       8.641666           6.957820        8.809900            6.555127     8.978133         6.152434
config459    10.787404    10.217449    11.357359      100    0.970110       1.866341        2.267806     8.231383        10.265986       8.489848           8.921063        8.554464            8.584833       8.619080           8.248602        8.640619            8.136525     8.662157         8.024448
config157    10.793876     9.959775    11.627976      100   67.143981       3.010354        2.397924    45.397996         7.128476      36.998844           7.783521       34.899056            7.947283      32.799268           8.111044       32.099338            8.165631    31.399409         8.220218
config415    10.794285    10.081657    11.506913      100   14.892764       3.677242        1.202700    14.212277         5.719900      12.556713           7.117043       12.142822            7.466329      11.728931           7.815614       11.590967            7.932043    11.453003         8.048472
config205    10.805621    10.209413    11.401829      100    1.498917       1.146513        1.842779     7.183139        15.200703       7.605075           9.659108        7.710559            8.273710       7.816043           6.888311        7.851204            6.426511     7.886365         5.964712
config139    10.825781    10.357237    11.294325      100    0.310939       1.561195        2.241369     7.374266        16.287358       7.278529           9.264586        7.254594            7.508893       7.230660           5.753200        7.222681            5.167969     7.214703         4.582738
config12     10.844647    10.292611    11.396683      100    0.270197       0.372994        2.802271     8.498931        16.916931       9.661390          10.471654        9.952004            8.860334      10.242619           7.249015       10.339491            6.711909    10.436362         6.174802
config79     10.854344    10.264093    11.444594      100    0.434987       0.231371        0.866021     8.155578        18.065517       7.555637          10.622973        7.405651            8.762336       7.255666           6.901700        7.205671            6.281488     7.155675         5.661276
config222    10.865195    10.351752    11.378639      100    0.111935       0.697922        1.904563     7.902500        16.389363       9.049811          10.167274        9.336639            8.611751       9.623467           7.056229        9.719076            6.537721     9.814686         6.019214
config58     10.937982    10.392764    11.483200      100    0.389884       1.714458        1.325970     6.404683         7.607242       8.609495           9.223524        9.160698            9.627595       9.711901          10.031665        9.895635           10.166356    10.079369        10.301046
config162    10.951739    10.432911    11.470567      100    1.571135       1.822751        1.164597     5.881240        14.412413       7.531208           9.128988        7.943700            7.808131       8.356193           6.487275        8.493690            6.046990     8.631187         5.606704
config242    10.968176    10.417113    11.519238      100    1.798614       1.661214        1.347990     6.685778        15.054081       7.213977           9.306961        7.346026            7.870182       7.478076           6.433402        7.522093            5.954475     7.566109         5.475548
config438    10.977665    10.396150    11.559180      100    3.818798       2.520185        2.076686     8.616745         9.197784       8.931737           8.457480        9.010485            8.272404       9.089233           8.087328        9.115482            8.025636     9.141732         7.963944
config463    11.022405    10.463354    11.581457      100    1.619336       0.645754        2.192008     7.195780        18.698918       6.899487          10.376651        6.825414            8.296084       6.751341           6.215517        6.726650            5.521995     6.701959         4.828473
config178    11.042524    10.454495    11.630552      100    2.309062       3.636709        1.231782     6.287918         8.537251       6.716269           7.405814        6.823357            7.122955       6.930445           6.840096        6.966141            6.745810     7.001837         6.651523
config431    11.069361    10.447191    11.691530      100    1.483971       1.552654        1.055949     8.099606        12.480722       8.145932           9.516707        8.157513            8.775703       8.169095           8.034700        8.172956            7.787698     8.176816         7.540697
config18     11.070362    10.334064    11.806659      100    1.306522       1.907745        1.558256     7.562811        13.820344       7.467018           9.162617        7.443069            7.998185       7.419121           6.833753        7.411138            6.445609     7.403155         6.057465
config127    11.089487    10.561458    11.617516      100    0.907375       1.682464        1.044168     7.919963         8.367346       8.233138           9.407023        8.311432            9.666943       8.389725           9.926862        8.415823           10.013502     8.441921        10.100142
config388    11.114908    10.606683    11.623132      100    3.528159       4.333563        1.839242     5.749878         9.531579       5.925451           6.781345        5.969344            6.093786       6.013237           5.406228        6.027868            5.177041     6.042499         4.947855
config216    11.125294    10.531254    11.719334      100    1.247985       0.298617        1.733668     6.732692        19.905672       6.912385          10.826677        6.957309            8.556928       7.002232           6.287179        7.017207            5.530596     7.032181         4.774013
config409    11.125846    10.501344    11.750347      100    0.357789       0.098956        1.434169     7.057539        20.440381       6.644886          11.026889        6.541722            8.673516       6.438559           6.320143        6.404171            5.535685     6.369784         4.751228
config230    11.177616    10.554608    11.800624      100    0.100271       0.862316        2.704948     7.943248         9.403601       9.978123          10.315300       10.486842           10.543225      10.995561          10.771150       11.165134           10.847125    11.334707        10.923100
config344    11.208345    10.656087    11.760603      100    4.081734       4.621668        0.905475     5.619245         7.140726       5.829452           6.586677        5.882004            6.448165       5.934555           6.309653        5.952072            6.263482     5.969590         6.217311
config83     11.213892    10.619444    11.808339      100    0.423314       1.535336        1.079203     8.534487         8.205116       8.094494           9.678555        7.984496           10.046915       7.874498          10.415275        7.837832           10.538061     7.801166        10.660848
config19     11.225715    10.622776    11.828654      100    0.295726       1.088034        2.481850     8.923025         9.712687      11.448744          10.137681       12.080174           10.243929      12.711604          10.350177       12.922080           10.385594    13.132557        10.421010
config42     11.232206    10.686309    11.778102      100    0.433287       1.596497        1.549870     7.077236         7.981951       9.367076           9.635708        9.939536           10.049148      10.511996          10.462587       10.702816           10.600400    10.893636        10.738213
config350    11.241454    10.704950    11.777959      100    0.172317       0.086957        1.575577     8.461501        19.280736       8.220607          11.154497        8.160384            9.122937       8.100160           7.091377        8.080086            6.414191     8.060011         5.737004
config349    11.252227    10.672695    11.831758      100    1.192561       0.797069        1.380462     7.236725        16.976287       7.384842          10.455158        7.421871            8.824875       7.458900           7.194593        7.471243            6.651165     7.483586         6.107738
config434    11.252363    10.718397    11.786329      100    0.356934       0.547067        1.331772     9.279551        17.376807       8.912888          10.705296        8.821223            9.037418       8.729557           7.369541        8.699002            6.813582     8.668446         6.257622
config403    11.265712    10.606470    11.924954      100   19.336610       2.828397        2.246087    17.832729        11.030756      15.533107           8.437315       14.958201            7.788955      14.383296           7.140594       14.191661            6.924474    14.000025         6.708354
config126    11.273314    10.675424    11.871203      100    1.383241       2.099412        1.104403     6.394437        14.278506       6.899559           9.173901        7.025839            7.897750       7.152119           6.621599        7.194213            6.196215     7.236306         5.770832
config148    11.277792    10.727859    11.827725      100    1.937441       2.716409        1.561869     6.416124        10.522129       8.024615           8.561383        8.426738            8.071197       8.828860           7.581010        8.962901            7.417615     9.096942         7.254219
config10     11.318219    10.835535    11.800902      100    1.061494       1.335361        1.363374     6.950748        15.395692       8.043044           9.982857        8.316118            8.629649       8.589192           7.276440        8.680216            6.825370     8.771241         6.374301
config20     11.329313     9.196586    13.462040      100    1.167952       1.769933        1.935679     8.753865        10.059522       8.662782           9.559380        8.640011            9.434345       8.617240           9.309309        8.609650            9.267631     8.602059         9.225952
config380    11.336882    10.806120    11.867643      100    0.873964       2.578942        1.725622     7.079547        12.759454       8.827668           8.757940        9.264698            7.757561       9.701729           6.757183        9.847405            6.423723     9.993082         6.090264
config395    11.349760    10.519684    12.179837      100    0.840532       0.328455        1.486884     7.068707        19.940372       6.380623          11.021305        6.208602            8.791539       6.036581           6.561772        5.979240            5.818516     5.921900         5.075261
config31     11.353186    10.246402    12.459970      100   14.684655       3.164585        2.511624    13.961168         9.523225      12.788483           8.188601       12.495312            7.854945      12.202141           7.521289       12.104417            7.410070    12.006693         7.298852
config400    11.394858    10.859145    11.930571      100    0.124686       0.031364        2.128994     8.320960        21.477696       8.057686          11.363494        7.991867            8.834943       7.926048           6.306392        7.904109            5.463542     7.882169         4.620692
config138    11.434369    10.888684    11.980055      100    0.738886       2.497256        1.988606     8.699928        10.222550       8.274631           8.937114        8.168307            8.615755       8.061982           8.294396        8.026541            8.187276     7.991099         8.080157
config171    11.434633    10.864659    12.004606      100    0.805423       0.998891        1.443365     6.895600        15.865350       8.433770          10.435742        8.818313            9.078340       9.202855           7.720937        9.331036            7.268470     9.459217         6.816003
config343    11.461379     9.867840    13.054918      100    1.235172       1.270113        2.358162     6.672994        17.365724       6.873915          10.191266        6.924145            8.397652       6.974376           6.604037        6.991119            6.006166     7.007863         5.408295
config285    11.464117    10.878222    12.050012      100    0.397003       1.270037        1.991505     7.826520         8.290169       9.414651          10.194080        9.811684           10.670058      10.208716          11.146035       10.341061           11.304695    10.473405        11.463354
config115    11.508735    10.951820    12.065650      100    0.196832       0.814483        2.125137     8.436392        14.486597      10.006641          10.694252       10.399203            9.746166      10.791765           8.798080       10.922619            8.482051    11.053473         8.166022
config308    11.599747    11.034240    12.165253      100    1.298362       3.053910        1.206992     7.348092        13.199096       7.650201           8.545837        7.725728            7.382522       7.801255           6.219208        7.826431            5.831436     7.851607         5.443665
config323    11.622791    11.058899    12.186683      100    0.310951       0.279275        1.982701     7.596592        20.695675       7.262375          11.343516        7.178820            9.005477       7.095266           6.667437        7.067414            5.888090     7.039563         5.108744
config90     11.704809    11.121329    12.288289      100    0.365856       0.673092        1.302533     8.603605        20.449628       7.468121          11.031717        7.184250            8.677239       6.900380           6.322762        6.805756            5.537936     6.711132         4.753110
config24     11.706198    11.066948    12.345448      100    2.436592       3.564461        1.933049     6.382430        12.537388       6.648962           8.141737        6.715595            7.042824       6.782227           5.943911        6.804438            5.577607     6.826649         5.211303
config240    11.706810    11.093302    12.320318      100    1.513015       1.827360        1.093549     9.242802        11.090876       9.324041           9.879450        9.344350            9.576594       9.364660           9.273737        9.371430            9.172785     9.378199         9.071833
config167    11.710328     9.541834    13.878822      100    1.996012       3.707538        2.161147     6.404738        10.011252       6.650369           8.002790        6.711777            7.500674       6.773185           6.998559        6.793654            6.831187     6.814123         6.663815
config110    11.724682    11.038314    12.411051      100    0.549765       0.795609        2.881478     8.224185        16.724875       8.037724          10.929073        7.991109            9.480122       7.944494           8.031172        7.928955            7.548189     7.913417         7.065205
config365    11.744045     9.448186    14.039903      100    1.644303       2.833394        1.661417     6.570168        12.557685       6.746375           8.910651        6.790426            7.998892       6.834478           7.087134        6.849162            6.783214     6.863846         6.479295
config249    11.762935    11.186943    12.338927      100    0.490841       1.283008        1.765185     8.714678        16.425638       9.412211          10.479927        9.586594            8.993499       9.760977           7.507071        9.819105            7.011595     9.877233         6.516119
config307    11.765117    10.715389    12.814845      100    0.512090       0.619498        2.175287     7.858848        18.895118       8.520667          11.145619        8.686121            9.208244       8.851576           7.270869        8.906727            6.625078     8.961879         5.979286
config495    11.768902    11.126715    12.411088      100    0.302919       0.718077        1.577433     9.198681        15.110841       9.738155          11.050824        9.873024           10.035820      10.007892           9.020816       10.052848            8.682481    10.097804         8.344147
config29     11.781620    11.174864    12.388377      100    2.433928       4.177851        1.580109     6.473697         8.582151       6.919419           7.603770        7.030850            7.359174       7.142280           7.114579        7.179424            7.033047     7.216567         6.951515
config40     11.824589    11.216434    12.432743      100    1.992907       3.295973        1.348078     6.789278        12.394892       7.761583           8.528616        8.004659            7.562047       8.247735           6.595478        8.328761            6.273289     8.409786         5.951099
config165    11.848571    11.284563    12.412579      100    1.696801       2.457298        1.055346     8.079329        12.083138       8.469363           9.391273        8.566871            8.718307       8.664379           8.045341        8.696882            7.821019     8.729385         7.596697
config425    11.863794    11.250971    12.476616      100    1.614591       2.531248        1.117041     7.879012         7.180188       8.569302           9.332545        8.741874            9.870635       8.914447          10.408724        8.971971           10.588087     9.029495        10.767450
config229    11.872209    11.226685    12.517733      100    0.917435       1.685371        1.221777     8.423444        12.369087       9.731829          10.186838       10.058926            9.641276      10.386022           9.095714       10.495054            8.913860    10.604086         8.732006
config86     11.880679    10.664329    13.097028      100   13.012225       3.102012        1.392018    13.219976        12.336093      12.060413           8.778667       11.770522            7.889311      11.480631           6.999954       11.384001            6.703502    11.287370         6.407050
config499    11.926770    11.268657    12.584884      100    0.492384       1.037125        1.964749     8.019250        15.054750      10.028235          10.889646       10.530481            9.848370      11.032727           8.807094       11.200142            8.460002    11.367558         8.112910
config439    11.929661    11.354618    12.504705      100    3.264584       4.724983        1.366117     6.387077        11.074468       6.533164           7.204678        6.569686            6.237231       6.606208           5.269783        6.618381            4.947301     6.630555         4.624818
config145    11.963793    11.270840    12.656746      100    0.342573       0.063862        0.890573     7.567649        21.766741       6.956412          11.899931        6.803602            9.433228       6.650793           6.966526        6.599857            6.144291     6.548920         5.322057
config116    12.004938    11.460481    12.549395      100    1.079824       1.500936        0.976741     9.084108        10.126874      10.113462          10.504002       10.370800           10.598285      10.628138          10.692567       10.713918           10.723994    10.799697        10.755421
config496    12.013902    11.488223    12.539581      100    0.155936       1.787619        2.193590     7.313226        18.361680       7.063950          10.226283        7.001631            8.192434       6.939312           6.158585        6.918539            5.480635     6.897766         4.802686
config112    12.165643    11.592364    12.738921      100    0.246786       2.298707        1.563872     8.019131        14.126111       8.143333           9.866935        8.174384            8.802142       8.205435           7.737348        8.215785            7.382417     8.226135         7.027485
config452    12.190314    11.544072    12.836556      100    0.969104       4.739508        1.552544     5.760791        10.647611       7.810286           7.450806        8.322660            6.651605       8.835034           5.852404        9.005825            5.586003     9.176616         5.319603
config128    12.196077    11.477942    12.914211      100    2.895638       5.843827        2.075816     5.652708         8.152304       6.203210           6.352249        6.340836            5.902235       6.478461           5.452222        6.524336            5.302217     6.570211         5.152212
config480    12.239438    11.678131    12.800744      100    0.303787       2.228690        1.394995     8.687980        16.080834       9.028403          10.010747        9.113509            8.493226       9.198615           6.975704        9.226983            6.469863     9.255352         5.964023
config337    12.244942    11.481416    13.008468      100    1.242377       2.149700        1.214721     7.409607        17.287688       7.609211          10.095242        7.659112            8.297131       7.709014           6.499020        7.725647            5.899649     7.742281         5.300279
config14     12.299483    11.754834    12.844132      100    2.428223       4.377953        1.907619     6.075605        11.696278       6.102785           7.921530        6.109580            6.977843       6.116374           6.034156        6.118639            5.719594     6.120904         5.405032
config39     12.324873    11.707449    12.942298      100    0.108081       1.354986        2.111377     8.320646        11.871582       8.850761          10.969888        8.983290           10.744464       9.115819          10.519041        9.159995           10.443899     9.204171        10.368758
config17     12.347584    11.830936    12.864233      100    2.548047       3.562363        2.012807     5.586666        14.758224       5.767663           8.785221        5.812913            7.291970       5.858162           5.798719        5.873245            5.300969     5.888328         4.803219
config396    12.359259    11.794106    12.924412      100    0.075980       0.134105        1.385340     8.756713        20.039073       9.219145          12.225154        9.334754           10.271675       9.450362           8.318195        9.488898            7.667035     9.527434         7.015875
config201    12.410774    11.829373    12.992174      100    3.184496       3.234274        1.172086     6.816874        12.584160       7.029836           9.176499        7.083077            8.324584       7.136318           7.472669        7.154065            7.188697     7.171812         6.904726
config130    12.410978    10.995157    13.826799      100   24.899033       3.212368        0.968197    21.433191        13.484156      17.915742           9.198610       17.036380            8.127224      16.157017           7.055837       15.863896            6.698708    15.570776         6.341579
config493    12.464334    11.581470    13.347197      100    0.665177       1.691268        2.120451     7.899239        16.841770       9.728678          10.773066       10.186038            9.255890      10.643398           7.738714       10.795851            7.232988    10.948304         6.727263
config336    12.570189    12.018407    13.121972      100    0.648109       2.830363        1.635941     6.863009         8.164184       8.551375           9.739827        8.973466           10.133737       9.395558          10.527648        9.536255           10.658952     9.676952        10.790255
config85     12.602630    10.777563    14.427698      100    4.571438       3.027577        1.899493     8.522182        15.858877       7.943884           9.575053        7.799309            8.004096       7.654734           6.433140        7.606543            5.909488     7.558351         5.385836
config492    12.659824    12.036296    13.283351      100    0.506279       0.651445        1.768362     7.142663        21.894368       6.909593          12.008379        6.851326            9.536882       6.793058           7.065385        6.773636            6.241552     6.754213         5.417720
config317    12.694420    12.115435    13.273404      100    0.140465       0.080510        2.479663     8.764425        23.738260       8.373742          12.613910        8.276071            9.832822       8.178401           7.051735        8.145844            6.124706     8.113287         5.197677
config338    12.713106    12.054687    13.371526      100    1.138023       3.214903        2.697255     7.833802        15.042167       8.131825           9.498204        8.206331            8.112213       8.280837           6.726222        8.305672            6.264225     8.330507         5.802228
config239    12.719091    11.731354    13.706827      100   12.328090       4.262521        1.224138    12.972151         8.610077      12.703219           8.456570       12.635986            8.418193      12.568753           8.379816       12.546342            8.367024    12.523931         8.354232
config310    12.732997    11.851483    13.614511      100    1.512918       1.105081        2.031348     7.413109        18.598304       7.638018          11.627916        7.694246            9.885319       7.750473           8.142722        7.769215            7.561856     7.787958         6.980990
config417    12.734556    12.154643    13.314468      100    0.170704       0.027395        0.940072     8.382525        22.808008       7.992320          12.707161        7.894769           10.181949       7.797218           7.656738        7.764701            6.815000     7.732184         5.973263
config498    12.836562    12.211973    13.461150      100    1.328877       1.386797        2.149623     6.935195        17.840592       8.129907          11.449765        8.428585            9.852058       8.727262           8.254351        8.826822            7.721782     8.926381         7.189213
config276    12.908408    12.356878    13.459938      100    0.168998       1.740647        0.965169     8.643303        17.159516       8.358278          11.167762        8.287022            9.669823       8.215765           8.171885        8.192013            7.672572     8.168261         7.173259
config446    12.910807    12.345374    13.476240      100    1.765898       4.679823        0.794014     5.857510        14.429776       5.620810           8.230984        5.561635            6.681285       5.502460           5.131587        5.482735            4.615021     5.463010         4.098455
config374    12.918366    12.243754    13.592978      100    0.367515       0.217789        1.207444     7.771546        21.270342       9.181880          12.700577        9.534463           10.558136       9.887046           8.415694       10.004574            7.701547    10.122102         6.987400
config394    12.957627    12.343716    13.571538      100    1.270471       0.830727        1.886013     7.519572        20.341417       8.012315          12.126900        8.135500           10.073271       8.258686           8.019641        8.299748            7.335098     8.340810         6.650555
config186    12.980292    12.147390    13.813194      100    0.691029       0.898129        2.475083     9.866150        16.896861       9.716196          12.082163        9.678707           10.878489       9.641218           9.674814        9.628722            9.273589     9.616226         8.872364
config391    12.985604    11.959086    14.012122      100    4.705707       0.128896        0.968337    10.272830        25.859472       8.900333          12.856708        8.557208            9.606017       8.214084           6.355326        8.099709            5.271762     7.985334         4.188198
config377    13.028608    12.393084    13.664131      100    0.062431       2.047221        1.357491     8.483081        15.022844       7.483149          10.981387        7.233166            9.971023       6.983183           8.960658        6.899855            8.623870     6.816527         8.287082
config84     13.058164    12.440750    13.675578      100    0.748894       0.236721        0.897527     8.908067        22.268767       8.454951          12.821443        8.341672           10.459612       8.228393           8.097780        8.190633            7.310503     8.152873         6.523226
config364    13.082143    12.388912    13.775373      100    0.141815       1.964721        2.331419     8.203711         9.533125       8.222465          11.117422        8.227153           11.513496       8.231842          11.909570        8.233405           12.041595     8.234968        12.173620
config347    13.082844    12.445291    13.720397      100    0.552148       1.108083        1.944171     8.140454        20.205741       8.552497          11.974762        8.655508            9.917017       8.758519           7.859272        8.792855            7.173357     8.827192         6.487442
config241    13.110855    12.500094    13.721616      100    0.039435       0.092017        1.391485    10.666879        20.842664      10.341029          13.018837       10.259567           11.062881      10.178105           9.106924       10.150951            8.454938    10.123796         7.802953
config213    13.216606    12.413809    14.019403      100    1.608130       0.295429        1.965668     8.940251        22.575959       8.853910          12.921177        8.832325           10.507481       8.810739           8.093786        8.803544            7.289221     8.796349         6.484656
config191    13.290773    12.720575    13.860970      100    3.225795       2.395384        0.774991     7.288091        17.521825       7.497481          10.895389        7.549828            9.238780       7.602176           7.582170        7.619625            7.029967     7.637074         6.477764
config235    13.319183    12.596905    14.041461      100    3.383613       5.646565        1.388704     5.966968         5.152544       6.192974           7.672618        6.249476            8.302636       6.305977           8.932654        6.324811            9.142660     6.343645         9.352666
config105    13.392952    12.761606    14.024297      100    0.038226       0.114731        2.001814     9.872182        22.621749       9.388940          13.278221        9.268130           10.942339       9.147319           8.606457        9.107049            7.827829     9.066779         7.049202
config95     13.414710    12.814057    14.015364      100    0.189891       0.071359        2.374997     7.887670        25.640655       7.404630          13.343352        7.283870           10.269026       7.163110           7.194700        7.122857            6.169925     7.082604         5.145149
config102    13.467160    11.814619    15.119700      100    1.160409       1.045866        1.905583     9.182380        20.432682       9.100277          12.421293        9.079752           10.418446       9.059226           8.415599        9.052384            7.747983     9.045543         7.080367
config416    13.508408    12.853585    14.163232      100    0.231212       0.315010        1.763132     9.160507        22.174890       8.831751          13.193398        8.749562           10.948025       8.667373           8.702652        8.639977            7.954195     8.612580         7.205737
config369    13.595938    12.941088    14.250788      100    2.418156       0.788981        1.254464    12.182682        21.017368       9.829261          12.806957        9.240906           10.754355       8.652550           8.701752        8.456432            8.017551     8.260313         7.333350
config206    13.602225    12.523575    14.680876      100    0.611489       0.974281        2.153020     7.717546        22.061442      10.740514          12.627945       11.496256           10.269570      12.251998           7.911196       12.503912            7.125071    12.755826         6.338946
config251    13.643804    12.536476    14.751132      100    3.561669       1.970503        2.296373     9.820219        15.910452       9.836839          11.673301        9.840994           10.614013       9.845149           9.554725        9.846533            9.201629     9.847918         8.848533
config284    13.653658    12.916047    14.391269      100    1.504675       2.031183        0.992526     7.332932        19.949694       7.377455          11.622475        7.388586            9.540671       7.399717           7.458866        7.403427            6.764931     7.407137         6.070996
config75     13.672632    13.012293    14.332971      100    0.032999       0.079542        1.809762    10.700895        22.717395      10.257474          13.593090       10.146619           11.312013      10.035764           9.030937        9.998813            8.270578     9.961861         7.510220
config457    13.739550    12.649047    14.830052      100    1.268006       1.740359        1.562933     7.307116        17.974447       8.416643          11.999191        8.694025           10.505377       8.971406           9.011563        9.063867            8.513625     9.156327         8.015687
config9      13.745184    13.074119    14.416250      100    0.059568       0.212714        2.308702    16.173297        20.153606      13.984258          13.532471       13.436998           11.877187      12.889738          10.221903       12.707319            9.670142    12.524899         9.118381
