
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.6 (shown are averages)
------------------------------
              eval-loss      lower-CI      upper-CI  n-seeds     train-mae  train-uUB-mae  train-time_min   test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95   test-qloss1  test-uUB-qloss1
config321  1.453901e+06  1.300317e+06  1.607485e+06      100  5.622098e+01   7.683123e+02        1.911944  1.486080e+06     3.109816e+06   1.200128e+06       1.453133e+06    1.128640e+06        1.038962e+06   1.057153e+06       6.247907e+05    1.033323e+06        4.867338e+05  1.009494e+06     3.486768e+05
config382  1.455752e+06  1.307709e+06  1.603795e+06      100  1.736727e+04   2.844267e+04        1.974660  1.476609e+06     2.394280e+06   1.417290e+06       1.427310e+06    1.402460e+06        1.185567e+06   1.387630e+06       9.438243e+05    1.382687e+06        8.632434e+05  1.377743e+06     7.826626e+05
config467  1.455782e+06  1.301170e+06  1.610394e+06      100  1.902896e+02   2.518096e+03        1.168597  1.450618e+06     3.025902e+06   1.074706e+06       1.453264e+06    9.807280e+05        1.060104e+06   8.867499e+05       6.669446e+05    8.554239e+05        5.358914e+05  8.240979e+05     4.048382e+05
config378  1.456003e+06  1.306891e+06  1.605115e+06      100  1.491320e+02   6.283803e+02        2.212604  1.539385e+06     3.231724e+06   1.122237e+06       1.455374e+06    1.017950e+06        1.011287e+06   9.136632e+05       5.671994e+05    8.789009e+05        4.191702e+05  8.441385e+05     2.711410e+05
config438  1.456451e+06  1.312475e+06  1.600426e+06      100  7.167671e+03   4.992747e+04        3.028278  1.383381e+06     1.779578e+06   1.417344e+06       1.406523e+06    1.425835e+06        1.313260e+06   1.434326e+06       1.219996e+06    1.437156e+06        1.188908e+06  1.439987e+06     1.157821e+06
config23   1.456625e+06  1.308338e+06  1.604912e+06      100  5.194433e+04   1.676980e+05        2.017826  1.541342e+06     2.185762e+06   1.268318e+06       1.288927e+06    1.200062e+06        1.064718e+06   1.131806e+06       8.405095e+05    1.109054e+06        7.657733e+05  1.086302e+06     6.910370e+05
config306  1.458638e+06  1.299936e+06  1.617340e+06      100  8.387929e+05   1.037063e+04        1.237054  2.002909e+06     1.512142e+06   1.827543e+06       1.448267e+06    1.783701e+06        1.432298e+06   1.739860e+06       1.416330e+06    1.725246e+06        1.411007e+06  1.710632e+06     1.405684e+06
config134  1.459369e+06  1.307452e+06  1.611287e+06      100  1.263880e+04   1.739348e+03        1.629242  1.484411e+06     3.093912e+06   1.249309e+06       1.457630e+06    1.190534e+06        1.048560e+06   1.131758e+06       6.394890e+05    1.112167e+06        5.031322e+05  1.092575e+06     3.667754e+05
config1    1.463304e+06  1.306170e+06  1.620438e+06      100  4.878154e+01   3.030138e+03        1.841789  1.436081e+06     2.975741e+06   1.133244e+06       1.460274e+06    1.057535e+06        1.081407e+06   9.818258e+05       7.025404e+05    9.565894e+05        5.762514e+05  9.313530e+05     4.499625e+05
config263  1.464510e+06  1.311692e+06  1.617327e+06      100  1.400993e+01   4.461716e+03        2.485722  1.506209e+06     2.868912e+06   1.210060e+06       1.460048e+06    1.136023e+06        1.107832e+06   1.061985e+06       7.556160e+05    1.037306e+06        6.382107e+05  1.012627e+06     5.208053e+05
config447  1.464769e+06  1.315345e+06  1.614193e+06      100  1.298474e+01   8.042071e+02        2.463326  1.622499e+06     2.791725e+06   1.315386e+06       1.463965e+06    1.238608e+06        1.132025e+06   1.161830e+06       8.000848e+05    1.136237e+06        6.894381e+05  1.110645e+06     5.787914e+05
config333  1.465349e+06  1.319908e+06  1.610790e+06      100  1.886519e+01   6.364819e+04        1.584307  1.511644e+06     1.440927e+06   1.235207e+06       1.401701e+06    1.166098e+06        1.391894e+06   1.096989e+06       1.382087e+06    1.073952e+06        1.378818e+06  1.050916e+06     1.375549e+06
config180  1.465622e+06  1.312871e+06  1.618373e+06      100  1.519907e+04   1.768432e+04        1.756985  1.508318e+06     3.023944e+06   1.275104e+06       1.447938e+06    1.216800e+06        1.053936e+06   1.158497e+06       6.599343e+05    1.139062e+06        5.286004e+05  1.119628e+06     3.972665e+05
config468  1.466790e+06  1.313635e+06  1.619945e+06      100  4.230956e+04   3.896142e+04        0.930904  1.506867e+06     2.854351e+06   1.288445e+06       1.427829e+06    1.233840e+06        1.071198e+06   1.179234e+06       7.145674e+05    1.161032e+06        5.956906e+05  1.142830e+06     4.768137e+05
config400  1.468116e+06  1.314542e+06  1.621689e+06      100  5.063432e+01   1.063931e+03        1.401887  1.621197e+06     2.785469e+06   1.327418e+06       1.467052e+06    1.253973e+06        1.137447e+06   1.180528e+06       8.078428e+05    1.156047e+06        6.979747e+05  1.131565e+06     5.881065e+05
config5    1.468314e+06  1.317761e+06  1.618868e+06      100  4.614539e+04   1.714197e+04        2.483876  1.493015e+06     2.050156e+06   1.411158e+06       1.451173e+06    1.390694e+06        1.301427e+06   1.370230e+06       1.151681e+06    1.363408e+06        1.101766e+06  1.356587e+06     1.051850e+06
config152  1.469914e+06  1.316849e+06  1.622980e+06      100  7.280381e+01   6.597270e+02        1.362499  1.664459e+06     2.764981e+06   1.302107e+06       1.469254e+06    1.211519e+06        1.145323e+06   1.120931e+06       8.213909e+05    1.090735e+06        7.134137e+05  1.060539e+06     6.054365e+05
config106  1.470734e+06  1.316115e+06  1.625353e+06      100  3.000890e+01   9.443399e+03        1.604871  1.480307e+06     2.911446e+06   1.243432e+06       1.461290e+06    1.184213e+06        1.098752e+06   1.124995e+06       7.362128e+05    1.105255e+06        6.153665e+05  1.085516e+06     4.945202e+05
config158  1.473390e+06  1.301982e+06  1.644798e+06      100  1.238108e+05   1.059948e+05        1.534750  1.508607e+06     1.604496e+06   1.416849e+06       1.367395e+06    1.393909e+06        1.308120e+06   1.370969e+06       1.248845e+06    1.363323e+06        1.229087e+06  1.355676e+06     1.209328e+06
config311  1.473680e+06  1.326069e+06  1.621291e+06      100  1.888449e+04   5.172911e+04        1.232449  1.466217e+06     1.655977e+06   1.444136e+06       1.421951e+06    1.438616e+06        1.363444e+06   1.433095e+06       1.304938e+06    1.431255e+06        1.285436e+06  1.429415e+06     1.265934e+06
config49   1.476872e+06  1.331446e+06  1.622298e+06      100  8.635151e+01   1.462581e+05        1.818101  1.494020e+06     1.706937e+06   1.239579e+06       1.330614e+06    1.175969e+06        1.236533e+06   1.112359e+06       1.142452e+06    1.091155e+06        1.111092e+06  1.069952e+06     1.079732e+06
config142  1.477414e+06  1.322162e+06  1.632666e+06      100  6.680196e+00   6.649393e+02        0.907487  1.567505e+06     3.074229e+06   1.207757e+06       1.476749e+06    1.117820e+06        1.077379e+06   1.027883e+06       6.780087e+05    9.979041e+05        5.448853e+05  9.679251e+05     4.117619e+05
config55   1.477579e+06  1.319740e+06  1.635419e+06      100  1.028967e+05   3.532747e+03        1.187526  1.590561e+06     3.070885e+06   1.323453e+06       1.474047e+06    1.256676e+06        1.074837e+06   1.189899e+06       6.756272e+05    1.167640e+06        5.425573e+05  1.145381e+06     4.094874e+05
config25   1.477630e+06  1.317693e+06  1.637567e+06      100  4.455185e+04   6.217380e+04        2.310816  1.395278e+06     2.676968e+06   1.310242e+06       1.415456e+06    1.288983e+06        1.100078e+06   1.267724e+06       7.847004e+05    1.260637e+06        6.795744e+05  1.253551e+06     5.744484e+05
config319  1.479184e+06  1.321737e+06  1.636632e+06      100  7.709201e+03   1.504405e+04        1.514811  1.420041e+06     2.754219e+06   1.394901e+06       1.464140e+06    1.388616e+06        1.141621e+06   1.382331e+06       8.191010e+05    1.380236e+06        7.115945e+05  1.378141e+06     6.040879e+05
config8    1.482671e+06  1.335626e+06  1.629716e+06      100  2.759890e+04   7.658669e+04        1.151848  1.579925e+06     1.694494e+06   1.522425e+06       1.406084e+06    1.508050e+06        1.333982e+06   1.493675e+06       1.261879e+06    1.488883e+06        1.237845e+06  1.484091e+06     1.213811e+06
config496  1.483658e+06  1.319632e+06  1.647684e+06      100  1.081980e+04   1.545506e+04        1.485717  1.596582e+06     1.502263e+06   1.664650e+06       1.468203e+06    1.681667e+06        1.459688e+06   1.698684e+06       1.451173e+06    1.704356e+06        1.448335e+06  1.710029e+06     1.445496e+06
config384  1.486772e+06  1.323866e+06  1.649679e+06      100  4.675048e+04   1.501150e+04        0.983983  1.520404e+06     2.539825e+06   1.426319e+06       1.471761e+06    1.402798e+06        1.204745e+06   1.379276e+06       9.377285e+05    1.371436e+06        8.487232e+05  1.363596e+06     7.597178e+05
config366  1.487582e+06  1.333579e+06  1.641585e+06      100  4.538140e+02   1.111273e+04        0.839002  1.522468e+06     3.075793e+06   1.169073e+06       1.476469e+06    1.080724e+06        1.076638e+06   9.923746e+05       6.768075e+05    9.629250e+05        5.435306e+05  9.334753e+05     4.102536e+05
config90   1.488529e+06  1.339863e+06  1.637195e+06      100  9.739531e+04   6.935844e+04        0.907060  1.572596e+06     1.442752e+06   1.331424e+06       1.419170e+06    1.271131e+06        1.413275e+06   1.210838e+06       1.407380e+06    1.190740e+06        1.405415e+06  1.170642e+06     1.403450e+06
config398  1.489311e+06  1.335065e+06  1.643558e+06      100  3.549813e+03   1.287837e+04        1.422050  1.479318e+06     2.422540e+06   1.501118e+06       1.476433e+06    1.506568e+06        1.239906e+06   1.512018e+06       1.003380e+06    1.513835e+06        9.245376e+05  1.515652e+06     8.456954e+05
config253  1.491001e+06  1.344488e+06  1.637515e+06      100  3.029115e+03   6.731297e+04        1.550700  1.432929e+06     1.392630e+06   1.253363e+06       1.423688e+06    1.208472e+06        1.431453e+06   1.163581e+06       1.439217e+06    1.148617e+06        1.441805e+06  1.133653e+06     1.444394e+06
config256  1.491147e+06  1.326826e+06  1.655469e+06      100  2.005732e+05   3.894761e+04        1.570851  1.617908e+06     2.155325e+06   1.541687e+06       1.452200e+06    1.522631e+06        1.276418e+06   1.503576e+06       1.100637e+06    1.497224e+06        1.042044e+06  1.490872e+06     9.834498e+05
config178  1.495390e+06  1.341543e+06  1.649236e+06      100  1.526792e+01   7.556301e+02        1.418297  1.633101e+06     2.926884e+06   1.318167e+06       1.494634e+06    1.239433e+06        1.136572e+06   1.160699e+06       7.785090e+05    1.134455e+06        6.591548e+05  1.108210e+06     5.398007e+05
config473  1.495833e+06  1.343916e+06  1.647750e+06      100  4.010200e+01   1.401439e+05        0.697476  1.603831e+06     2.357205e+06   1.332077e+06       1.355689e+06    1.264138e+06        1.105310e+06   1.196200e+06       8.549306e+05    1.173554e+06        7.714709e+05  1.150907e+06     6.880112e+05
config362  1.497335e+06  1.342869e+06  1.651800e+06      100  1.308793e+02   7.161679e+02        1.685472  1.547326e+06     2.927719e+06   1.322151e+06       1.496619e+06    1.265858e+06        1.138844e+06   1.209564e+06       7.810687e+05    1.190800e+06        6.618103e+05  1.172035e+06     5.425520e+05
config267  1.498621e+06  1.343730e+06  1.653512e+06      100  5.038606e+00   5.501139e+02        2.103106  1.582788e+06     3.048779e+06   1.296104e+06       1.498071e+06    1.224434e+06        1.110394e+06   1.152763e+06       7.227172e+05    1.128873e+06        5.934915e+05  1.104982e+06     4.642659e+05
config448  1.499315e+06  1.338770e+06  1.659859e+06      100  6.210628e+04   1.206460e+04        2.065093  1.525253e+06     2.855909e+06   1.386646e+06       1.487250e+06    1.351994e+06        1.145085e+06   1.317343e+06       8.029206e+05    1.305792e+06        6.888657e+05  1.294242e+06     5.748108e+05
config241  1.500373e+06  1.349221e+06  1.651526e+06      100  1.761470e+04   1.997024e+04        1.824927  1.427288e+06     2.457144e+06   1.435709e+06       1.480403e+06    1.437814e+06        1.236218e+06   1.439919e+06       9.920328e+05    1.440621e+06        9.106378e+05  1.441323e+06     8.292428e+05
config44   1.501769e+06  1.344081e+06  1.659457e+06      100  6.071238e+03   4.336347e+04        1.041878  1.495212e+06     2.768796e+06   1.352037e+06       1.458405e+06    1.316243e+06        1.130808e+06   1.280449e+06       8.032102e+05    1.268518e+06        6.940110e+05  1.256587e+06     5.848117e+05
config67   1.504095e+06  1.354362e+06  1.653828e+06      100  4.223255e+03   3.639083e+04        1.258774  1.514765e+06     1.590848e+06   1.432660e+06       1.467704e+06    1.412134e+06        1.436918e+06   1.391608e+06       1.406132e+06    1.384766e+06        1.395870e+06  1.377924e+06     1.385608e+06
config4    1.507834e+06  1.350120e+06  1.665547e+06      100  7.293046e+00   8.228689e+02        1.324019  1.517251e+06     3.210012e+06   1.200444e+06       1.507011e+06    1.121242e+06        1.081260e+06   1.042040e+06       6.555101e+05    1.015640e+06        5.135933e+05  9.892394e+05     3.716765e+05
config285  1.510440e+06  1.353564e+06  1.667315e+06      100  2.942085e+05   1.549648e+05        1.684985  1.646045e+06     2.384092e+06   1.374253e+06       1.355475e+06    1.306305e+06        1.098321e+06   1.238357e+06       8.411666e+05    1.215708e+06        7.554486e+05  1.193058e+06     6.697305e+05
config254  1.513910e+06  1.348811e+06  1.679010e+06      100  1.550055e+05   9.331100e+04        0.914040  1.597451e+06     2.563597e+06   1.311886e+06       1.420599e+06    1.240495e+06        1.134850e+06   1.169104e+06       8.491010e+05    1.145307e+06        7.538512e+05  1.121510e+06     6.586015e+05
config335  1.516000e+06  1.359322e+06  1.672678e+06      100  4.152225e+00   9.259205e+02        1.040938  1.462563e+06     3.212917e+06   1.187392e+06       1.515074e+06    1.118599e+06        1.090614e+06   1.049806e+06       6.661532e+05    1.026875e+06        5.246663e+05  1.003944e+06     3.831795e+05
config348  1.517557e+06  1.359009e+06  1.676105e+06      100  5.491074e+02   3.189299e+03        1.052079  1.584391e+06     2.933600e+06   1.353117e+06       1.514367e+06    1.295298e+06        1.159559e+06   1.237480e+06       8.047514e+05    1.218207e+06        6.864821e+05  1.198934e+06     5.682128e+05
config329  1.520516e+06  1.370163e+06  1.670869e+06      100  4.963312e+02   9.856634e+04        1.503551  1.478226e+06     1.868258e+06   1.269327e+06       1.421950e+06    1.217102e+06        1.310373e+06   1.164878e+06       1.198796e+06    1.147469e+06        1.161603e+06  1.130061e+06     1.124411e+06
config45   1.523079e+06  1.337791e+06  1.708368e+06      100  4.641587e+04   1.509281e+05        1.147324  1.395699e+06     1.448539e+06   1.349344e+06       1.372151e+06    1.337756e+06        1.353054e+06   1.326167e+06       1.333958e+06    1.322304e+06        1.327592e+06  1.318441e+06     1.321226e+06
config207  1.523637e+06  1.363065e+06  1.684210e+06      100  3.594147e+04   5.925447e+04        2.131598  1.396747e+06     2.747833e+06   1.380885e+06       1.464383e+06    1.376919e+06        1.143520e+06   1.372954e+06       8.226573e+05    1.371632e+06        7.157031e+05  1.370310e+06     6.087488e+05
config464  1.523977e+06  1.366927e+06  1.681028e+06      100  2.943269e+03   4.890443e+03        1.155694  1.368291e+06     2.770774e+06   1.301841e+06       1.519087e+06    1.285228e+06        1.206165e+06   1.268615e+06       8.932436e+05    1.263078e+06        7.889364e+05  1.257540e+06     6.846292e+05
config137  1.525524e+06  1.366686e+06  1.684362e+06      100  2.931920e+01   9.492391e+02        1.536947  1.468556e+06     3.222056e+06   1.224331e+06       1.524574e+06    1.163275e+06        1.100204e+06   1.102219e+06       6.758336e+05    1.081866e+06        5.343768e+05  1.061514e+06     3.929200e+05
config426  1.526228e+06  1.342695e+06  1.709761e+06      100  1.017800e+05   5.518434e+04        1.131465  1.532073e+06     1.767340e+06   1.528238e+06       1.471044e+06    1.527279e+06        1.396970e+06   1.526320e+06       1.322895e+06    1.526000e+06        1.298204e+06  1.525681e+06     1.273513e+06
config478  1.529401e+06  1.367869e+06  1.690934e+06      100  4.171903e+01   4.208058e+03        1.506369  1.576401e+06     3.261231e+06   1.186531e+06       1.525193e+06    1.089063e+06        1.091184e+06   9.915953e+05       6.571745e+05    9.591061e+05        5.125047e+05  9.266168e+05     3.678349e+05
config388  1.529579e+06  1.363037e+06  1.696121e+06      100  3.760345e+04   6.133895e+04        1.746042  1.504713e+06     2.890398e+06   1.350999e+06       1.468240e+06    1.312570e+06        1.112700e+06   1.274142e+06       7.571608e+05    1.261332e+06        6.386476e+05  1.248523e+06     5.201344e+05
config236  1.530908e+06  1.380137e+06  1.681680e+06      100  4.824508e+01   2.983695e+05        1.262362  1.440142e+06     2.105218e+06   1.219449e+06       1.232539e+06    1.164276e+06        1.014369e+06   1.109102e+06       7.961993e+05    1.090711e+06        7.234761e+05  1.072320e+06     6.507528e+05
config135  1.535423e+06  1.377486e+06  1.693361e+06      100  7.586352e+03   2.113563e+05        1.566598  1.414103e+06     2.273628e+06   1.321977e+06       1.324067e+06    1.298945e+06        1.086677e+06   1.275913e+06       8.492868e+05    1.268236e+06        7.701567e+05  1.260559e+06     6.910266e+05
config110  1.535535e+06  1.375479e+06  1.695592e+06      100  2.246675e+03   2.634656e+03        1.126712  1.551175e+06     2.899309e+06   1.378143e+06       1.532901e+06    1.334885e+06        1.191299e+06   1.291627e+06       8.496965e+05    1.277207e+06        7.358291e+05  1.262788e+06     6.219618e+05
config144  1.535743e+06  1.373648e+06  1.697837e+06      100  1.026564e+03   7.631820e+03        1.069864  1.557686e+06     2.976202e+06   1.371314e+06       1.528111e+06    1.324721e+06        1.166088e+06   1.278128e+06       8.040653e+05    1.262597e+06        6.833910e+05  1.247066e+06     5.627168e+05
config325  1.537243e+06  1.365785e+06  1.708702e+06      100  9.222930e+05   1.260800e+05        1.726050  1.803070e+06     1.579200e+06   1.653022e+06       1.411163e+06    1.615510e+06        1.369154e+06   1.577998e+06       1.327145e+06    1.565494e+06        1.313142e+06  1.552990e+06     1.299139e+06
config252  1.540255e+06  1.379005e+06  1.701506e+06      100  9.515255e-01   5.939355e+02        1.848123  1.624088e+06     3.100182e+06   1.308896e+06       1.539661e+06    1.230098e+06        1.149531e+06   1.151300e+06       7.594007e+05    1.125034e+06        6.293573e+05  1.098768e+06     4.993138e+05
config12   1.542240e+06  1.380145e+06  1.704335e+06      100  9.257341e+02   3.962418e+03        1.202472  1.493276e+06     3.288858e+06   1.114656e+06       1.538278e+06    1.020001e+06        1.100633e+06   9.253462e+05       6.629875e+05    8.937946e+05        5.171059e+05  8.622430e+05     3.712242e+05
config391  1.545562e+06  1.381281e+06  1.709843e+06      100  2.546066e+04   1.733943e+04        1.397174  1.486955e+06     3.199703e+06   1.240229e+06       1.528223e+06    1.178547e+06        1.110352e+06   1.116865e+06       6.924822e+05    1.096305e+06        5.531922e+05  1.075744e+06     4.139021e+05
config138  1.551141e+06  1.394513e+06  1.707769e+06      100  2.506943e+02   1.195011e+05        1.789878  1.529975e+06     1.390086e+06   1.277727e+06       1.431640e+06    1.214666e+06        1.442028e+06   1.151604e+06       1.452417e+06    1.130583e+06        1.455880e+06  1.109563e+06     1.459342e+06
config91   1.551270e+06  1.387928e+06  1.714613e+06      100  1.259711e+04   2.171101e+03        1.479014  1.639488e+06     3.441190e+06   1.213205e+06       1.549099e+06    1.106634e+06        1.076077e+06   1.000063e+06       6.030539e+05    9.645395e+05        4.453797e+05  9.290159e+05     2.877055e+05
config278  1.553166e+06  1.391412e+06  1.714921e+06      100  1.999427e+02   1.003044e+03        2.662876  1.399556e+06     3.408751e+06   1.148010e+06       1.552163e+06    1.085123e+06        1.088017e+06   1.022237e+06       6.238697e+05    1.001274e+06        4.691541e+05  9.803123e+05     3.144385e+05
config385  1.554295e+06  1.389034e+06  1.719557e+06      100  4.349824e+00   6.782748e+02        1.396767  1.636498e+06     3.190611e+06   1.278707e+06       1.553617e+06    1.189259e+06        1.144368e+06   1.099811e+06       7.351200e+05    1.069995e+06        5.987038e+05  1.040180e+06     4.622876e+05
config490  1.554881e+06  1.391517e+06  1.718244e+06      100  7.266105e+02   9.762724e+02        0.623045  1.506951e+06     3.255946e+06   1.262969e+06       1.553905e+06    1.201974e+06        1.128394e+06   1.140978e+06       7.028837e+05    1.120646e+06        5.610469e+05  1.100315e+06     4.192101e+05
config150  1.558188e+06  1.395049e+06  1.721326e+06      100  3.875418e+03   6.361922e+03        1.606074  1.374009e+06     3.203113e+06   1.305855e+06       1.551826e+06    1.288817e+06        1.139004e+06   1.271778e+06       7.261822e+05    1.266099e+06        5.885749e+05  1.260419e+06     4.509676e+05
config132  1.565033e+06  1.401277e+06  1.728788e+06      100  1.530729e+04   8.344591e+03        1.302235  1.546282e+06     2.908711e+06   1.380499e+06       1.556688e+06    1.339053e+06        1.218682e+06   1.297607e+06       8.806763e+05    1.283791e+06        7.680077e+05  1.269976e+06     6.553391e+05
config181  1.567623e+06  1.403489e+06  1.731757e+06      100  1.003672e+01   7.292231e+02        1.339237  1.490123e+06     3.266168e+06   1.179568e+06       1.566894e+06    1.101929e+06        1.142075e+06   1.024291e+06       7.172562e+05    9.984112e+05        5.756499e+05  9.725317e+05     4.340437e+05
config184  1.569027e+06  1.403332e+06  1.734722e+06      100  5.322490e+00   8.141650e+02        1.282510  1.521272e+06     3.315799e+06   1.250074e+06       1.568213e+06    1.182274e+06        1.131316e+06   1.114475e+06       6.944193e+05    1.091875e+06        5.487871e+05  1.069275e+06     4.031549e+05
config369  1.571010e+06  1.411505e+06  1.730515e+06      100  3.101417e+05   8.741446e+04        1.696121  1.907286e+06     2.465927e+06   1.667515e+06       1.483596e+06    1.607572e+06        1.238013e+06   1.547629e+06       9.924297e+05    1.527648e+06        9.105687e+05  1.507667e+06     8.287077e+05
config441  1.578500e+06  1.411342e+06  1.745658e+06      100  2.915277e+02   2.276173e+03        1.393903  1.463029e+06     3.378019e+06   1.173647e+06       1.576224e+06    1.101302e+06        1.125775e+06   1.028956e+06       6.753258e+05    1.004841e+06        5.251762e+05  9.807259e+05     3.750265e+05
config444  1.580187e+06  1.416271e+06  1.744103e+06      100  4.121643e+00   2.630448e+03        1.596133  1.394455e+06     3.337809e+06   1.246876e+06       1.577557e+06    1.209982e+06        1.137493e+06   1.173087e+06       6.974304e+05    1.160789e+06        5.507427e+05  1.148490e+06     4.040549e+05
config308  1.581216e+06  1.407270e+06  1.755163e+06      100  1.172872e+01   2.454219e+04        0.758358  1.545558e+06     3.273044e+06   1.201505e+06       1.556674e+06    1.115492e+06        1.127582e+06   1.029478e+06       6.984892e+05    1.000807e+06        5.554584e+05  9.721361e+05     4.124276e+05
config341  1.581639e+06  1.415802e+06  1.747476e+06      100  1.221559e+01   3.894714e+03        1.276072  1.475574e+06     3.396640e+06   1.208419e+06       1.577744e+06    1.141630e+06        1.123020e+06   1.074842e+06       6.682963e+05    1.052579e+06        5.167217e+05  1.030316e+06     3.651471e+05
config492  1.591404e+06  1.421667e+06  1.761141e+06      100  3.667649e+05   1.222176e+04        2.557285  1.757455e+06     2.782829e+06   1.630809e+06       1.579182e+06    1.599147e+06        1.278271e+06   1.567485e+06       9.773591e+05    1.556932e+06        8.770552e+05  1.546378e+06     7.767513e+05
config422  1.594373e+06  1.431863e+06  1.756883e+06      100  6.371240e+03   3.533350e+05        1.384383  1.302022e+06     1.971767e+06   1.286103e+06       1.241038e+06    1.282123e+06        1.058356e+06   1.278143e+06       8.756735e+05    1.276816e+06        8.147795e+05  1.275490e+06     7.538854e+05
config416  1.594800e+06  1.425236e+06  1.764364e+06      100  1.095056e+05   8.917157e+04        1.178641  1.528451e+06     2.951579e+06   1.297241e+06       1.505628e+06    1.239438e+06        1.144141e+06   1.181636e+06       7.826533e+05    1.162368e+06        6.621575e+05  1.143101e+06     5.416616e+05
config332  1.597023e+06  1.429149e+06  1.764896e+06      100  1.862765e+01   1.251648e+03        1.824424  1.510177e+06     3.561081e+06   1.108494e+06       1.595771e+06    1.008073e+06        1.104443e+06   9.076522e+05       6.131158e+05    8.741786e+05        4.493400e+05  8.407050e+05     2.855641e+05
config397  1.598191e+06  1.426782e+06  1.769599e+06      100  3.088771e+05   1.528805e+05        0.988581  1.545711e+06     2.759050e+06   1.323247e+06       1.445310e+06    1.267632e+06        1.116875e+06   1.212016e+06       7.884400e+05    1.193477e+06        6.789617e+05  1.174939e+06     5.694834e+05
config371  1.599206e+06  1.431278e+06  1.767135e+06      100  5.861271e+03   2.831172e+03        1.177295  1.514497e+06     3.579795e+06   1.139706e+06       1.596375e+06    1.046008e+06        1.100520e+06   9.523104e+05       6.046651e+05    9.210777e+05        4.393800e+05  8.898451e+05     2.740950e+05
config213  1.601328e+06  1.429497e+06  1.773158e+06      100  1.889971e+03   3.423555e+03        1.836197  1.490537e+06     3.332645e+06   1.280831e+06       1.597904e+06    1.228405e+06        1.164219e+06   1.175978e+06       7.305341e+05    1.158503e+06        5.859724e+05  1.141027e+06     4.414107e+05
config145  1.605434e+06  1.419806e+06  1.791062e+06      100  2.787838e+04   6.303005e+03        1.000654  1.551399e+06     3.229572e+06   1.430982e+06       1.599131e+06    1.400877e+06        1.191521e+06   1.370773e+06       7.839104e+05    1.360738e+06        6.480403e+05  1.350703e+06     5.121702e+05
config224  1.608842e+06  1.437558e+06  1.780127e+06      100  1.132389e+05   2.217572e+04        1.718641  1.593217e+06     3.379180e+06   1.313344e+06       1.586667e+06    1.243376e+06        1.138538e+06   1.173408e+06       6.904099e+05    1.150085e+06        5.410338e+05  1.126763e+06     3.916577e+05
config177  1.612141e+06  1.450233e+06  1.774049e+06      100  2.560998e+01   1.954363e+05        1.421297  1.723962e+06     2.546222e+06   1.379665e+06       1.416705e+06    1.293590e+06        1.134325e+06   1.207516e+06       8.519461e+05    1.178824e+06        7.578197e+05  1.150133e+06     6.636932e+05
config201  1.614938e+06  1.442073e+06  1.787803e+06      100  2.119672e+05   2.176599e+04        1.216526  1.665317e+06     2.901658e+06   1.469081e+06       1.593172e+06    1.420022e+06        1.266050e+06   1.370963e+06       9.389284e+05    1.354610e+06        8.298878e+05  1.338257e+06     7.208473e+05
config15   1.615987e+06  1.444355e+06  1.787619e+06      100  6.431768e+00   9.856729e+02        2.149239  1.658435e+06     3.282298e+06   1.372135e+06       1.615001e+06    1.300561e+06        1.198177e+06   1.228986e+06       7.813529e+05    1.205127e+06        6.424115e+05  1.181269e+06     5.034701e+05
config242  1.617060e+06  1.442733e+06  1.791387e+06      100  7.158154e+04   9.183407e+04        1.111767  1.525571e+06     3.141075e+06   1.296739e+06       1.525226e+06    1.239531e+06        1.121263e+06   1.182323e+06       7.173011e+05    1.163254e+06        5.826469e+05  1.144185e+06     4.479928e+05
config339  1.623724e+06  1.366622e+06  1.880827e+06      100  1.443562e+06   2.218733e+05        1.390520  2.059666e+06     1.536871e+06   1.802139e+06       1.401851e+06    1.737757e+06        1.368096e+06   1.673375e+06       1.334341e+06    1.651915e+06        1.323090e+06  1.630454e+06     1.311838e+06
config260  1.624045e+06  1.456449e+06  1.791640e+06      100  3.381911e+04   3.518134e+04        1.162740  1.575392e+06     3.318579e+06   1.279876e+06       1.588863e+06    1.205998e+06        1.156434e+06   1.132119e+06       7.240053e+05    1.107493e+06        5.798623e+05  1.082866e+06     4.357193e+05
config349  1.624670e+06  1.454808e+06  1.794532e+06      100  6.163601e+01   4.321270e+02        1.363124  1.548556e+06     3.495453e+06   1.147992e+06       1.624238e+06    1.047851e+06        1.156434e+06   9.477105e+05       6.886307e+05    9.143302e+05        5.326961e+05  8.809499e+05     3.767616e+05
config343  1.624993e+06  1.447454e+06  1.802532e+06      100  7.967464e+05   5.985991e+04        1.532385  1.924710e+06     2.533782e+06   1.633742e+06       1.565133e+06    1.561000e+06        1.322971e+06   1.488258e+06       1.080809e+06    1.464011e+06        1.000088e+06  1.439763e+06     9.193673e+05
config125  1.625265e+06  1.465589e+06  1.784941e+06      100  4.004324e+03   1.026198e+05        0.953779  1.416442e+06     1.566166e+06   1.285217e+06       1.522645e+06    1.252411e+06        1.511765e+06   1.219605e+06       1.500885e+06    1.208669e+06        1.497258e+06  1.197734e+06     1.493631e+06
