
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.9 (shown are averages)
------------------------------
           eval-loss   lower-CI   upper-CI  n-seeds  train-mae  train-uUB-mae  train-time_min  test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95  test-qloss1  test-uUB-qloss1
config350   0.236885   0.223596   0.250174      100   0.006077       0.009639        1.316122     0.323712         0.681384       0.263069           0.378625        0.247909            0.302935       0.232748           0.227246        0.227695            0.202016     0.222641         0.176786
config251   0.236947   0.220153   0.253742      100   0.007020       0.020143        2.699211     0.205401         0.261996       0.245294           0.231868        0.255267            0.224337       0.265240           0.216805        0.268565            0.214294     0.271889         0.211784
config310   0.237026   0.198480   0.275572      100   0.035521       0.028494        1.834337     0.262841         0.240244       0.189273           0.219103        0.170881            0.213818       0.152488           0.208532        0.146358            0.206771     0.140227         0.205009
config27    0.237112   0.213094   0.261131      100   0.826244       0.017626        1.303589     0.678911         0.178303       0.490419           0.205759        0.443296            0.212623       0.396173           0.219487        0.380465            0.221775     0.364757         0.224063
config315   0.238621   0.224747   0.252494      100   0.007655       0.061440        1.061615     0.345353         0.456307       0.245984           0.270223        0.221141            0.223702       0.196299           0.177181        0.188018            0.161674     0.179737         0.146167
config263   0.239636   0.217319   0.261954      100   0.042175       0.031475        0.846197     0.245120         0.204991       0.154356           0.207105        0.131665            0.207633       0.108974           0.208161        0.101410            0.208337     0.093847         0.208514
config390   0.240077   0.223476   0.256678      100   0.006691       0.009448        0.943531     0.254208         0.365918       0.292469           0.275725        0.302035            0.253177       0.311600           0.230629        0.314788            0.223113     0.317977         0.215597
config21    0.240971   0.183758   0.298184      100   0.733796       0.049463        1.977997     0.596668         0.665296       0.414066           0.349438        0.368415            0.270473       0.322764           0.191508        0.307548            0.165187     0.292331         0.138865
config312   0.242127   0.226401   0.257853      100   0.006464       0.056114        1.802957     0.151523         0.310602       0.147490           0.227542        0.146481            0.206777       0.145473           0.186012        0.145137            0.179091     0.144801         0.172169
config415   0.242503   0.225408   0.259599      100   0.006231       0.089900        2.440942     0.253531         0.392039       0.230214           0.232415        0.224384            0.192509       0.218555           0.152603        0.216612            0.139301     0.214669         0.125999
config476   0.242569   0.225855   0.259283      100   0.003206       0.014260        1.244667     0.203635         0.255533       0.251716           0.237383        0.263736            0.232846       0.275756           0.228309        0.279763            0.226796     0.283769         0.225284
config108   0.244069   0.230144   0.257995      100   0.009941       0.056195        1.291673     0.301313         0.624662       0.210780           0.333470        0.188146            0.260672       0.165513           0.187874        0.157969            0.163608     0.150424         0.139342
config265   0.244584   0.205113   0.284056      100   0.061596       0.039975        1.758659     0.260970         0.247666       0.177905           0.218962        0.157139            0.211786       0.136373           0.204610        0.129451            0.202218     0.122529         0.199826
config449   0.245015   0.228410   0.261620      100   0.013124       0.025897        0.956204     0.205084         0.257796       0.245868           0.232010        0.256064            0.225564       0.266260           0.219117        0.269659            0.216969     0.273058         0.214820
config422   0.246908   0.230239   0.263578      100   0.006587       0.012483        1.485618     0.230965         0.350828       0.251266           0.273226        0.256341            0.253826       0.261416           0.234426        0.263108            0.227959     0.264800         0.221492
config470   0.248367   0.230846   0.265888      100   0.006571       0.023062        1.336971     0.187615         0.205960       0.231251           0.218857        0.242160            0.222081       0.253069           0.225305        0.256706            0.226380     0.260342         0.227455
config149   0.248541   0.228877   0.268204      100   0.053501       0.028285        0.848046     0.294968         0.761773       0.193820           0.400761        0.168533            0.310508       0.143246           0.220256        0.134817            0.190171     0.126388         0.160087
config121   0.248959   0.231389   0.266529      100   0.008682       0.021103        1.406685     0.207581         0.269671       0.242496           0.241795        0.251224            0.234826       0.259953           0.227856        0.262862            0.225533     0.265772         0.223210
config124   0.250155   0.235211   0.265099      100   0.001261       0.141445        2.467010     0.189410         0.347421       0.170189           0.188280        0.165384            0.148495       0.160579           0.108710        0.158977            0.095448     0.157376         0.082187
config495   0.251105   0.235140   0.267070      100   0.008742       0.012722        1.197462     0.308444         0.363588       0.280632           0.280118        0.273679            0.259251       0.266726           0.238383        0.264409            0.231428     0.262091         0.224472
config432   0.253104   0.229247   0.276960      100   0.115818       0.019980        1.248645     0.358963         0.827109       0.246193           0.431119        0.218001            0.332121       0.189808           0.233123        0.180411            0.200124     0.171013         0.167125
config100   0.253523   0.237711   0.269335      100   0.005508       0.024832        1.600407     0.246257         0.268926       0.304155           0.242103        0.318630            0.235397       0.333104           0.228691        0.337929            0.226456     0.342754         0.224220
config14    0.257173   0.236058   0.278288      100   0.012467       0.064315        1.998530     0.245147         0.430456       0.164776           0.272057        0.144683            0.232457       0.124590           0.192858        0.117893            0.179658     0.111195         0.166458
config99    0.257268   0.239701   0.274835      100   0.005047       0.009193        2.200993     0.261603         0.473386       0.274928           0.323179        0.278260            0.285627       0.281591           0.248075        0.282702            0.235558     0.283812         0.223040
config74    0.257647   0.218757   0.296537      100   0.018218       0.035490        1.280888     0.201532         0.224380       0.183107           0.222898        0.178501            0.222528       0.173895           0.222157        0.172360            0.222034     0.170824         0.221910
config336   0.258599   0.240138   0.277061      100   0.010714       0.010925        1.051084     0.208083         0.236598       0.255047           0.243982        0.266789            0.245828       0.278530           0.247674        0.282443            0.248289     0.286357         0.248905
config438   0.259500   0.238021   0.280980      100   0.154032       0.013361        0.985163     0.341699         0.210055       0.217952           0.234111        0.187015            0.240125       0.156079           0.246139        0.145766            0.248144     0.135454         0.250149
config337   0.259804   0.221379   0.298228      100   0.260418       0.100048        1.626630     0.315331         0.583042       0.220655           0.300851        0.196986            0.230304       0.173318           0.159756        0.165428            0.136240     0.157538         0.112724
config173   0.260805   0.243430   0.278180      100   0.052272       0.056697        1.518138     0.281650         0.634697       0.205606           0.347637        0.186595            0.275873       0.167584           0.204108        0.161247            0.180186     0.154910         0.156265
config349   0.262905   0.246741   0.279069      100   0.035375       0.023383        1.263097     0.329233         0.427878       0.256501           0.302307        0.238318            0.270914       0.220135           0.239521        0.214074            0.229057     0.208013         0.218593
config38    0.264455   0.248139   0.280770      100   0.003365       0.037669        1.603364     0.127159         0.274541       0.143273           0.242705        0.147302            0.234745       0.151331           0.226786        0.152674            0.224133     0.154016         0.221480
config340   0.264733   0.246700   0.282766      100   0.010205       0.031827        1.922998     0.186396         0.253553       0.213409           0.239789        0.220162            0.236347       0.226916           0.232906        0.229167            0.231759     0.231418         0.230612
config451   0.265731   0.248573   0.282890      100   0.003812       0.123197        1.002995     0.181948         0.360104       0.140007           0.215058        0.129522            0.178796       0.119037           0.142535        0.115542            0.130448     0.112046         0.118360
config47    0.267061   0.247921   0.286201      100   0.014627       0.032424        1.881991     0.223242         0.291037       0.254020           0.253437        0.261714            0.244037       0.269408           0.234637        0.271973            0.231504     0.274538         0.228371
config32    0.269942   0.251277   0.288607      100   0.007287       0.016353        2.236027     0.218117         0.244640       0.257189           0.250606        0.266957            0.252097       0.276725           0.253589        0.279981            0.254086     0.283237         0.254583
config201   0.271391   0.256244   0.286538      100   0.002265       0.011401        1.870650     0.282076         0.858951       0.203540           0.459644        0.183907            0.359817       0.164273           0.259990        0.157728            0.226714     0.151184         0.193439
config174   0.271770   0.253022   0.290519      100   0.005588       0.017950        1.952237     0.216970         0.215959       0.266759           0.241200        0.279206            0.247510       0.291653           0.253820        0.295802            0.255924     0.299951         0.258027
config214   0.274639   0.256343   0.292935      100   0.002241       0.006484        2.145752     0.258641         0.338963       0.293050           0.291757        0.301653            0.279956       0.310255           0.268155        0.313123            0.264221     0.315990         0.260287
config58    0.279183   0.264295   0.294072      100   0.006024       0.017186        2.103934     0.304820         0.866098       0.230758           0.463364        0.212242            0.362681       0.193726           0.261997        0.187554            0.228436     0.181382         0.194875
config102   0.281412   0.260336   0.302488      100   0.005470       0.017025        2.490930     0.127531         0.227694       0.138875           0.252156        0.141711            0.258272       0.144547           0.264387        0.145492            0.266426     0.146438         0.268464
config494   0.282797   0.263466   0.302127      100   0.009606       0.018459        1.435881     0.206455         0.233369       0.239615           0.254015        0.247905            0.259176       0.256195           0.264338        0.258958            0.266058     0.261721         0.267779
config479   0.283548   0.259507   0.307588      100   0.005835       0.059891        2.200209     0.143247         0.710436       0.127137           0.385916        0.123110            0.304786       0.119082           0.223656        0.117740            0.196613     0.116397         0.169570
config18    0.287297   0.266627   0.307966      100   0.004756       0.010801        1.721936     0.218616         0.242500       0.271604           0.265164        0.284851            0.270830       0.298098           0.276496        0.302513            0.278384     0.306929         0.280273
config394   0.287668   0.266596   0.308741      100   0.007399       0.015228        1.561382     0.272499         0.259841       0.309866           0.268241        0.319207            0.270340       0.328549           0.272440        0.331663            0.273140     0.334777         0.273840
config70    0.294634   0.202400   0.386867      100   0.550226       0.092960        1.800125     0.493480         0.507414       0.357192           0.303587        0.323120            0.252630       0.289048           0.201673        0.277691            0.184688     0.266334         0.167702
config389   0.295712   0.276687   0.314736      100   0.011911       0.039332        1.065353     0.219183         0.235195       0.266559           0.249318        0.278403            0.252849       0.290247           0.256380        0.294195            0.257557     0.298143         0.258734
config200   0.296307   0.274550   0.318065      100   0.015632       0.028036        1.018514     0.154840         0.196077       0.179110           0.244206        0.185177            0.256239       0.191245           0.268271        0.193267            0.272282     0.195290         0.276293
config372   0.296996   0.257795   0.336197      100   0.015472       0.028077        0.951030     0.256259         0.227956       0.195999           0.255265        0.180934            0.262092       0.165869           0.268919        0.160848            0.271195     0.155826         0.273470
config151   0.299870   0.273115   0.326624      100   0.161146       0.121909        1.942147     0.385932         0.328396       0.222715           0.228106        0.181911            0.203033       0.141107           0.177960        0.127506            0.169603     0.113904         0.161245
config418   0.299906   0.280022   0.319790      100   0.017957       0.014745        0.768383     0.340944         0.294508       0.271281           0.288277        0.253865            0.286719       0.236449           0.285161        0.230644            0.284642     0.224839         0.284122
config127   0.302474   0.208230   0.396718      100   0.383766       0.142488        1.750172     0.375043         0.523356       0.272498           0.281109        0.246862            0.220547       0.221226           0.159986        0.212680            0.139798     0.204135         0.119611
config12    0.302705   0.285045   0.320366      100   0.001718       0.187379        1.348609     0.217535         0.458516       0.159515           0.229723        0.145010            0.172525       0.130505           0.115326        0.125670            0.096260     0.120835         0.077194
config52    0.304365   0.281913   0.326818      100   0.010474       0.018099        0.895032     0.233097         0.233878       0.255460           0.268804        0.261051            0.277535       0.266642           0.286266        0.268506            0.289177     0.270370         0.292087
config86    0.307010   0.288806   0.325214      100   0.005643       0.122471        1.539149     0.225293         0.355372       0.254836           0.241483        0.262222            0.213011       0.269608           0.184539        0.272070            0.175048     0.274532         0.165557
config208   0.309641   0.283826   0.335455      100   0.004670       0.025219        1.583649     0.145317         0.215155       0.127603           0.261333        0.123174            0.272877       0.118746           0.284422        0.117270            0.288270     0.115793         0.292118
config135   0.310457   0.290682   0.330232      100   0.010013       0.030488        1.943311     0.239908         0.285748       0.286186           0.281895        0.297756            0.280932       0.309325           0.279969        0.313182            0.279648     0.317038         0.279327
config364   0.317691   0.278221   0.357162      100   0.020360       0.038256        1.365419     0.238290         0.210801       0.164923           0.256557        0.146581            0.267996       0.128239           0.279435        0.122125            0.283248     0.116011         0.287061
config72    0.318282   0.296137   0.340426      100   0.000875       0.009669        2.319563     0.233714         0.243652       0.219061           0.286959        0.215398            0.297786       0.211735           0.308613        0.210514            0.312222     0.209293         0.315830
config430   0.318394   0.296719   0.340068      100   0.009544       0.020223        0.683283     0.246525         0.218001       0.284687           0.271448        0.294228            0.284809       0.303768           0.298171        0.306948            0.302625     0.310129         0.307079
config160   0.322325   0.175986   0.468663      100   0.781178       0.139928        1.706649     0.677649         0.626887       0.491160           0.330561        0.444538            0.256479       0.397915           0.182397        0.382375            0.157703     0.366834         0.133009
config448   0.322386   0.298268   0.346503      100   0.012367       0.040443        1.215823     0.178146         0.195285       0.219465           0.253057        0.229795            0.267500       0.240125           0.281943        0.243568            0.286757     0.247011         0.291572
config67    0.322891   0.299190   0.346591      100   0.016794       0.019722        2.018349     0.290500         0.912656       0.168100           0.506331        0.137500            0.404750       0.106900           0.303169        0.096700            0.269308     0.086500         0.235448
config170   0.324281   0.302608   0.345954      100   0.013005       0.023231        2.241488     0.232492         0.246909       0.275046           0.283002        0.285684            0.292026       0.296322           0.301049        0.299868            0.304057     0.303415         0.307065
config82    0.327926   0.173979   0.481872      100   0.269869       0.207057        2.249967     0.233393         0.403290       0.181448           0.215009        0.168462            0.167939       0.155476           0.120868        0.151147            0.105178     0.146819         0.089488
config488   0.328418   0.160012   0.496825      100   0.484806       0.161442        1.691822     0.422041         0.456213       0.321863           0.263389        0.296818            0.215183       0.271774           0.166977        0.263426            0.150908     0.255078         0.134839
config320   0.330726   0.308525   0.352926      100   0.013784       0.042507        1.921416     0.188883         0.208076       0.220490           0.261504        0.228392            0.274861       0.236294           0.288218        0.238928            0.292671     0.241561         0.297123
config204   0.335539   0.312180   0.358897      100   0.011234       0.035112        1.636842     0.217239         0.250175       0.256885           0.283676        0.266797            0.292052       0.276708           0.300427        0.280012            0.303219     0.283316         0.306011
config206   0.342170   0.321455   0.362884      100   0.003719       0.069719        1.071566     0.257379         0.310206       0.199517           0.285036        0.185052            0.278744       0.170587           0.272451        0.165765            0.270354     0.160943         0.268256
config1     0.342961   0.313971   0.371950      100   0.009960       0.112267        1.911074     0.227249         0.338218       0.268405           0.266536        0.278694            0.248615       0.288983           0.230694        0.292413            0.224720     0.295842         0.218747
config413   0.345509   0.323435   0.367583      100   0.005012       0.110596        1.017807     0.183448         0.344499       0.100798           0.271442        0.080135            0.253178       0.059473           0.234913        0.052585            0.228825     0.045697         0.222737
config273   0.348451   0.328371   0.368532      100   0.012486       0.069428        1.316975     0.156538         0.295327       0.183209           0.284458        0.189877            0.281741       0.196544           0.279023        0.198767            0.278118     0.200990         0.277212
config138   0.357209   0.328800   0.385617      100   0.062802       0.073622        1.515845     0.280784         0.829381       0.172010           0.465518        0.144817            0.374552       0.117624           0.283586        0.108559            0.253264     0.099495         0.222942
config383   0.357911   0.330060   0.385763      100   0.011587       0.036418        1.533830     0.225811         0.247091       0.266073           0.296692        0.276138            0.309093       0.286204           0.321493        0.289559            0.325626     0.292914         0.329760
config77    0.361316   0.337558   0.385074      100   0.014742       0.040402        1.072244     0.221184         0.242585       0.261284           0.294804        0.271309            0.307859       0.281334           0.320914        0.284676            0.325266     0.288017         0.329617
config282   0.375414   0.351001   0.399826      100   0.003432       0.169699        1.056336     0.214180         0.412506       0.177692           0.274645        0.168570            0.240180       0.159448           0.205715        0.156407            0.194227     0.153367         0.182738
config210   0.377551   0.254076   0.501026      100   1.105233       0.122364        2.061062     0.880138         0.764708       0.600737           0.425027        0.530887            0.340107       0.461037           0.255187        0.437754            0.226880     0.414470         0.198573
config317   0.386282   0.360358   0.412206      100   0.022816       0.074713        1.651408     0.208425         0.207406       0.245616           0.276848        0.254914            0.294209       0.264212           0.311569        0.267311            0.317356     0.270410         0.323143
config123   0.389654   0.361430   0.417878      100   0.019891       0.049707        1.693524     0.236350         0.270797       0.280334           0.316897        0.291330            0.328421       0.302326           0.339946        0.305991            0.343788     0.309656         0.347629
config280   0.399371   0.368365   0.430377      100   0.043660       0.087573        1.487780     0.229745         0.828381       0.121965           0.483993        0.095020            0.397896       0.068075           0.311799        0.059093            0.283100     0.050111         0.254400
config333   0.427331   0.375225   0.479437      100   0.005178       0.058253        2.841446     0.224791         0.265494       0.225474           0.334550        0.225644            0.351814       0.225815           0.369078        0.225872            0.374832     0.225929         0.380587
config242   0.435137   0.405978   0.464296      100   0.004496       0.284102        1.948033     0.187134         0.422352       0.232270           0.241474        0.243554            0.196254       0.254838           0.151034        0.258599            0.135961     0.262360         0.120888
config195   0.443991   0.349987   0.537996      100   0.696280       0.184056        1.123431     0.623050         0.758647       0.470599           0.426173        0.432486            0.343054       0.394373           0.259936        0.381669            0.232229     0.368965         0.204523
config395   0.449157   0.381199   0.517116      100   1.365444       0.156332        2.207544     1.045526         0.987478       0.762923           0.524376        0.692272            0.408601       0.621621           0.292825        0.598071            0.254233     0.574521         0.215642
config374   0.459255   0.432897   0.485612      100   0.007716       0.178441        2.240681     0.230400         0.403916       0.155091           0.321848        0.136264            0.301331       0.117436           0.280814        0.111160            0.273974     0.104885         0.267135
config175   0.464471   0.329983   0.598960      100   0.474747       0.235819        1.209308     0.423707         0.625709       0.317315           0.361005        0.290717            0.294829       0.264119           0.228653        0.255253            0.206594     0.246386         0.184535
config238   0.477801   0.289416   0.666186      100   0.839121       0.260894        1.803237     0.621336         0.649937       0.454624           0.361250        0.412946            0.289078       0.371267           0.216907        0.357375            0.192849     0.343482         0.168792
config103   0.488509   0.460803   0.516214      100   0.015156       0.136409        1.239216     0.232714         0.334416       0.281873           0.346205        0.294163            0.349152       0.306453           0.352100        0.310549            0.353082     0.314646         0.354065
config184   0.497776   0.469000   0.526551      100   0.005896       0.170855        0.907685     0.204639         0.374695       0.226604           0.342846        0.232095            0.334883       0.237586           0.326921        0.239417            0.324267     0.241247         0.321613
config266   0.522009   0.490871   0.553146      100   0.027928       0.279718        1.620102     0.251752         0.498134       0.295683           0.327571        0.306666            0.284931       0.317649           0.242290        0.321310            0.228077     0.324971         0.213863
config329   0.537491   0.499694   0.575289      100   0.003307       0.134212        1.510686     0.178933         0.283027       0.169870           0.363195        0.167605            0.383237       0.165339           0.403279        0.164584            0.409960     0.163828         0.416640
config239   0.540664   0.499494   0.581834      100   0.002534       0.381653        1.482388     0.237749         0.579038       0.193695           0.299020        0.182682            0.229016       0.171668           0.159011        0.167997            0.135676     0.164326         0.112341
config358   0.549634   0.512382   0.586885      100   0.016031       0.160429        2.064348     0.209525         0.300322       0.256199           0.359577        0.267868            0.374391       0.279536           0.389204        0.283426            0.394142     0.287315         0.399080
config240   0.577992   0.545398   0.610585      100   0.021413       0.248580        1.154519     0.251802         0.409120       0.309900           0.355981        0.324425            0.342696       0.338950           0.329412        0.343791            0.324983     0.348633         0.320555
config110   0.608112   0.572610   0.643614      100   0.154082       0.285615        1.350415     0.369135         1.008915       0.221702           0.551303        0.184844            0.436900       0.147986           0.322497        0.135700            0.284363     0.123414         0.246228
config381   0.652411   0.609989   0.694833      100   0.007171       0.321203        1.911862     0.223710         0.445648       0.277020           0.369355        0.290347            0.350281       0.303675           0.331208        0.308117            0.324850     0.312560         0.318492
config107   0.736719   0.663692   0.809746      100   0.019168       0.227149        1.250321     0.288627         0.318729       0.314279           0.445956        0.320693            0.477763       0.327106           0.509570        0.329243            0.520173     0.331381         0.530775
config24    0.839208   0.788868   0.889548      100   0.019564       0.447453        1.346407     0.253922         0.537026       0.194376           0.440179        0.179490            0.415967       0.164603           0.391755        0.159641            0.383684     0.154679         0.375614
config83    0.918614   0.590705   1.246522      100   0.473143       0.648611        2.695570     0.442885         1.002271       0.309489           0.514092        0.276140            0.392047       0.242791           0.270003        0.231675            0.229321     0.220558         0.188639
config153   0.936249   0.874890   0.997607      100   0.004781       0.714326        3.391143     0.189810         0.748314       0.243868           0.397386        0.257382            0.309654       0.270896           0.221922        0.275401            0.192678     0.279906         0.163434
config5     0.938278   0.851990   1.024566      100   0.002812       0.338923        2.485247     0.260693         0.335407       0.145019           0.511372        0.116101            0.555363       0.087182           0.599355        0.077543            0.614018     0.067903         0.628682
config165   0.954096   0.890648   1.017544      100   0.006740       0.345285        2.407150     0.173947         0.347515       0.132930           0.521712        0.122676            0.565262       0.112422           0.608811        0.109004            0.623327     0.105586         0.637844
config233   1.039156   0.691098   1.387214      100   0.512778       0.773761        3.280943     0.468530         1.035814       0.318003           0.522201        0.280372            0.393798       0.242740           0.265394        0.230196            0.222593     0.217652         0.179792
config299   1.067304   1.015364   1.119243      100   0.603695       0.685486        0.996405     0.171279         0.624574       0.201478           0.462736        0.209028            0.422277       0.216577           0.381818        0.219094            0.368331     0.221611         0.354845
config467   1.143511   1.071713   1.215309      100   0.011195       0.445163        2.211802     0.185739         0.358211       0.220880           0.584969        0.229665            0.641659       0.238450           0.698348        0.241378            0.717245     0.244307         0.736141
config181   1.227791   1.154705   1.300877      100   0.004378       0.514012        2.248582     0.271603         0.389407       0.215775           0.605655        0.201817            0.659717       0.187860           0.713779        0.183208            0.731799     0.178555         0.749820
config152   1.258009   1.179004   1.337013      100   0.010581       0.506682        1.637868     0.207309         0.368729       0.246018           0.623794        0.255695            0.687560       0.265372           0.751326        0.268598            0.772582     0.271824         0.793837
config146   1.285342   1.217947   1.352736      100   0.008673       0.616933        1.144599     0.337048         0.507519       0.209572           0.614779        0.177703            0.641594       0.145834           0.668409        0.135211            0.677347     0.124588         0.686286
config473   1.449372   1.377949   1.520795      100   0.330382       0.644811        2.160925     0.369907         0.355460       0.265067           0.654861        0.238857            0.729711       0.212647           0.804561        0.203911            0.829511     0.195174         0.854461
config368   1.506207   1.411670   1.600744      100   0.003631       1.203147        2.146107     0.213760         1.139249       0.234579           0.581790        0.239783            0.442425       0.244988           0.303060        0.246723            0.256605     0.248458         0.210150
config117   1.523906   1.420693   1.627119      100   0.059420       1.312805        3.089749     0.320862         1.309900       0.259541           0.577367        0.244211            0.394234       0.228881           0.211101        0.223771            0.150056     0.218661         0.089012
config179   1.710107   1.594827   1.825387      100   0.008991       0.773063        1.580169     0.100018         0.382765       0.106373           0.752284        0.107962            0.844664       0.109550           0.937044        0.110080            0.967837     0.110609         0.998630
config298   1.756899   1.661080   1.852719      100   0.007099       0.812404        1.344834     0.146411         0.430482       0.163785           0.773157        0.168129            0.858826       0.172473           0.944495        0.173920            0.973051     0.175368         1.001608
config469   1.760449   1.639876   1.881023      100   0.002381       0.814606        4.710822     0.224064         0.440784       0.227750           0.777490        0.228672            0.861667       0.229593           0.945843        0.229900            0.973902     0.230208         1.001961
config285   1.808150   1.317436   2.298865      100   0.843833       1.373229        3.089054     0.658212         1.458271       0.474711           0.776037        0.428835            0.605479       0.382960           0.434921        0.367668            0.378068     0.352376         0.321215
config227   2.589711   2.458013   2.721409      100   1.390718       1.470541        2.810154     0.792053         0.466953       0.744973           0.901764        0.733203            1.010467       0.721433           1.119170        0.717509            1.155404     0.713586         1.191639
config79    2.734840   2.548568   2.921111      100   0.016499       1.372364        3.551289     0.230801         0.525096       0.272050           1.083349        0.282362            1.222912       0.292674           1.362476        0.296112            1.408997     0.299549         1.455518
config321   3.787798   3.571474   4.004123      100   1.425731       2.702031        3.189077     1.176466         1.974280       0.806117           1.381938        0.713530            1.233853       0.620942           1.085767        0.590080            1.036405     0.559217         0.987043
config421   4.115988   3.883138   4.348837      100   2.881235       2.673599        1.749335     0.447760         0.239526       0.634542           1.041434        0.681238            1.241912       0.727933           1.442389        0.743499            1.509215     0.759064         1.576040
config493   4.196054   3.938097   4.454011      100   0.878904       2.342259        3.607033     0.855953         0.739806       0.598050           1.482465        0.533574            1.668130       0.469098           1.853795        0.447606            1.915683     0.426114         1.977571
config475   4.345394   4.008882   4.681906      100   1.641292       3.320432        2.429354     0.888999         2.958040       0.960236           1.669322        0.978045            1.347142       0.995855           1.024962        1.001791            0.917569     1.007727         0.810176
config63    5.061778   4.779153   5.344403      100   0.734590       3.571469        2.615250     0.688919         2.717505       0.515748           1.899374        0.472456            1.694842       0.429163           1.490309        0.414732            1.422131     0.400301         1.353954
config458   5.332292   5.054193   5.610392      100   0.074109       3.435007        3.135499     0.221282         2.369877       0.230262           2.054816        0.232507            1.976050       0.234752           1.897285        0.235500            1.871030     0.236248         1.844775
config300   5.377191   5.099306   5.655076      100   0.321648       3.727768        2.524216     0.409926         2.893133       0.332601           2.063993        0.313269            1.856708       0.293938           1.649423        0.287494            1.580328     0.281051         1.511233
config159   5.580564   5.294505   5.866623      100   0.055635       4.276251        3.303080     0.276840         3.869059       0.295864           2.159229        0.300620            1.731771       0.305376           1.304313        0.306962            1.161828     0.308547         1.019342
config237   5.631092   5.329356   5.932828      100   0.606865       4.769057        2.612417     0.607955         4.499862       0.450121           2.074643        0.410662            1.468339       0.371204           0.862034        0.358051            0.659933     0.344898         0.457831
config369   5.701026   5.337153   6.064899      100   0.515820       3.131435        3.043845     0.572655         1.059992       0.427270           2.066391        0.390924            2.317991       0.354578           2.569591        0.342462            2.653457     0.330347         2.737324
config188   5.716345   5.373457   6.059233      100   0.344557       3.122295        3.162991     0.454677         1.204989       0.383092           2.131030        0.365196            2.362540       0.347299           2.594051        0.341334            2.671221     0.335368         2.748391
config178   5.732216   5.438210   6.026223      100   0.253343       4.502813        3.184766     0.326402         4.183229       0.348453           2.214012        0.353966            1.721708       0.359478           1.229404        0.361316            1.065302     0.363153         0.901201
config379   5.743646   5.447611   6.039681      100   0.037455       4.525640        3.406654     0.249786         4.197464       0.285679           2.211159        0.294652            1.714582       0.303625           1.218006        0.306616            1.052481     0.309607         0.886955
config382   5.766493   5.466713   6.066273      100   0.360398       4.433775        2.364839     0.294566         3.977587       0.388763           2.214341        0.412313            1.773530       0.435862           1.332718        0.443712            1.185781     0.451562         1.038844
config71    5.806724   5.505974   6.107474      100   0.021453       3.355705        2.699770     0.261190         1.728141       0.256056           2.210059        0.254772            2.330539       0.253489           2.451019        0.253061            2.491179     0.252633         2.531338
config235   5.894624   5.588726   6.200523      100   0.009507       3.362822        3.762846     0.252720         1.650036       0.273775           2.237880        0.279039            2.384841       0.284303           2.531802        0.286058            2.580789     0.287812         2.629776
config22    6.028534   5.715954   6.341114      100   1.716893       4.794605        4.999420     0.831718         4.366111       0.875937           2.277990        0.886992            1.755960       0.898046           1.233929        0.901731            1.059919     0.905416         0.885909
config57    6.160571   5.839686   6.481456      100   0.018511       3.409780        3.693073     0.292331         1.462636       0.305724           2.321406        0.309072            2.536099       0.312420           2.750791        0.313536            2.822355     0.314652         2.893919
config183   6.170036   5.840015   6.500057      100   0.106696       3.374543        3.544392     0.203961         1.369251       0.160661           2.320079        0.149836            2.557785       0.139011           2.795492        0.135403            2.874728     0.131794         2.953964
config435   6.309397   5.979354   6.639440      100   0.032701       3.440229        3.241895     0.241307         1.375897       0.266041           2.371411        0.272224            2.620290       0.278407           2.869168        0.280469            2.952128     0.282530         3.035087
config241   6.432326   6.093713   6.770939      100   0.013543       3.461950        3.386228     0.207382         1.303885       0.246381           2.414879        0.256131            2.692627       0.265881           2.970376        0.269131            3.062958     0.272381         3.155541
config157   6.436110   6.098071   6.774149      100   0.019381       3.477678        2.208449     0.253150         1.313688       0.217709           2.410184        0.208849            2.684308       0.199989           2.958432        0.197035            3.049806     0.194082         3.141181
config39    6.444549   6.102880   6.786217      100   0.033994       3.468139        4.748461     0.228812         1.281338       0.271288           2.411385        0.281907            2.693897       0.292526           2.976409        0.296065            3.070580     0.299605         3.164751
config485   6.458920   6.120015   6.797826      100   0.024706       3.483245        3.366107     0.251163         1.304227       0.277343           2.418526        0.283888            2.697101       0.290433           2.975676        0.292615            3.068534     0.294797         3.161392
config134   6.459066   6.113457   6.804675      100   0.035555       3.484644        1.676946     0.256129         1.306731       0.271422           2.418525        0.275245            2.696473       0.279068           2.974422        0.280343            3.067071     0.281617         3.159720
config3     6.464142   6.124864   6.803420      100   0.025290       3.477568        4.690193     0.236512         1.289390       0.282340           2.420846        0.293797            2.703710       0.305254           2.986574        0.309073            3.080862     0.312892         3.175150
config28    6.464734   6.127237   6.802232      100   0.006989       3.479181        3.991998     0.226912         1.296035       0.271221           2.422380        0.282298            2.703967       0.293375           2.985553        0.297067            3.079415     0.300760         3.173277
config466   6.465299   6.127727   6.802871      100   0.006060       3.479452        5.861093     0.226839         1.295896       0.286262           2.422530        0.301118            2.704189       0.315974           2.985847        0.320926            3.079733     0.325878         3.173619
