
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.75 (shown are averages)
------------------------------
            eval-loss    lower-CI    upper-CI  n-seeds   train-mae  train-uUB-mae  train-time_min  test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95  test-qloss1  test-uUB-qloss1
config466    4.310048    3.405256    5.214841      100   10.516796       1.512458        1.251906     7.387112         2.755344       6.185481           2.789141        5.885074            2.797591       5.584666           2.806040        5.484530            2.808856     5.384394         2.811673
config179    4.345459    4.135326    4.555592      100    0.421404       0.612176        0.943416     2.100166         2.689167       3.560877           3.524459        3.926054            3.733283       4.291232           3.942106        4.412958            4.011713     4.534684         4.081321
config388    4.419336    3.550611    5.288062      100    4.304452       1.381001        2.072331     4.295792         5.522894       3.697957           3.535247        3.548499            3.038336       3.399040           2.541424        3.349220            2.375787     3.299401         2.210149
config77     4.435376    4.199761    4.670990      100    0.234577       0.727948        0.815736     1.834794         1.829150       3.085887           3.331772        3.398660            3.707428       3.711433           4.083084        3.815691            4.208302     3.919948         4.333521
config218    4.444220    4.241705    4.646735      100    0.138802       1.096367        1.244390     2.071917         3.444607       3.396197           3.367203        3.727267            3.347853       4.058336           3.328502        4.168693            3.322051     4.279050         3.315601
config153    4.467728    4.253722    4.681734      100    0.031718       1.115300        2.165722     3.073530         4.694787       2.430533           3.620900        2.269783            3.352428       2.109034           3.083957        2.055451            2.994466     2.001868         2.904975
config358    4.548857    4.320874    4.776840      100    0.277689       0.439881        1.151186     2.158958         2.037279       3.419763           3.694637        3.734964            4.108976       4.050165           4.523316        4.155232            4.661429     4.260299         4.799542
config283    4.576739    4.091055    5.062423      100    9.017898       1.117088        1.676229     6.752688         7.260303       5.566264           4.219781        5.269658            3.459651       4.973052           2.699520        4.874183            2.446143     4.775315         2.192766
config231    4.579022    4.342503    4.815541      100    0.043549       0.632993        1.185406     2.103231         1.774876       2.652552           3.511798        2.789882            3.946029       2.927213           4.380259        2.972989            4.525003     3.018766         4.669746
config124    4.670280    4.452899    4.887661      100    0.163020       0.693147        1.298429     2.067792         1.928361       3.326013           3.567379        3.640569            3.977133       3.955124           4.386888        4.059976            4.523473     4.164828         4.660057
config488    4.746632    4.532558    4.960705      100    0.054012       1.533015        2.022026     2.369763         3.613854       3.520167           3.293665        3.807768            3.213617       4.095369           3.133570        4.191236            3.106887     4.287103         3.080205
config407    4.777818    4.581521    4.974114      100    0.048506       1.098877        2.180561     2.159763         3.248428       3.470398           3.592838        3.798057            3.678940       4.125716           3.765043        4.234935            3.793744     4.344155         3.822445
config9      4.779529    4.560651    4.998408      100    0.175527       1.144944        1.428204     2.094322         3.245920       3.562431           3.556853        3.929458            3.634586       4.296485           3.712319        4.418827            3.738230     4.541170         3.764141
config98     4.785500    4.571126    4.999874      100    0.011286       1.038186        1.154433     2.518691         3.778925       2.596156           3.753636        2.615523            3.747314       2.634889           3.740992        2.641344            3.738885     2.647800         3.736777
config95     4.797082    4.594684    4.999480      100    0.086171       1.815218        1.133242     1.962841         3.830334       2.913174           3.151558        3.150758            2.981864       3.388341           2.812170        3.467535            2.755605     3.546730         2.699040
config194    4.899535    4.662559    5.136510      100    0.118260       0.760613        1.285063     2.362560         1.989312       3.445317           3.709000        3.716006            4.138921       3.986695           4.568843        4.076925            4.712151     4.167155         4.855458
config494    4.900932    4.668011    5.133854      100    0.169502       2.256768        1.524873     2.177845         3.503755       3.328543           2.816082        3.616218            2.644164       3.903893           2.472246        3.999784            2.414940     4.095676         2.357634
config85     4.910998    4.671708    5.150289      100    0.058886       3.009499        1.596533     2.197125         4.078379       2.265696           2.336876        2.282839            1.901500       2.299982           1.466124        2.305696            1.320998     2.311410         1.175873
config140    4.962528    4.702089    5.222966      100    0.011088       1.404460        1.612888     2.767636         3.678142       2.213051           3.582083        2.074404            3.558068       1.935758           3.534053        1.889542            3.526048     1.843327         3.518043
config360    4.983008    4.582352    5.383665      100    1.372060       2.181782        2.118248     3.618818         4.639369       3.417526           3.168855        3.367203            2.801227       3.316880           2.433598        3.300106            2.311055     3.283332         2.188512
config135    5.009467    4.739349    5.279585      100    0.166908       2.914560        1.398735     2.763890         5.302923       2.624220           2.736510        2.589302            2.094907       2.554384           1.453303        2.542745            1.239436     2.531106         1.025568
config195    5.018626    4.488153    5.549099      100    1.384536       1.792654        1.643695     3.190542         3.223884       2.629083           3.225555        2.488719            3.225972       2.348354           3.226390        2.301566            3.226529     2.254778         3.226669
config172    5.024527    4.795115    5.253938      100    0.102743       1.158783        1.574723     1.982529         3.302327       3.315476           3.753061        3.648713            3.865744       3.981950           3.978427        4.093028            4.015989     4.204107         4.053550
config61     5.044024    4.789573    5.298475      100    0.019678       0.658838        1.478730     2.499929         1.981357       2.468170           3.904420        2.460230            4.385186       2.452291           4.865952        2.449644            5.026207     2.446997         5.186462
config344    5.107654    4.874996    5.340312      100    0.143498       1.719364        3.120140     2.258262         3.865944       3.843374           3.483821        4.239652            3.388290       4.635931           3.292760        4.768023            3.260916     4.900116         3.229072
config390    5.121635    4.837020    5.406250      100    0.041753       0.540897        1.515899     2.115688         2.041102       3.100876           4.072811        3.347173            4.580738       3.593470           5.088665        3.675569            5.257974     3.757668         5.427283
config237    5.128744    4.861513    5.395976      100    0.084323       0.771422        2.808364     2.508953         2.002884       2.536985           3.886434        2.543994            4.357322       2.551002           4.828209        2.553338            4.985172     2.555674         5.142134
config289    5.158113    4.903310    5.412917      100    0.030226       0.720199        1.161981     2.837245         1.981837       2.694965           3.946699        2.659395            4.437914       2.623825           4.929130        2.611968            5.092868     2.600112         5.256607
config86     5.243370    4.996669    5.490071      100    0.025326       3.284615        1.164476     2.221526         4.666087       2.338380           2.500222        2.367594            1.958755       2.396807           1.417289        2.406545            1.236800     2.416283         1.056311
config49     5.255712    4.977286    5.534138      100    0.037556       0.896209        1.019968     2.568156         2.114737       2.406087           3.910550        2.365569            4.359503       2.325052           4.808456        2.311546            4.958107     2.298040         5.107758
config201    5.268214    4.899413    5.637015      100    2.280206       1.820765        1.695774     3.103832         6.398931       2.957425           4.037746        2.920824            3.447449       2.884222           2.857153        2.872021            2.660387     2.859821         2.463622
config287    5.318016    5.082763    5.553269      100    0.034921       2.728086        2.106379     1.999886         3.939692       3.144713           2.859882        3.430919            2.589930       3.717126           2.319977        3.812528            2.229993     3.907931         2.140009
config490    5.455801    5.201831    5.709770      100    0.068462       1.317864        1.267657     2.361986         3.244516       2.744755           3.959253        2.840447            4.137937       2.936139           4.316621        2.968037            4.376183     2.999934         4.435744
config41     5.459157    5.210835    5.707479      100    0.008675       1.941149        1.245644     2.430129         3.586087       2.451930           3.531624        2.457380            3.518008       2.462830           3.504392        2.464647            3.499853     2.466464         3.495315
config253    5.487464    5.176109    5.798820      100    0.091946       0.865219        1.162796     2.203760         2.154519       3.293389           4.128700        3.565796            4.622245       3.838203           5.115791        3.929005            5.280306     4.019808         5.444821
config246    5.608570    5.338354    5.878786      100    1.011205       2.262246        1.147910     3.031522         3.985964       2.566591           3.474252        2.450358            3.346324       2.334125           3.218396        2.295381            3.175753     2.256636         3.133111
config94     5.626894    5.350471    5.903316      100    0.064717       1.786402        1.373424     2.545972         3.622988       2.566778           3.796991        2.571980            3.840491       2.577181           3.883992        2.578915            3.898492     2.580649         3.912992
config476    5.726431    5.440764    6.012098      100    0.051053       1.254148        1.086700     2.260374         2.528105       2.898989           4.083448        3.058643            4.472284       3.218296           4.861119        3.271514            4.990731     3.324732         5.120343
config144    5.734147    5.451363    6.016930      100    0.344205       1.245434        2.332618     2.149741         2.544363       3.711441           4.099843        4.101866            4.488713       4.492290           4.877583        4.622432            5.007206     4.752574         5.136829
config256    6.026249    5.674748    6.377751      100    0.020480       1.284581        1.407514     2.759295         1.976645       2.243491           4.188664        2.114540            4.741669       1.985589           5.294674        1.942605            5.479009     1.899622         5.663344
config467    6.130568    5.859443    6.401694      100    0.250423       3.104136        1.039904     2.126428         4.091398       3.503140           3.239426        3.847318            3.026433       4.191496           2.813440        4.306222            2.742442     4.420948         2.671444
config91     6.225187    5.906976    6.543398      100    0.072610       1.646592        2.502643     2.287474         2.103364       3.585731           4.083549        3.910295            4.578595       4.234859           5.073642        4.343047            5.238657     4.451235         5.403672
config408    6.258135    5.947334    6.568936      100    0.059843       3.676569        1.797205     2.373936         5.388228       3.175372           3.142898        3.375731            2.581566       3.576091           2.020234        3.642877            1.833123     3.709663         1.646012
config460    6.344738    5.996196    6.693280      100    0.016875       1.524293        2.314775     2.262046         2.493246       2.723469           4.355005        2.838825            4.820445       2.954180           5.285885        2.992632            5.441031     3.031084         5.596178
config168    6.423914    6.103429    6.744400      100    0.107679       3.604168        1.200431     2.499723         4.116138       2.675680           3.079025        2.719669            2.819747       2.763658           2.560468        2.778321            2.474042     2.792984         2.387616
config141    6.519386    6.247149    6.791622      100    0.138516       3.515860        1.665090     2.381932         4.248310       3.081339           3.252482        3.256191            3.003525       3.431043           2.754568        3.489327            2.671583     3.547611         2.588597
config310    6.605617    6.333701    6.877533      100    2.246580       3.300772        2.694523     2.092912         4.570988       2.448652           3.558074        2.537587            3.304845       2.626521           3.051617        2.656166            2.967207     2.685811         2.882798
config498    6.622522    6.333145    6.911899      100    0.599648       3.382139        1.637073     2.943562         4.863594       2.689041           3.565025        2.625410            3.240383       2.561780           2.915741        2.540570            2.807527     2.519360         2.699313
config89     6.735401    4.890941    8.579861      100    5.669719       3.175782        1.690222     5.138737         9.097558       4.389403           4.667207        4.202069            3.559619       4.014735           2.452032        3.952291            2.082836     3.889846         1.713640
config204    6.770175    4.876312    8.664037      100    2.788518       3.614190        2.778455     3.368544         7.377715       3.107280           4.000331        3.041963            3.155985       2.976647           2.311639        2.954875            2.030190     2.933103         1.748742
config447    6.777508    6.478356    7.076660      100    0.323241       3.331591        2.372283     2.559984         4.414831       2.727388           3.639700        2.769239            3.445917       2.811090           3.252134        2.825040            3.187540     2.838990         3.122946
config235    6.824581    6.484528    7.164635      100    0.015822       1.781714        1.846823     2.369275         2.076579       2.540759           4.449609        2.583631            5.042867       2.626502           5.636125        2.640792            5.833877     2.655083         6.031630
config36     7.084115    6.790636    7.377594      100    0.064644       3.055159        1.895257     2.558950         4.208731       3.024167           4.064911        3.140471            4.028956       3.256776           3.993000        3.295544            3.981015     3.334312         3.969030
config234    7.401306    6.945134    7.857478      100    0.037596       1.942732        1.687444     2.214107         1.963508       3.212703           4.759561        3.462352            5.458574       3.712001           6.157587        3.795218            6.390591     3.878434         6.623595
config35     7.419820    6.994525    7.845115      100    0.130266       4.676521        1.736143     3.111439         4.513002       2.959224           3.097240        2.921170            2.743299       2.883116           2.389358        2.870431            2.271378     2.857747         2.153398
config293    7.681714    7.342206    8.021222      100    0.174925       4.295649        1.656147     2.895794         5.612396       2.703581           3.831331        2.655527            3.386065       2.607474           2.940799        2.591456            2.792377     2.575438         2.643954
config276    7.850586    7.541232    8.159939      100    0.015059       3.772593        3.091648     2.440295         4.167086       2.687929           4.095811        2.749838            4.077992       2.811747           4.060174        2.832383            4.054234     2.853019         4.048295
config347    7.857814    7.517261    8.198368      100    0.113175       4.864845        1.476539     2.241955         5.224417       3.190775           3.439259        3.427980            2.992970       3.665185           2.546680        3.744253            2.397917     3.823321         2.249154
config396    7.947047    7.572145    8.321950      100    0.043978       2.538635        2.370289     2.367274         2.363302       3.125407           4.799390        3.314940            5.408413       3.504473           6.017435        3.567651            6.220442     3.630829         6.423449
config127    7.983752    7.508692    8.458811      100    0.007864       2.212382        1.775647     2.431761         2.020508       2.616843           5.021197        2.663113            5.771370       2.709384           6.521542        2.724807            6.771600     2.740231         7.021657
config57     8.047750    7.689153    8.406347      100    0.099915       5.148373        2.119128     2.649630         6.017214       2.593174           3.522944        2.579060            2.899377       2.564946           2.275809        2.560241            2.067954     2.555536         1.860098
config354    8.160131    7.782123    8.538139      100    0.269015       4.781185        1.316413     2.062129         4.073247       3.411196           3.517806        3.748463            3.378946       4.085730           3.240086        4.198152            3.193800     4.310574         3.147513
config171    8.201907    7.658911    8.744902      100    0.078931       2.343958        1.450666     2.142722         2.039793       3.342357           5.094318        3.642266            5.857949       3.942175           6.621580        4.042144            6.876124     4.142114         7.130668
config215    8.219016    7.761225    8.676808      100    4.718719       3.999061        1.353773     3.161209         1.904373       3.155225           3.756839        3.153729            4.219955       3.152233           4.683071        3.151734            4.837444     3.151235         4.991816
config448    8.244077    7.849348    8.638805      100    0.785638       3.812209        1.709039     2.026584         2.496641       3.206622           4.044823        3.501632            4.431868       3.796641           4.818914        3.894978            4.947929     3.993314         5.076944
config97     8.503754    8.153927    8.853580      100    1.179850       5.438190        2.084666     2.778594         5.321837       2.726611           3.516818        2.713615            3.065563       2.700619           2.614308        2.696287            2.463890     2.691955         2.313472
config440    8.699427    8.292515    9.106338      100    0.120977       3.117258        1.550097     2.518273         2.380576       2.817918           4.941850        2.892829            5.582169       2.967741           6.222488        2.992711            6.435927     3.017682         6.649367
config108    8.848917    8.452313    9.245520      100    0.039388       3.941029        1.921352     2.389228         3.325347       3.023527           4.591380        3.182101            4.907888       3.340676           5.224397        3.393534            5.329899     3.446392         5.435402
config161    8.906641    8.546070    9.267213      100    0.049482       6.171960        2.144609     2.542200         6.197506       2.393898           3.427246        2.356822            2.734681       2.319746           2.042116        2.307388            1.811261     2.295029         1.580406
config350    9.019213    6.942126   11.096300      100    8.921368       4.631568        2.119490     6.762732         9.011244       5.696643           5.312364        5.430121            4.387644       5.163599           3.462924        5.074758            3.154684     4.985917         2.846445
config157    9.087576    8.666625    9.508527      100    0.038206       3.303149        1.702211     2.758307         2.321906       2.734886           5.091923        2.729030            5.784427       2.723175           6.476931        2.721223            6.707766     2.719272         6.938601
config398    9.242224    8.832972    9.651476      100    0.016583       6.204863        2.106609     2.623555         6.200318       2.903815           3.669952        2.973880            3.037361       3.043945           2.404769        3.067300            2.193906     3.090655         1.983042
config190    9.466759    9.046186    9.887331      100    0.030306       3.221338        1.531453     2.498645         1.887560       2.667216           5.373849        2.709359            6.245421       2.751502           7.116993        2.765549            7.407517     2.779597         7.698041
config266    9.551900    9.124664    9.979136      100    0.381990       5.511183        2.354250     2.141043         4.047662       3.833083           4.042106        4.256093            4.040717       4.679103           4.039328        4.820107            4.038865     4.961110         4.038402
config102    9.740800    7.667769   11.813832      100   10.583689       5.142767        2.211881     7.342058         9.852597       6.091266           5.648946        5.778567            4.598033       5.465869           3.547120        5.361637            3.196816     5.257404         2.846511
config93     9.944651    9.532675   10.356628      100    0.354549       6.783025        3.934490     2.685944         6.740397       2.707686           3.877380        2.713122            3.161626       2.718558           2.445872        2.720370            2.207288     2.722182         1.968703
config107   10.070071    9.595568   10.544573      100    0.159048       3.928459        2.032202     2.085060         1.928025       2.817012           5.298894        3.000000            6.141612       3.182988           6.984329        3.243984            7.265235     3.304980         7.546141
config397   10.292395    9.754527   10.830262      100    0.123925       3.837226        0.873116     2.825519         1.815292       2.259563           5.527194        2.118074            6.455169       1.976586           7.383144        1.929423            7.692469     1.882260         8.001794
config285   10.318241    9.920835   10.715647      100    0.018080       5.871048        3.214836     2.227036         4.855996       2.833168           4.528954        2.984701            4.447193       3.136234           4.365433        3.186745            4.338179     3.237256         4.310926
config137   10.500376   10.038659   10.962092      100    0.076574       4.109214        1.573303     2.050956         1.846865       3.042934           5.482302        3.290929            6.391162       3.538923           7.300021        3.621588            7.602974     3.704253         7.905927
config411   10.726039   10.272934   11.179143      100    0.014786       7.304015        2.416046     2.460423         6.532620       2.591896           4.044143        2.624765            3.422024       2.657633           2.799904        2.668589            2.592531     2.679546         2.385158
config261   11.046300   10.471674   11.620927      100    0.200588       7.633856        4.153374     2.564522         7.583598       3.223931           4.246676        3.388784            3.412445       3.553636           2.578214        3.608587            2.300137     3.663538         2.022060
config495   11.277337    8.960384   13.594291      100    7.903818       6.732150        2.700053     5.915043         9.578977       4.998950           5.551945        4.769927            4.545188       4.540903           3.538430        4.464562            3.202844     4.388221         2.867258
config405   11.298577   10.839708   11.757445      100    0.152234       7.468366        2.815948     2.007704         6.406561       3.392832           4.345481        3.739114            3.830211       4.085396           3.314941        4.200823            3.143184     4.316251         2.971428
config128   12.199804   11.677241   12.722366      100    0.142872       5.155801        1.758648     2.745630         1.832063       2.696602           6.001615        2.684345            7.044002       2.672088           8.086390        2.668002            8.433853     2.663917         8.781316
config307   14.411783   13.756467   15.067100      100    3.311026       7.712825        3.684309     3.130617         2.468203       3.234277           5.852807        3.260192            6.698958       3.286107           7.545109        3.294746            7.827159     3.303384         8.109210
config280   14.940221   14.192726   15.687715      100    1.912275       7.839522        3.769315     2.936938         3.065755       3.039897           6.293710        3.065637            7.100699       3.091376           7.907688        3.099956            8.176684     3.108536         8.445680
config329   22.555044   21.701116   23.408971      100   13.058142      13.454211        2.307401     3.731413         1.272697       5.385852           7.535205        5.799462            9.100832       6.213072          10.666459        6.350942           11.188335     6.488812        11.710210
config309   23.574708   22.530691   24.618725      100    0.215436      11.677948        1.701521     2.596422         1.593942       2.779194           9.836196        2.824887           11.896760       2.870580          13.957323        2.885811           14.644178     2.901042        15.331033
config442   26.037334   24.347591   27.727077      100    9.673071      14.928810        1.789634     6.356869         2.266339       5.295554           9.340087        5.030225           11.108524       4.764896          12.876961        4.676453           13.466440     4.588010        14.055919
config252   27.318743   25.751784   28.885702      100    3.369827      14.411634        2.793570     2.945766         3.412935       3.040002          11.008274        3.063561           12.907109       3.087120          14.805944        3.094973           15.438889     3.102826        16.071834
config298   27.631374   26.480620   28.782128      100    2.970774      15.372322        2.242617     3.323449         4.949729       3.372904          10.797187        3.385267           12.259052       3.397631          13.720916        3.401752           14.208205     3.405874        14.695493
config430   27.885493   26.505134   29.265852      100   10.294352      16.197180        3.725512     5.963575         3.916356       5.920404          10.133921        5.909611           11.688313       5.898818          13.242704        5.895220           13.760834     5.891622        14.278965
config277   30.159537   28.031941   32.287133      100   12.404401      17.707702        3.009676     9.463992         4.187517       7.420829          10.798971        6.910039           12.451835       6.399248          14.104699        6.228985           14.655653     6.058721        15.206608
config318   32.651625   29.661459   35.641791      100   11.856163      18.583771        2.901868     7.275436         3.959506       6.442548          12.046185        6.234326           14.067854       6.026104          16.089524        5.956696           16.763414     5.887289        17.437304
config300   35.054318   30.662627   39.446009      100    4.281099      25.063181        3.554145     3.073141        20.610647       4.164918          12.115039        4.437862            9.991137       4.710807           7.867235        4.801788            7.159268     4.892769         6.451300
config325   35.228041   33.025633   37.430448      100   12.250677      19.825262        2.885098     7.827021         2.963745       6.311356          12.914972        5.932440           15.402779       5.553524          17.890586        5.427219           18.719855     5.300913        19.549124
config211   35.700101   32.800216   38.599986      100    8.514417      20.072856        2.241859     5.658211         1.751693       5.380204          12.852135        5.310703           15.627245       5.241201          18.402355        5.218034           19.327392     5.194866        20.252429
config16    35.709867   33.493393   37.926342      100   20.136942      21.697249        2.837484     8.903578         5.828904       7.915102          12.375876        7.667983           14.012618       7.420864          15.649361        7.338491           16.194942     7.256118        16.740523
config64    36.233679   33.313101   39.154257      100   13.802060      21.231559        4.259252     6.958278         5.464655       6.902250          13.094627        6.888243           15.002119       6.874236          16.909612        6.869567           17.545443     6.864898        18.181274
config42    37.162978   34.454358   39.871599      100   13.667441      26.838210        1.754407     4.788445        18.877896       6.876068          12.035394        7.397974           10.324768       7.919880           8.614142        8.093848            8.043934     8.267817         7.473725
config221   37.839804   35.112785   40.566823      100   11.257476      21.857196        2.828275     7.077463         3.138029       5.938247          13.413692        5.653442           15.982608       5.368638          18.551524        5.273704           19.407829     5.178769        20.264135
config227   42.726835   39.417999   46.035672      100   14.170189      23.189834        4.036102     8.682034         4.026222       7.773087          16.434846        7.545850           19.537002       7.318613          22.639158        7.242867           23.673210     7.167121        24.707261
config185   45.529269   42.116327   48.942211      100   18.939707      29.725616        3.979178     7.174965        14.870656       8.491895          15.617054        8.821128           15.803653       9.150361          15.990253        9.260105           16.052452     9.369849        16.114652
config341   47.034078   43.675051   50.393104      100   13.138816      26.205375        2.169120     9.355728         5.434179       7.646455          17.749798        7.219137           20.828703       6.791818          23.907608        6.649379           24.933909     6.506939        25.960211
config199   48.546228   44.127816   52.964639      100   16.405223      27.674385        1.787643     8.727535         1.833215       8.055049          17.064117        7.886927           20.871843       7.718805          24.679568        7.662765           25.948810     7.606724        27.218052
config208   51.734615   48.089271   55.379959      100   13.377540      28.535364        2.540802     8.489508         7.188460       8.111360          19.997093        8.016823           23.199251       7.922286          26.401409        7.890774           27.468795     7.859261        28.536181
config45    53.601332   49.032773   58.169892      100    9.901641      29.835345        3.925724     6.439855         8.437417       6.466232          20.700273        6.472827           23.765987       6.479421          26.831701        6.481619           27.853606     6.483817        28.875511
config361   54.829846   51.943853   57.715840      100    9.247584      32.398834        3.390402     7.413919        12.018210       5.884189          20.348452        5.501756           22.431013       5.119324          24.513573        4.991846           25.207760     4.864369        25.901947
config17    55.379613   52.002019   58.757208      100   10.243467      32.715991        3.811426     5.719629        15.179187       4.912767          21.166736        4.711051           22.663623       4.509336          24.160510        4.442098           24.659472     4.374859        25.158435
config10    55.992403   49.700889   62.283917      100    1.859997      43.288818        1.607330     2.894170        41.073252       3.376267          18.377518        3.496791           12.703585       3.617315           7.029652        3.657489            5.138341     3.697664         3.247030
config216   63.734996   60.446385   67.023607      100    6.731009      35.925382        1.520527     4.709470        13.099235       4.941455          24.867538        4.999451           27.809614       5.057447          30.751690        5.076779           31.732382     5.096111        32.713074
config197   64.227407   55.096478   73.358335      100   11.963737      35.945972        4.206885     7.562442         0.894102       6.753565          22.803968        6.551346           28.281435       6.349126          33.758901        6.281720           35.584724     6.214313        37.410546
config239   65.630564   62.699132   68.561996      100    1.830137      38.548137        3.169753     2.894342        19.096914       3.848764          25.485324        4.087369           27.082427       4.325975          28.679530        4.405510           29.211897     4.485045        29.744265
config101   66.343872   63.914174   68.773570      100   13.552664      42.565748        4.231549     4.428365        24.602781       7.187403          23.943055        7.877162           23.778124       8.566922          23.613193        8.796841           23.558215     9.026761        23.503238
config345   67.700985   64.428374   70.973597      100    3.788936      38.513724        4.132748     4.368546        13.117471       4.568011          25.973304        4.617877           29.187262       4.667743          32.401220        4.684365           33.472539     4.700987        34.543859
config336   68.190525   64.706889   71.674161      100    3.541666      38.030604        3.201665     7.523166        12.706287       5.749143          26.669194        5.305637           30.159921       4.862131          33.650648        4.714296           34.814223     4.566461        35.977799
config54    68.366430   62.081457   74.651403      100   18.375457      49.018880        4.278446     7.499584        33.987626       8.105823          22.275565        8.257383           19.347549       8.408943          16.419534        8.459463           15.443529     8.509983        14.467524
config67    68.792554   58.403735   79.181372      100   26.474603      39.427940        3.849838     9.193068         2.791288      13.316463          24.049949       14.347311           29.364614      15.378160          34.679279       15.721776           36.450834    16.065392        38.222389
config63    70.015541   67.326627   72.704455      100    0.435360      39.966272        2.193178     2.365589        17.837334       2.654451          27.606882        2.726666           30.049269       2.798881          32.491656        2.822953           33.305785     2.847025        34.119914
config230   70.164157   67.476769   72.851545      100    0.131672      40.005348        2.939782     2.396489        17.909688       2.750448          27.708985        2.838938           30.158809       2.927428          32.608633        2.956924           33.425241     2.986421        34.241850
config331   72.763312   69.816564   75.710059      100    0.369792      40.522220        4.350915     3.090623        15.187582       2.977093          28.830390        2.948710           32.241092       2.920328          35.651794        2.910867           36.788694     2.901406        37.925595
config116   74.304075   71.415200   77.192950      100    0.363573      41.043374        2.602262     2.430389        14.745671       3.027964          29.557695        3.177358           33.260702       3.326752          36.963708        3.376550           38.198043     3.426348        39.432378
config178   74.388355   71.505901   77.270808      100    0.423562      41.085409        3.429067     2.248724        14.712816       3.446969          29.584919        3.746530           33.302945       4.046092          37.020971        4.145945           38.260313     4.245799        39.499655
config487   79.989764   69.984233   89.995295      100   49.451462      47.856649        3.062326     6.774262         2.873320      21.498486          26.281156       25.179542           32.133115      28.860597          37.985074       30.087616           39.935727    31.314635        41.886380
config500   80.062453   76.582365   83.542541      100   17.407064      58.219935        3.393445     4.209680        49.783976       7.987049          27.430810        8.931391           21.842518       9.875733          16.254227       10.190514           14.391463    10.505294        12.528699
config114   84.220279   79.700168   88.740391      100   13.513992      64.838510        3.360704     4.213072        54.698118       7.283246          26.445039        8.050789           19.381770       8.818332          12.318500        9.074180            9.964077     9.330028         7.609654
config147   85.418898   81.644552   89.193243      100   22.108431      63.977866        2.548614     5.988568        55.700464       8.729308          28.292918        9.414493           21.441032      10.099677          14.589145       10.328072           12.305183    10.556467        10.021221
config355   91.727769   76.733270  106.722269      100   46.922016      56.125014        4.006884     5.481970         3.380596      18.928762          29.158323       22.290460           35.602755      25.652158          42.047187       26.772724           44.195331    27.893290        46.343475
config203   95.584247   89.767226  101.401267      100    3.732764      53.241851        3.324059     3.676312         0.526557       3.852308          33.979228        3.896307           42.342395       3.940306          50.705563        3.954973           53.493285     3.969639        56.281008
config250   99.319670   85.383736  113.255604      100   38.781532      55.742159        2.215877    10.378695         1.502915      16.156457          35.162592       17.600898           43.577511      19.045338          51.992430       19.526819           54.797403    20.008299        57.602376
config132  101.480529   90.822422  112.138635      100   63.492780      56.026544        2.425217     4.357914         1.042498      24.671977          36.571687       29.750493           45.453984      34.829009          54.336282       36.521847           57.297047    38.214686        60.257813
config111  134.280434  122.408513  146.152354      100   53.275694      65.940991        1.837915    11.079291         0.242860      16.632349          54.720126       18.020614           68.339442      19.408878          81.958759       19.871633           86.498531    20.334388        91.038303
config483  143.827055  126.062782  161.591327      100   98.765909      83.824445        3.227883     3.717838         1.160342      42.667072          48.234156       52.404381           60.002610      62.141689          71.771063       65.387459           75.693881    68.633228        79.616699
config72   148.594155  134.401810  162.786500      100   72.238350      81.181255        3.271548     6.150854         0.396474      28.053934          54.009615       33.529704           67.412900      39.005474          80.816185       40.830731           85.283947    42.655988        89.751708
config186  157.254261  143.773664  170.734857      100   79.835725      79.138176        2.471700     6.237451         0.153026      27.841384          62.523473       33.242367           78.116084      38.643350          93.708696       40.443678           98.906233    42.244006       104.103770
config333  160.371074  141.727138  179.015010      100   71.804278      90.270940        3.235290     6.104991         0.724660      27.248199          56.225039       32.534002           70.100133      37.819804          83.975228       39.581738           88.600260    41.343672        93.225291
config163  162.178344  144.966351  179.390336      100   71.803702      83.922497        4.565918     7.799553         0.323430      24.412020          62.669363       28.565136           78.255846      32.718253          93.842330       34.102625           99.037824    35.486997       104.233319
config324  176.360505  161.297007  191.424003      100   30.974000     100.371335        2.870243    13.741410         0.283818      10.451381          60.848100        9.628874           75.989170       8.806367          91.130241        8.532198           96.177265     8.258029       101.224288
config496  178.994606  164.293977  193.695235      100  102.013956     101.965050        2.677459     0.487716         0.205966      53.855575          61.664838       67.197540           77.029556      80.539505          92.394274       84.986826           97.515846    89.434148       102.637419
config308  201.494536  184.914215  218.074857      100   99.344335     110.946636        3.880340     2.001796         0.190301      44.540232          72.476380       55.174841           90.547900      65.809450         108.619420       69.354319          114.643260    72.899189       120.667100
config332  212.009844  194.069884  229.949804      100   91.958458     118.407670        2.609930     4.504853         0.163244      39.702165          74.914388       48.501493           93.602174      57.300820         112.289960       60.233930          118.519222    63.167039       124.748484
config224  268.732423  243.559867  293.904979      100   79.949030     150.340694        1.530541     5.146759         0.131187      28.655772          94.739621       34.533025          118.391729      40.410279         142.043838       42.369363          149.927874    44.328448       157.811910
config1    295.218757  274.641467  315.796047      100   30.938871     168.345848        3.097982     9.059017         0.046537      14.850468         101.507634       16.298330          126.872908      17.746193         152.238183       18.228814          160.693274    18.711434       169.148365
