
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.6 (shown are averages)
------------------------------
              eval-loss      lower-CI      upper-CI  n-seeds     train-mae  train-uUB-mae  train-time_min   test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95   test-qloss1  test-uUB-qloss1
config299  7.048313e+07  6.744912e+07  7.351714e+07      100  4.756331e+06   9.937700e+05        2.010901  7.316501e+07     6.285074e+07   6.090538e+07       6.948936e+07    5.784047e+07        7.114901e+07   5.477556e+07       7.280867e+07    5.375393e+07        7.336189e+07  5.273229e+07     7.391510e+07
config244  7.051938e+07  6.727348e+07  7.376528e+07      100  8.481238e+03   3.922526e+04        2.327898  7.401162e+07     1.500918e+08   6.291842e+07       7.048016e+07    6.014511e+07        5.057725e+07   5.737181e+07       3.067435e+07    5.644738e+07        2.404005e+07  5.552294e+07     1.740575e+07
config464  7.055278e+07  6.717598e+07  7.392957e+07      100  1.027256e+03   5.361024e+04        0.978701  7.340937e+07     1.357253e+08   6.692031e+07       7.049917e+07    6.529804e+07        5.419262e+07   6.367577e+07       3.788608e+07    6.313502e+07        3.245057e+07  6.259426e+07     2.701505e+07
config385  7.059820e+07  6.763730e+07  7.355909e+07      100  4.174844e+05   1.137972e+06        2.010721  7.071627e+07     8.287080e+07   7.206051e+07       6.946022e+07    7.239657e+07        6.610758e+07   7.273263e+07       6.275493e+07    7.284465e+07        6.163739e+07  7.295667e+07     6.051984e+07
config162  7.068591e+07  6.735764e+07  7.401417e+07      100  5.177163e+02   2.417880e+05        2.072971  8.783684e+07     1.431551e+08   6.096963e+07       7.044412e+07    5.425283e+07        5.226636e+07   4.753603e+07       3.408861e+07    4.529709e+07        2.802935e+07  4.305816e+07     2.197010e+07
config33   7.070089e+07  6.747457e+07  7.392722e+07      100  3.366545e+03   3.353581e+06        1.620174  8.009542e+07     1.180597e+08   6.531372e+07       6.734731e+07    6.161830e+07        5.466923e+07   5.792287e+07       4.199114e+07    5.669107e+07        3.776511e+07  5.545926e+07     3.353909e+07
config455  7.070467e+07  6.765373e+07  7.375562e+07      100  3.238185e+02   4.753728e+04        1.573448  7.696349e+07     1.384918e+08   6.372089e+07       7.065713e+07    6.041024e+07        5.369846e+07   5.709959e+07       3.673979e+07    5.599604e+07        3.108690e+07  5.489249e+07     2.543401e+07
config500  7.071286e+07  6.774130e+07  7.368442e+07      100  3.161231e+05   1.302067e+06        4.058870  6.215239e+07     1.415025e+08   6.374463e+07       6.941079e+07    6.414268e+07        5.138787e+07   6.454074e+07       3.336494e+07    6.467343e+07        2.735730e+07  6.480611e+07     2.134965e+07
config461  7.074202e+07  6.717138e+07  7.431266e+07      100  1.423839e+03   8.365082e+06        0.966140  7.798635e+07     1.164321e+08   5.790067e+07       6.237694e+07    5.287925e+07        4.886315e+07   4.785783e+07       3.534936e+07    4.618402e+07        3.084477e+07  4.451022e+07     2.634017e+07
config495  7.083970e+07  6.793932e+07  7.374007e+07      100  1.893771e+04   4.683327e+04        1.200537  6.902612e+07     1.517355e+08   5.932049e+07       7.079286e+07    5.689409e+07        5.055722e+07   5.446768e+07       3.032157e+07    5.365887e+07        2.357635e+07  5.285007e+07     1.683114e+07
config220  7.089918e+07  6.708442e+07  7.471393e+07      100  2.199632e+07   7.567952e+05        1.587621  8.769111e+07     1.042283e+08   7.873332e+07       7.014238e+07    7.649388e+07        6.162089e+07   7.425443e+07       5.309940e+07    7.350795e+07        5.025891e+07  7.276147e+07     4.741841e+07
config68   7.098236e+07  6.791057e+07  7.405415e+07      100  9.578911e+05   1.846534e+06        0.752138  6.624624e+07     1.400587e+08   6.464678e+07       6.913582e+07    6.424692e+07        5.140510e+07   6.384706e+07       3.367437e+07    6.371377e+07        2.776413e+07  6.358048e+07     2.185389e+07
config412  7.102645e+07  6.816602e+07  7.388687e+07      100  5.042724e+03   3.839962e+04        1.476147  6.949033e+07     1.567347e+08   5.739986e+07       7.098805e+07    5.437725e+07        4.955139e+07   5.135463e+07       2.811474e+07    5.034709e+07        2.096918e+07  4.933955e+07     1.382363e+07
config213  7.103888e+07  6.708447e+07  7.499330e+07      100  9.629246e+05   4.878255e+06        1.833170  7.431436e+07     9.830401e+07   6.516662e+07       6.616063e+07    6.287968e+07        5.812478e+07   6.059274e+07       5.008894e+07    5.983043e+07        4.741033e+07  5.906812e+07     4.473171e+07
config472  7.112819e+07  6.806865e+07  7.418773e+07      100  2.035901e+05   6.145789e+05        0.979166  7.772451e+07     1.101653e+08   7.303127e+07       7.051361e+07    7.185796e+07        6.060068e+07   7.068465e+07       5.068775e+07    7.029355e+07        4.738344e+07  6.990245e+07     4.407913e+07
config29   7.115687e+07  6.803948e+07  7.427426e+07      100  2.564978e+02   7.528829e+04        1.586388  8.133224e+07     1.369105e+08   6.439287e+07       7.108158e+07    6.015803e+07        5.462436e+07   5.592318e+07       3.816713e+07    5.451157e+07        3.268139e+07  5.309996e+07     2.719565e+07
config194  7.121714e+07  6.826731e+07  7.416696e+07      100  6.507173e+05   1.007759e+06        1.018077  7.384101e+07     9.436404e+07   7.254756e+07       7.020938e+07    7.222419e+07        6.417071e+07   7.190083e+07       5.813205e+07    7.179304e+07        5.611916e+07  7.168525e+07     5.410627e+07
config497  7.133317e+07  6.829565e+07  7.437070e+07      100  2.783258e+03   2.083252e+06        1.793774  7.143229e+07     6.086900e+07   5.859875e+07       6.924992e+07    5.539036e+07        7.134515e+07   5.218198e+07       7.344038e+07    5.111252e+07        7.413879e+07  5.004306e+07     7.483720e+07
config40   7.140056e+07  6.777353e+07  7.502759e+07      100  2.293368e+04   2.728967e+05        2.595579  7.523708e+07     1.319994e+08   7.004806e+07       7.112766e+07    6.875081e+07        5.590974e+07   6.745356e+07       4.069181e+07    6.702114e+07        3.561916e+07  6.658872e+07     3.054652e+07
config63   7.145484e+07  6.842200e+07  7.448767e+07      100  1.178729e+06   1.038720e+06        1.102289  6.827337e+07     7.775877e+07   6.991874e+07       7.041612e+07    7.033008e+07        6.858045e+07   7.074142e+07       6.674479e+07    7.087853e+07        6.613290e+07  7.101564e+07     6.552101e+07
config298  7.146168e+07  6.806079e+07  7.486258e+07      100  1.809257e+05   2.498153e+06        1.366972  6.976537e+07     6.869166e+07   6.804251e+07       6.896353e+07    6.761180e+07        6.903150e+07   6.718109e+07       6.909946e+07    6.703752e+07        6.912212e+07  6.689395e+07     6.914477e+07
config369  7.167794e+07  6.785286e+07  7.550302e+07      100  1.688208e+04   8.470688e+05        1.921699  7.865445e+07     1.089358e+08   6.951848e+07       7.083087e+07    6.723449e+07        6.130464e+07   6.495049e+07       5.177841e+07    6.418916e+07        4.860300e+07  6.342783e+07     4.542759e+07
config92   7.170359e+07  6.872865e+07  7.467853e+07      100  1.359883e+03   6.679288e+04        1.264688  8.147248e+07     1.544027e+08   5.881240e+07       7.163680e+07    5.314738e+07        5.094533e+07   4.748235e+07       3.025386e+07    4.559401e+07        2.335670e+07  4.370567e+07     1.645954e+07
config102  7.172640e+07  6.871280e+07  7.474001e+07      100  9.543328e+02   5.349647e+04        1.517794  7.551707e+07     1.447023e+08   6.298586e+07       7.167291e+07    5.985306e+07        5.341555e+07   5.672026e+07       3.515820e+07    5.567599e+07        2.907241e+07  5.463172e+07     2.298663e+07
config493  7.181056e+07  6.858551e+07  7.503561e+07      100  4.657343e+02   2.144901e+05        0.823475  8.438741e+07     1.294272e+08   6.732100e+07       7.159607e+07    6.305440e+07        5.713829e+07   5.878780e+07       4.268050e+07    5.736560e+07        3.786124e+07  5.594340e+07     3.304198e+07
config166  7.194377e+07  6.878086e+07  7.510667e+07      100  1.303035e+04   1.079108e+05        1.925691  7.439213e+07     1.428005e+08   6.454600e+07       7.183585e+07    6.208446e+07        5.409470e+07   5.962293e+07       3.635354e+07    5.880242e+07        3.043982e+07  5.798191e+07     2.452610e+07
config149  7.202348e+07  6.893337e+07  7.511359e+07      100  1.440945e+05   2.488257e+05        1.352778  6.399534e+07     1.353629e+08   6.175271e+07       7.177466e+07    6.119206e+07        5.587760e+07   6.063140e+07       3.998054e+07    6.044451e+07        3.468152e+07  6.025763e+07     2.938250e+07
config69   7.203468e+07  6.846705e+07  7.560231e+07      100  5.427316e+04   3.786984e+05        1.503454  7.402117e+07     1.343331e+08   6.718421e+07       7.165598e+07    6.547498e+07        5.598669e+07   6.376574e+07       4.031740e+07    6.319599e+07        3.509431e+07  6.262624e+07     2.987121e+07
config306  7.216006e+07  6.750055e+07  7.681958e+07      100  2.620953e+07   2.170275e+06        1.725224  8.785723e+07     9.207030e+07   7.868931e+07       6.998979e+07    7.639733e+07        6.446966e+07   7.410535e+07       5.894953e+07    7.334136e+07        5.710949e+07  7.257736e+07     5.526944e+07
config36   7.216605e+07  6.868716e+07  7.564493e+07      100  5.655925e+05   2.187702e+06        0.856147  7.517278e+07     1.324026e+08   6.692519e+07       6.997835e+07    6.486329e+07        5.437227e+07   6.280140e+07       3.876620e+07    6.211410e+07        3.356417e+07  6.142680e+07     2.836215e+07
config466  7.221775e+07  6.871517e+07  7.572033e+07      100  1.396057e+05   3.712783e+05        1.331744  7.505916e+07     1.075404e+08   7.504313e+07       7.184647e+07    7.503912e+07        6.292299e+07   7.503511e+07       5.399950e+07    7.503378e+07        5.102500e+07  7.503244e+07     4.805051e+07
config332  7.230618e+07  6.884039e+07  7.577197e+07      100  3.304839e+06   7.076181e+04        1.310338  7.307089e+07     1.522014e+08   6.576698e+07       7.223542e+07    6.394101e+07        5.224393e+07   6.211503e+07       3.225244e+07    6.150637e+07        2.558861e+07  6.089771e+07     1.892478e+07
config491  7.232689e+07  6.922336e+07  7.543043e+07      100  7.684317e+05   1.776969e+06        1.369666  6.694533e+07     7.196008e+07   6.893348e+07       7.054992e+07    6.943051e+07        7.019738e+07   6.992755e+07       6.984484e+07    7.009323e+07        6.972733e+07  7.025891e+07     6.960982e+07
config364  7.239300e+07  6.907384e+07  7.571217e+07      100  1.164442e+06   9.762449e+05        1.277445  7.708063e+07     1.344719e+08   6.364546e+07       7.141676e+07    6.028667e+07        5.565298e+07   5.692788e+07       3.988919e+07    5.580828e+07        3.463460e+07  5.468869e+07     2.938001e+07
config485  7.241498e+07  6.821559e+07  7.661437e+07      100  1.184366e+07   2.209926e+06        0.850031  8.052944e+07     9.365459e+07   7.515702e+07       7.020506e+07    7.381392e+07        6.434268e+07   7.247081e+07       5.848029e+07    7.202311e+07        5.652617e+07  7.157541e+07     5.457204e+07
config293  7.244283e+07  6.934298e+07  7.554269e+07      100  5.703867e+03   1.262152e+05        1.230010  7.105713e+07     1.543827e+08   5.949793e+07       7.231662e+07    5.660812e+07        5.180011e+07   5.371832e+07       3.128360e+07    5.275505e+07        2.444476e+07  5.179179e+07     1.760592e+07
config411  7.250402e+07  6.955420e+07  7.545385e+07      100  3.796628e+03   2.672822e+05        1.173800  7.305779e+07     1.535998e+08   5.941302e+07       7.223674e+07    5.600183e+07        5.189598e+07   5.259064e+07       3.155522e+07    5.145358e+07        2.477497e+07  5.031652e+07     1.799471e+07
config119  7.256384e+07  6.926984e+07  7.585784e+07      100  3.312857e+03   9.714035e+04        1.265243  8.126883e+07     1.402132e+08   6.532241e+07       7.246670e+07    6.133581e+07        5.553007e+07   5.734920e+07       3.859345e+07    5.602033e+07        3.294790e+07  5.469147e+07     2.730236e+07
config16   7.266299e+07  6.942265e+07  7.590333e+07      100  8.029995e+05   1.168614e+06        1.941912  7.046616e+07     9.141899e+07   7.500426e+07       7.149437e+07    7.613878e+07        6.651322e+07   7.727330e+07       6.153207e+07    7.765148e+07        5.987168e+07  7.802965e+07     5.821130e+07
config490  7.281675e+07  6.945061e+07  7.618289e+07      100  1.455729e+04   8.768205e+04        0.856359  7.303621e+07     1.452094e+08   6.667952e+07       7.272907e+07    6.509035e+07        5.460897e+07   6.350118e+07       3.648888e+07    6.297146e+07        3.044885e+07  6.244173e+07     2.440882e+07
config126  7.290199e+07  6.970387e+07  7.610012e+07      100  6.740887e+04   2.299074e+06        2.028896  5.844517e+07     5.778319e+07   6.682209e+07       7.060292e+07    6.891632e+07        7.380785e+07   7.101055e+07       7.701278e+07    7.170863e+07        7.808109e+07  7.240671e+07     7.914940e+07
config278  7.294630e+07  6.996234e+07  7.593027e+07      100  4.283478e+05   1.140370e+06        1.435786  6.922003e+07     1.257932e+08   6.977322e+07       7.180593e+07    6.991151e+07        5.830912e+07   7.004981e+07       4.481230e+07    7.009591e+07        4.031336e+07  7.014201e+07     3.581442e+07
config335  7.297419e+07  6.932960e+07  7.661877e+07      100  2.739253e+04   4.014371e+05        1.203794  7.799446e+07     1.393471e+08   6.667188e+07       7.257275e+07    6.384123e+07        5.587916e+07   6.101059e+07       3.918557e+07    6.006704e+07        3.362104e+07  5.912349e+07     2.805651e+07
config204  7.313234e+07  6.964715e+07  7.661752e+07      100  4.475630e+04   2.379365e+05        1.808122  7.571568e+07     1.362656e+08   6.880899e+07       7.289440e+07    6.708232e+07        5.705161e+07   6.535565e+07       4.120882e+07    6.478009e+07        3.592789e+07  6.420453e+07     3.064696e+07
config339  7.317854e+07  6.990616e+07  7.645093e+07      100  5.651687e+02   1.922567e+05        1.232944  7.998601e+07     1.490772e+08   5.979565e+07       7.298628e+07    5.474807e+07        5.396356e+07   4.970048e+07       3.494084e+07    4.801795e+07        2.859993e+07  4.633542e+07     2.225903e+07
config249  7.339713e+07  7.023920e+07  7.655506e+07      100  9.631670e+02   1.395381e+05        1.435797  7.552826e+07     1.438484e+08   6.550277e+07       7.325759e+07    6.299639e+07        5.560989e+07   6.049002e+07       3.796218e+07    5.965456e+07        3.207961e+07  5.881910e+07     2.619704e+07
config7    7.352374e+07  6.983852e+07  7.720896e+07      100  1.320778e+03   1.360349e+07        1.387213  7.892326e+07     1.101799e+08   5.662276e+07       5.992025e+07    5.104764e+07        4.735533e+07   4.547251e+07       3.479041e+07    4.361414e+07        3.060210e+07  4.175576e+07     2.641379e+07
config425  7.355832e+07  7.044500e+07  7.667163e+07      100  5.274162e+02   6.570193e+04        1.087297  8.307311e+07     1.463844e+08   6.620306e+07       7.349261e+07    6.198555e+07        5.526966e+07   5.776804e+07       3.704670e+07    5.636221e+07        3.097238e+07  5.495637e+07     2.489807e+07
config291  7.393123e+07  7.073653e+07  7.712593e+07      100  3.515275e+05   8.377191e+04        0.803444  7.268393e+07     1.503058e+08   6.512112e+07       7.384746e+07    6.323041e+07        5.473287e+07   6.133971e+07       3.561827e+07    6.070948e+07        2.924674e+07  6.007924e+07     2.287520e+07
config61   7.419312e+07  7.076736e+07  7.761889e+07      100  5.942889e+04   1.348979e+07        2.588126  7.101871e+07     9.721096e+07   6.211607e+07       6.070333e+07    5.989041e+07        5.157642e+07   5.766475e+07       4.244951e+07    5.692287e+07        3.940721e+07  5.618098e+07     3.636491e+07
config296  7.420150e+07  7.100887e+07  7.739413e+07      100  2.015199e+04   3.469785e+05        1.241562  7.535798e+07     1.509625e+08   5.892311e+07       7.385452e+07    5.481440e+07        5.457752e+07   5.070568e+07       3.530052e+07    4.933611e+07        2.887486e+07  4.796654e+07     2.244919e+07
config340  7.422095e+07  7.081326e+07  7.762864e+07      100  3.140937e+07   1.975611e+06        1.792075  9.211498e+07     1.221092e+08   8.230484e+07       7.224534e+07    7.985231e+07        5.977938e+07   7.739977e+07       4.731342e+07    7.658226e+07        4.315810e+07  7.576475e+07     3.900278e+07
config257  7.434688e+07  7.122163e+07  7.747213e+07      100  1.269801e+02   1.101710e+05        1.112810  7.987377e+07     1.477156e+08   6.518954e+07       7.423671e+07    6.151848e+07        5.586699e+07   5.784742e+07       3.749726e+07    5.662373e+07        3.137402e+07  5.540004e+07     2.525078e+07
config444  7.442416e+07  7.059152e+07  7.825680e+07      100  5.243627e+05   8.155666e+06        1.484687  7.195990e+07     6.838923e+07   6.226651e+07       6.626850e+07    5.984316e+07        6.573831e+07   5.741982e+07       6.520813e+07    5.661203e+07        6.503140e+07  5.580425e+07     6.485468e+07
config462  7.468213e+07  7.074870e+07  7.861556e+07      100  5.205248e+05   9.873505e+06        4.210887  7.109287e+07     8.646230e+07   6.576122e+07       6.480863e+07    6.442830e+07        5.939521e+07   6.309539e+07       5.398179e+07    6.265108e+07        5.217732e+07  6.220678e+07     5.037284e+07
config271  7.475797e+07  7.121516e+07  7.830078e+07      100  8.278105e+06   4.428298e+05        1.309116  7.579642e+07     1.589390e+08   6.617749e+07       7.431514e+07    6.377276e+07        5.315917e+07   6.136802e+07       3.200321e+07    6.056644e+07        2.495122e+07  5.976487e+07     1.789923e+07
config279  7.511780e+07  7.173098e+07  7.850463e+07      100  2.347215e+05   6.109963e+04        2.114262  7.257865e+07     1.647457e+08   6.142713e+07       7.505670e+07    5.863925e+07        5.263446e+07   5.585137e+07       3.021222e+07    5.492208e+07        2.273814e+07  5.399279e+07     1.526406e+07
config447  7.530138e+07  7.234022e+07  7.826254e+07      100  2.079847e+02   2.389758e+04        1.537926  7.187351e+07     1.669167e+08   5.862141e+07       7.527748e+07    5.530838e+07        5.236768e+07   5.199536e+07       2.945787e+07    5.089101e+07        2.182126e+07  4.978667e+07     1.418466e+07
config23   7.532293e+07  7.130858e+07  7.933728e+07      100  4.604821e+05   2.845119e+05        1.951816  8.074966e+07     1.446254e+08   6.913205e+07       7.503842e+07    6.622765e+07        5.764167e+07   6.332325e+07       4.024492e+07    6.235512e+07        3.444600e+07  6.138698e+07     2.864709e+07
config333  7.543274e+07  7.150045e+07  7.936503e+07      100  6.801671e+05   7.778249e+05        1.069779  8.227319e+07     1.375859e+08   6.764929e+07       7.465492e+07    6.399331e+07        5.892218e+07   6.033734e+07       4.318945e+07    5.911868e+07        3.794520e+07  5.790002e+07     3.270096e+07
config42   7.551268e+07  7.231802e+07  7.870734e+07      100  2.259531e+03   5.238353e+04        1.491754  8.103887e+07     1.522004e+08   6.398972e+07       7.546030e+07    5.972743e+07        5.627528e+07   5.546514e+07       3.709026e+07    5.404438e+07        3.069525e+07  5.262361e+07     2.430025e+07
config195  7.554899e+07  7.123699e+07  7.986099e+07      100  2.671227e+07   3.499121e+06        1.115409  8.621736e+07     9.374583e+07   7.848507e+07       7.204987e+07    7.655199e+07        6.662588e+07   7.461892e+07       6.120189e+07    7.397456e+07        5.939389e+07  7.333020e+07     5.758590e+07
config30   7.591347e+07  7.212065e+07  7.970628e+07      100  2.500584e+05   6.555713e+06        0.851089  7.769230e+07     1.177978e+08   7.150755e+07       6.935775e+07    6.996137e+07        5.724775e+07   6.841518e+07       4.513774e+07    6.789978e+07        4.110108e+07  6.738439e+07     3.706441e+07
config227  7.621196e+07  7.233680e+07  8.008711e+07      100  3.931157e+05   4.873232e+05        0.903503  8.333460e+07     1.430314e+08   6.878914e+07       7.572463e+07    6.515277e+07        5.889794e+07   6.151641e+07       4.207124e+07    6.030429e+07        3.646234e+07  5.909216e+07     3.085344e+07
config239  7.624339e+07  7.311966e+07  7.936712e+07      100  5.508488e+03   5.124708e+04        0.933707  8.043284e+07     1.559285e+08   6.287768e+07       7.619214e+07    5.848888e+07        5.625805e+07   5.410009e+07       3.632395e+07    5.263716e+07        2.967925e+07  5.117423e+07     2.303455e+07
config253  7.645935e+07  7.306715e+07  7.985156e+07      100  1.090276e+07   2.076950e+06        1.173838  9.512739e+07     7.228835e+07   8.391353e+07       7.438240e+07    8.111007e+07        7.490592e+07   7.830660e+07       7.542943e+07    7.737211e+07        7.560393e+07  7.643763e+07     7.577844e+07
config202  7.658372e+07  7.229084e+07  8.087659e+07      100  1.383930e+07   1.724397e+06        2.067254  8.413794e+07     9.926022e+07   7.850223e+07       7.485932e+07    7.709331e+07        6.875910e+07   7.568438e+07       6.265887e+07    7.521474e+07        6.062547e+07  7.474510e+07     5.859206e+07
config218  7.662629e+07  7.330736e+07  7.994522e+07      100  1.564655e+03   1.189654e+05        1.690735  8.079013e+07     1.536624e+08   6.352129e+07       7.650733e+07    5.920408e+07        5.721857e+07   5.488687e+07       3.792981e+07    5.344780e+07        3.150023e+07  5.200873e+07     2.507064e+07
config71   7.675880e+07  7.336653e+07  8.015108e+07      100  5.283895e+03   9.236193e+04        2.081961  8.053526e+07     1.675559e+08   5.835744e+07       7.666644e+07    5.281299e+07        5.394408e+07   4.726853e+07       3.122173e+07    4.542038e+07        2.364761e+07  4.357223e+07     1.607349e+07
config378  7.687613e+07  7.346887e+07  8.028339e+07      100  2.589682e+02   9.613473e+04        1.786226  7.647385e+07     1.663131e+08   6.196837e+07       7.677999e+07    5.834200e+07        5.439672e+07   5.471563e+07       3.201346e+07    5.350684e+07        2.455237e+07  5.229805e+07     1.709128e+07
config231  7.690284e+07  7.345046e+07  8.035523e+07      100  3.332369e+06   2.768196e+05        1.495975  7.432861e+07     1.663451e+08   6.540228e+07       7.662602e+07    6.317069e+07        5.419626e+07   6.093911e+07       3.176650e+07    6.019525e+07        2.428991e+07  5.945139e+07     1.681332e+07
config205  7.692214e+07  7.386682e+07  7.997747e+07      100  2.181944e+03   7.314451e+04        1.376855  7.171128e+07     1.693876e+08   6.012648e+07       7.684900e+07    5.723027e+07        5.371434e+07   5.433407e+07       3.057969e+07    5.336867e+07        2.286814e+07  5.240327e+07     1.515659e+07
config396  7.698823e+07  7.331829e+07  8.065817e+07      100  5.872644e+05   8.063842e+04        1.686619  8.016923e+07     1.533984e+08   7.100253e+07       7.690759e+07    6.871086e+07        5.778487e+07   6.641919e+07       3.866216e+07    6.565529e+07        3.228792e+07  6.489140e+07     2.591369e+07
config317  7.717440e+07  7.312063e+07  8.122816e+07      100  1.066020e+07   2.054412e+06        2.391923  7.660951e+07     1.499349e+08   7.278111e+07       7.511998e+07    7.182401e+07        5.641626e+07   7.086691e+07       3.771254e+07    7.054788e+07        3.147796e+07  7.022884e+07     2.524339e+07
config392  7.730603e+07  7.405881e+07  8.055324e+07      100  4.832344e+02   4.167695e+04        1.904172  7.655803e+07     1.679020e+08   6.070531e+07       7.726435e+07    5.674213e+07        5.460493e+07   5.277896e+07       3.194551e+07    5.145790e+07        2.439237e+07  5.013684e+07     1.683923e+07
config170  7.745053e+07  7.369814e+07  8.120293e+07      100  3.891725e+06   3.799099e+06        1.731729  7.025090e+07     1.511304e+08   6.323918e+07       7.365144e+07    6.148625e+07        5.428170e+07   5.973333e+07       3.491197e+07    5.914902e+07        2.845539e+07  5.856471e+07     2.199881e+07
config323  7.745155e+07  7.436313e+07  8.053998e+07      100  6.697687e+02   4.773941e+05        0.853288  8.339359e+07     1.713273e+08   5.644519e+07       7.697416e+07    4.970809e+07        5.338587e+07   4.297099e+07       2.979757e+07    4.072529e+07        2.193481e+07  3.847959e+07     1.407205e+07
config151  7.772527e+07  7.454530e+07  8.090524e+07      100  2.559494e+03   3.628402e+04        1.622990  8.263899e+07     1.624501e+08   6.243856e+07       7.768899e+07    5.738846e+07        5.649871e+07   5.233835e+07       3.530843e+07    5.065499e+07        2.824500e+07  4.897162e+07     2.118158e+07
config160  7.778536e+07  7.287861e+07  8.269211e+07      100  6.715809e+06   1.790117e+06        2.175497  7.817565e+07     7.697621e+07   7.426163e+07       7.599524e+07    7.328312e+07        7.575000e+07   7.230462e+07       7.550476e+07    7.197845e+07        7.542301e+07  7.165228e+07     7.534127e+07
config470  7.781999e+07  7.437013e+07  8.126985e+07      100  1.285222e+03   9.572973e+04        1.585280  8.901377e+07     1.490827e+08   7.214119e+07       7.772426e+07    6.792305e+07        5.988465e+07   6.370491e+07       4.204505e+07    6.229886e+07        3.609851e+07  6.089281e+07     3.015198e+07
config442  7.789195e+07  7.470119e+07  8.108271e+07      100  2.743371e+03   5.700564e+04        1.395097  7.183025e+07     1.726910e+08   5.943344e+07       7.783494e+07    5.633424e+07        5.412094e+07   5.323504e+07       3.040693e+07    5.220197e+07        2.250226e+07  5.116890e+07     1.459759e+07
config242  7.793242e+07  7.447187e+07  8.139297e+07      100  8.118039e+02   1.013062e+05        1.311472  8.343557e+07     1.642978e+08   5.972523e+07       7.783112e+07    5.379764e+07        5.621445e+07   4.787006e+07       3.459778e+07    4.589420e+07        2.739222e+07  4.391834e+07     2.018667e+07
config346  7.795092e+07  7.418844e+07  8.171340e+07      100  4.417837e+05   1.268363e+07        1.399327  6.631623e+07     9.211303e+07   6.865817e+07       6.526729e+07    6.924365e+07        5.855585e+07   6.982913e+07       5.184442e+07    7.002429e+07        4.960727e+07  7.021945e+07     4.737013e+07
config169  7.815759e+07  7.509835e+07  8.121682e+07      100  1.359615e+03   6.940604e+04        1.079231  7.150977e+07     1.733335e+08   5.981687e+07       7.808818e+07    5.689364e+07        5.427686e+07   5.397041e+07       3.046553e+07    5.299601e+07        2.252843e+07  5.202160e+07     1.459132e+07
config215  7.840715e+07  7.440705e+07  8.240725e+07      100  3.745361e+05   9.492700e+06        1.330782  6.487737e+07     6.298234e+07   6.752655e+07       6.891445e+07    6.818884e+07        7.039748e+07   6.885113e+07       7.188051e+07    6.907190e+07        7.237485e+07  6.929266e+07     7.286919e+07
config232  7.841026e+07  7.484412e+07  8.197639e+07      100  8.305038e+02   1.084038e+05        1.206293  8.928298e+07     1.609919e+08   7.065484e+07       7.830185e+07    6.599780e+07        5.762935e+07   6.134076e+07       3.695684e+07    5.978842e+07        3.006601e+07  5.823607e+07     2.317517e+07
config181  7.849638e+07  7.508629e+07  8.190647e+07      100  3.365355e+06   2.570075e+06        0.992152  7.323352e+07     1.602881e+08   6.184115e+07       7.592630e+07    5.899306e+07        5.483585e+07   5.614497e+07       3.374539e+07    5.519560e+07        2.671524e+07  5.424624e+07     1.968509e+07
config196  7.854337e+07  7.377757e+07  8.330918e+07      100  2.261795e+07   2.890133e+06        1.278405  8.401328e+07     1.208206e+08   7.904274e+07       7.565324e+07    7.780010e+07        6.436140e+07   7.655747e+07       5.306956e+07    7.614326e+07        4.930561e+07  7.572904e+07     4.554166e+07
config206  7.869720e+07  7.512722e+07  8.226719e+07      100  2.784883e+07   3.799416e+06        1.863548  9.684409e+07     8.005968e+07   7.972195e+07       7.489779e+07    7.544141e+07        7.360732e+07   7.116088e+07       7.231684e+07    6.973403e+07        7.188668e+07  6.830719e+07     7.145653e+07
config152  7.895299e+07  7.506355e+07  8.284244e+07      100  3.190377e+06   1.950676e+06        1.617450  7.388742e+07     1.631113e+08   6.523986e+07       7.700232e+07    6.307797e+07        5.547508e+07   6.091608e+07       3.394785e+07    6.019545e+07        2.677210e+07  5.947482e+07     1.959636e+07
config190  7.902269e+07  7.569729e+07  8.234809e+07      100  5.300772e+02   4.278005e+04        1.631804  7.121924e+07     1.779125e+08   5.921568e+07       7.897991e+07    5.621479e+07        5.424677e+07   5.321391e+07       2.951363e+07    5.221361e+07        2.126925e+07  5.121331e+07     1.302488e+07
config78   7.924192e+07  7.583301e+07  8.265083e+07      100  1.400031e+04   2.748134e+06        2.288412  7.464528e+07     7.850910e+07   6.549263e+07       7.649378e+07    6.320447e+07        7.598996e+07   6.091631e+07       7.548613e+07    6.015359e+07        7.531818e+07  5.939087e+07     7.515024e+07
config133  7.925122e+07  7.501920e+07  8.348323e+07      100  2.742351e+07   1.959851e+06        0.946998  8.526700e+07     1.567839e+08   7.426720e+07       7.729137e+07    7.151725e+07        5.741823e+07   6.876730e+07       3.754509e+07    6.785065e+07        3.092071e+07  6.693400e+07     2.429633e+07
config309  7.958775e+07  7.634310e+07  8.283240e+07      100  8.971468e+02   2.966689e+05        1.271744  7.548670e+07     1.652833e+08   6.491490e+07       7.929108e+07    6.227195e+07        5.779303e+07   5.962901e+07       3.629499e+07    5.874802e+07        2.912897e+07  5.786704e+07     2.196296e+07
