
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.95 (shown are averages)
------------------------------
            eval-loss    lower-CI    upper-CI  n-seeds  train-mae  train-uUB-mae  train-time_min  test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95  test-qloss1  test-uUB-qloss1
config283   10.507270   10.147443   10.867097      100   0.000018       0.292153        1.591121    17.526620        22.959673      15.015116          14.910480       14.387240           12.898182      13.759364          10.885884       13.550072           10.215117    13.340780         9.544351
config223   10.516593   10.124270   10.908915      100   0.007934       0.761621        2.559021    14.089943        17.722850      12.200329          12.690506       11.727926           11.432420      11.255523          10.174334       11.098055            9.754972    10.940587         9.335610
config295   10.542151   10.108948   10.975354      100   0.013410       0.046199        1.064120    14.149255        16.446487      12.443124          12.688254       12.016592           11.748696      11.590059          10.809138       11.447882           10.495952    11.305704        10.182766
config197   10.548579   10.121605   10.975553      100   0.053318       0.319189        1.247561    13.480926        15.719568      12.120640          12.252087       11.780569           11.385217      11.440498          10.518346       11.327141           10.229390    11.213784         9.940433
config125   10.583678   10.123281   11.044076      100   0.028473       0.073946        1.519102    14.492188        16.099788      11.685559          12.569227       10.983901           11.686586      10.282244          10.803946       10.048358           10.509733     9.814472        10.215519
config360   10.596426   10.237555   10.955297      100   0.047262       0.362035        1.263829    15.456014        23.410424      14.213556          15.088719       13.902942           13.008293      13.592328          10.927867       13.488790           10.234392    13.385252         9.540916
config319   10.607423   10.213670   11.001176      100   0.000243       0.375406        1.949241    17.411755        22.963829      14.798391          14.922684       14.145050           12.912398      13.491709          10.902112       13.273928           10.232017    13.056148         9.561921
config495   10.608352    9.969419   11.247285      100   1.237446       1.286836        1.657286    15.303750        22.773417      12.347406          14.277479       11.608320           12.153495      10.869234          10.029510       10.622872            9.321515    10.376510         8.613521
config108   10.615995   10.169032   11.062959      100   0.068170       0.360006        1.825885    14.298303        19.807606      12.693743          13.775006       12.292603           12.266856      11.891463          10.758706       11.757750           10.255990    11.624037         9.753273
config438   10.630594   10.100866   11.160323      100   0.024272       1.476910        1.416815    13.918867        20.211729      12.229601          13.227701       11.807285           11.481694      11.384968           9.735687       11.244196            9.153685    11.103424         8.571682
config287   10.636027   10.191263   11.080791      100   0.176367       0.059434        1.041705    13.408621        14.543328      12.026813          12.038021       11.681361           11.411695      11.335909          10.785368       11.220758           10.576593    11.105607        10.367817
config493   10.636153   10.291869   10.980436      100   0.036295       0.117422        0.682497    16.411481        22.437059      14.526168          14.909694       14.054840           13.027853      13.583511          11.146011       13.426402           10.518731    13.269293         9.891450
config464   10.644733   10.279081   11.010385      100   0.000132       0.288409        0.736879    16.377628        22.624160      14.789726          14.876053       14.392750           12.939026      13.995775          11.002000       13.863450           10.356324    13.731124         9.710649
config351   10.653774   10.197450   11.110098      100   0.025591       0.473424        0.756120    14.710879        21.222376      13.032516          14.248465       12.612925           12.504987      12.193335          10.761509       12.053471           10.180350    11.913607         9.599191
config215   10.655887   10.291486   11.020287      100   0.039649       0.094475        1.732012    15.400313        21.448647      14.039390          14.572498       13.699159           12.853461      13.358929          11.134424       13.245518           10.561411    13.132108         9.988399
config1     10.681997   10.344505   11.019489      100   0.000040       0.058924        1.548114    16.872325        22.939656      14.695360          15.160762       14.151119           13.216038      13.606877          11.271315       13.425464           10.623073    13.244050         9.974832
config33    10.726309   10.216906   11.235712      100   0.068405       0.499626        2.089038    14.374478        17.281242      12.054635          12.825731       11.474675           11.711854      10.894714          10.597976       10.701394           10.226684    10.508074         9.855391
config244   10.741367   10.172107   11.310627      100   0.257995       0.747735        1.610222    14.560837        17.745575      11.877410          12.849611       11.206553           11.625620      10.535696          10.401629       10.312077            9.993632    10.088458         9.585635
config237   10.751209   10.278042   11.224377      100   0.041605       0.225928        2.096124    13.729820        14.362288      11.868378          11.938915       11.403018           11.333072      10.937657          10.727229       10.782537           10.525281    10.627417        10.323333
config204   10.764393   10.189664   11.339122      100   0.419757       0.426249        1.226397    13.872478        17.340433      11.851288          12.917935       11.345990           11.812310      10.840692          10.706686       10.672260           10.338144    10.503827         9.969602
config413   10.768944   10.428694   11.109194      100   0.026369       0.165798        1.202922    14.821902        20.533780      13.640301          14.261801       13.344900           12.693806      13.049500          11.125811       12.951033           10.603146    12.852567        10.080481
config327   10.770487   10.425474   11.115499      100   0.023492       0.267511        0.754021    15.150456        20.314535      13.796830          14.117761       13.458423           12.568567      13.120017          11.019374       13.007215           10.502976    12.894413         9.986578
config65    10.776056   10.064959   11.487152      100   0.528585       2.876122        1.941145    15.065719        24.247702      12.183556          13.922796       11.463016           11.341569      10.742475           8.760342       10.502295            7.899933    10.262115         7.039524
config285   10.777877   10.427774   11.127980      100   0.006176       0.364081        0.914448    16.948418        22.838434      15.088264          14.991294       14.623226           13.029509      14.158187          11.067724       14.003174           10.413796    13.848162         9.759867
config111   10.784715   10.338722   11.230708      100   0.000019       0.503595        1.901922    16.799027        22.526652      14.528102          14.792632       13.960371           12.859127      13.392640          10.925622       13.203396           10.281120    13.014153         9.636618
config289   10.795424   10.325071   11.265776      100   0.741488       0.683754        0.866640    13.914224        15.751428      12.324178          12.189475       11.926667           11.298987      11.529156          10.408499       11.396652           10.111670    11.264148         9.814840
config31    10.815127   10.467266   11.162988      100   0.000302       0.066485        1.744246    16.990703        22.617128      14.469882          15.121242       13.839676           13.247270      13.209471          11.373299       12.999403           10.748642    12.789334        10.123985
config206   10.816674   10.340807   11.292540      100   0.284619       0.935665        1.328319    15.751322        19.706009      12.718145          13.500746       11.959850           11.949430      11.201556          10.398114       10.948791            9.881009    10.696027         9.363904
config61    10.903385   10.363484   11.443286      100   0.225984       0.747294        1.279543    14.151285        18.642270      12.180604          13.282578       11.687933           11.942655      11.195263          10.602732       11.031039           10.156091    10.866816         9.709450
config57    10.928906   10.390738   11.467075      100   1.461613       1.281214        1.629572    15.117404        21.621936      12.671609          14.059256       12.060161           12.168586      11.448712          10.277916       11.244896            9.647693    11.041080         9.017469
config479   10.948049   10.390183   11.505914      100   1.280670       1.461203        1.363626    15.667173        22.427284      12.948002          14.254376       12.268209           12.211148      11.588417          10.167921       11.361819            9.486846    11.135221         8.805770
config104   10.950301   10.485650   11.414951      100   0.080043       0.228721        1.024561    14.219467        14.734638      11.936475          12.200075       11.365727           11.566434      10.794979          10.932793       10.604730           10.721579    10.414480        10.510366
config183   10.961995   10.526287   11.397702      100   0.018389       0.584288        1.214110    15.789889        21.967358      13.921542          14.647578       13.454455           12.817633      12.987368          10.987688       12.831672           10.377707    12.675976         9.767725
config343   10.972036   10.416273   11.527799      100   0.974174       1.304329        1.332254    14.754595        19.556221      12.085088          13.310844       11.417711           11.749500      10.750334          10.188155       10.527876            9.667707    10.305417         9.147259
config329   10.973550   10.531364   11.415736      100   0.000815       0.030594        1.145727    14.600262        15.639702      12.366782          12.673336       11.808412           11.931744      11.250042          11.190153       11.063918           10.942956    10.877795        10.695758
config450   10.974782   10.559289   11.390274      100   0.001230       0.561573        1.897657    16.341702        23.023226      14.056502          15.059005       13.485202           13.067949      12.913902          11.076894       12.723468           10.413209    12.533035         9.749524
config32    10.982964   10.583315   11.382614      100   0.443764       0.628358        0.805195    15.578855        21.893774      14.366290          14.605879       14.063148           12.783905      13.760007          10.961931       13.658959           10.354606    13.557912         9.747282
config168   10.985674   10.551487   11.419862      100   0.006193       0.638086        1.376513    15.817959        21.435862      13.783670          14.432742       13.275098           12.681962      12.766526          10.931182       12.597002           10.347588    12.427478         9.763995
config374   11.023552   10.652599   11.394505      100   0.001962       0.033436        0.826164    15.956827        19.537102      13.903294          14.139006       13.389911           12.789482      12.876528          11.439958       12.705400           10.990116    12.534272        10.540275
config80    11.038637   10.480253   11.597022      100   0.378213       0.810861        1.246712    14.260034        16.753715      12.003541          12.632069       11.439418           11.601658      10.875295          10.571247       10.687254           10.227776    10.499213         9.884306
config346   11.045101   10.678052   11.412149      100   0.000049       0.004167        1.174768    17.105305        18.667318      13.287141          13.850654       12.332600           12.646488      11.378059          11.442322       11.059879           11.040933    10.741698        10.639545
config71    11.058889   10.675874   11.441904      100   0.152891       0.447218        1.443743    15.609077        23.182203      14.723209          15.242920       14.501742           13.258099      14.280275          11.273278       14.206453           10.611671    14.132631         9.950064
config440   11.076278   10.633690   11.518866      100   0.062920       0.851780        1.182931    16.279379        23.502993      14.343995          15.116575       13.860149           13.019971      13.376303          10.923366       13.215021           10.224498    13.053739         9.525630
config76    11.079462   10.698017   11.460908      100   0.000324       0.030646        1.450389    15.963782        20.641701      14.032950          14.583037       13.550242           13.068371      13.067534          11.553705       12.906632           11.048817    12.745729        10.543928
config243   11.086797   10.686930   11.486664      100   0.045593       0.313121        0.652426    15.700347        22.271725      14.441321          15.009800       14.126564           13.194318      13.811808          11.378837       13.706889           10.773676    13.601970        10.168516
config227   11.088381   10.763668   11.413095      100   0.000078       0.019600        1.714973    16.346854        21.427459      14.908350          14.885136       14.548724           13.249556      14.189099          11.613975       14.069223           11.068781    13.949348        10.523588
config79    11.091934   10.650921   11.532946      100   0.042165       0.183600        1.151119    14.621487        13.662979      12.576463          11.923203       12.065207           11.488259      11.553951          11.053315       11.383532           10.908334    11.213113        10.763352
config145   11.092756   10.683640   11.501871      100   0.043012       0.262347        1.456318    14.556233        15.182020      12.512413          12.433634       12.001458           11.746537      11.490503          11.059441       11.320184           10.830408    11.149866        10.601376
config49    11.103687   10.675271   11.532102      100   0.022784       0.724408        0.951159    15.148733        20.753656      13.977796          14.201418       13.685062           12.563358      13.392328          10.925298       13.294750           10.379279    13.197172         9.833259
config267   11.104267   10.677155   11.531379      100   0.000012       0.346915        1.706011    16.743115        22.154379      14.831759          14.956257       14.353921           13.156726      13.876082          11.357195       13.716802           10.757352    13.557522        10.157508
config361   11.127491   10.692911   11.562072      100   0.005782       0.603701        1.798451    15.226302        16.939222      12.539572          12.887370       11.867889           11.874407      11.196207          10.861444       10.972313           10.523790    10.748418        10.186136
config317   11.161892   10.600517   11.723267      100   0.114272       0.218257        1.501556    14.470412        16.645393      12.458504          13.044283       11.955526           12.144005      11.452549          11.243728       11.284890           10.943635    11.117231        10.643543
config162   11.186772   10.843285   11.530258      100   0.000030       0.050866        1.481436    17.013036        21.392679      14.608310          14.914717       14.007128           13.295226      13.405947          11.675736       13.205553           11.135906    13.005159        10.596075
config45    11.217454   10.857923   11.576986      100   0.000098       0.071299        1.666865    15.625750        19.884107      13.945835          14.365401       13.525857           12.985724      13.105878          11.606047       12.965886           11.146155    12.825893        10.686263
config421   11.224087   10.648790   11.799384      100   0.112826       0.643693        1.438203    14.861900        16.125806      11.798327          12.623440       11.032434           11.747849      10.266541          10.872257       10.011243           10.580393     9.755945        10.288530
config174   11.239434   10.824111   11.654756      100   0.023492       0.090443        1.024037    15.946961        20.262593      14.337783          14.506634       13.935489           13.067644      13.533194          11.628654       13.399096           11.148991    13.264998        10.669327
config467   11.247546   10.908641   11.586451      100   0.003786       0.047692        1.433048    16.865359        21.620865      14.993206          15.039174       14.525168           13.393751      14.057130          11.748328       13.901117           11.199854    13.745105        10.651379
config488   11.269803   10.910837   11.628768      100   0.013077       0.132618        0.883280    16.250724        21.137665      14.553102          14.821572       14.128696           13.242549      13.704291          11.663526       13.562822           11.137185    13.421354        10.610844
config234   11.270922   10.687007   11.854837      100   0.169194       0.899907        1.421244    14.676980        16.867523      11.750721          12.764465       11.019157           11.738701      10.287592          10.712936       10.043737           10.371015     9.799883        10.029094
config124   11.272103   10.908218   11.635987      100   0.016125       0.067379        0.983980    15.028034        17.885087      12.953478          13.665910       12.434839           12.611116      11.916200          11.556322       11.743321           11.204724    11.570441        10.853126
config136   11.337798   10.930917   11.744680      100   0.001686       0.737510        0.802569    15.976845        20.866664      14.020454          14.382637       13.531356           12.761630      13.042258          11.140624       12.879225           10.600288    12.716192        10.059953
config155   11.388814   10.804125   11.973504      100   1.574943       2.102944        1.048559    14.923327        20.571929      12.414320          13.443892       11.787068           11.661883      11.159816           9.879873       10.950732            9.285870    10.741648         8.691867
config461   11.421496   10.868332   11.974659      100   0.034455       2.490190        1.299581    14.538360        19.711718      12.062113          12.903037       11.443051           11.200866      10.823989           9.498696       10.617635            8.931306    10.411281         8.363916
config499   11.445455   10.791671   12.099238      100   2.326789       1.939550        1.280079    14.276247        20.418466      12.485496          13.526322       12.037808           11.803286      11.590120          10.080250       11.440891            9.505905    11.291662         8.931560
config476   11.451154   11.074449   11.827860      100   0.000056       0.089826        0.787694    16.502346        21.364197      14.668534          15.046596       14.210081           13.467196      13.751628          11.887795       13.598810           11.361328    13.445992        10.834862
config383   11.455336   11.072807   11.837866      100   0.000800       0.011668        1.134968    16.233357        18.746460      13.528853          14.134170       12.852727           12.981098      12.176602          11.828025       11.951226           11.443668    11.725851        11.059310
config13    11.457253   10.881737   12.032769      100   0.615153       1.439270        2.729028    15.017018        19.621106      11.946872          13.555976       11.179336           12.039694      10.411800          10.523411       10.155954           10.017984     9.900109         9.512556
config25    11.459967   10.692961   12.226974      100   3.837351       1.924690        1.796046    14.257654        21.899140      12.830410          14.090385       12.473599           12.138196      12.116788          10.186007       11.997851            9.535277    11.878914         8.884548
config107   11.477583   11.118940   11.836226      100   0.002554       0.079579        1.561820    16.523169        21.081776      14.471656          14.965709       13.958777           13.436693      13.445899          11.907676       13.274940           11.398004    13.103980        10.888332
config451   11.481413   11.098598   11.864229      100   0.003342       0.017608        1.172171    16.362456        19.876723      14.273229          14.563301       13.750923           13.234946      13.228616          11.906591       13.054514           11.463806    12.880411        11.021021
config128   11.486631   11.037998   11.935265      100   0.000924       0.091099        1.330153    15.909736        19.200533      13.669140          14.271058       13.108990           13.038690      12.548841          11.806321       12.362125           11.395532    12.175409        10.984742
config5     11.499121   11.059558   11.938685      100   0.016606       1.519360        1.052897    15.425170        19.710039      13.226052          13.564600       12.676273           12.028241      12.126493          10.491881       11.943233            9.979761    11.759974         9.467641
config17    11.545414   11.185462   11.905367      100   0.114249       0.261356        1.314136    15.103608        20.420407      14.297226          14.650082       14.095630           13.207500      13.894034          11.764919       13.826836           11.284058    13.759637        10.803198
config445   11.574322   11.182739   11.965905      100   0.000076       0.027169        0.802210    14.892229        17.914415      13.613390          13.892987       13.293680           12.887629      12.973970          11.882272       12.867400           11.547153    12.760830        11.212034
config173   11.577610   10.573246   12.581973      100   1.520930       1.390595        1.727046    14.884229        19.813710      12.507259          13.733692       11.913017           12.213687      11.318774          10.693683       11.120693           10.187015    10.922613         9.680347
config259   11.587924   11.200166   11.975683      100   0.185836       0.347966        1.050624    15.475243        19.924772      14.268748          14.439627       13.967125           13.068340      13.665501          11.697054       13.564960           11.239959    13.464418        10.782863
config224   11.647524   11.270216   12.024832      100   0.161612       0.288822        1.472685    17.143864        19.662163      14.438912          14.417872       13.762674           13.106799      13.086436          11.795727       12.861024           11.358702    12.635611        10.921678
config379   11.674193   11.252767   12.095620      100   0.180376       0.619320        0.780714    14.672976        15.572861      12.558505          12.719395       12.029888           12.006028      11.501270          11.292662       11.325064           11.054873    11.148858        10.817084
config2     11.674985   11.166608   12.183362      100   0.097050       0.276279        0.963051    13.849354        14.775712      12.421553          12.642866       12.064602           12.109655      11.707652          11.576444       11.588669           11.398707    11.469685        11.220970
config86    11.743974   11.368891   12.119057      100   0.006510       0.108247        1.639569    15.564295        18.615504      13.980078          14.207224       13.584024           13.105154      13.187969          12.003084       13.055951           11.635727    12.923933        11.268370
config184   11.749535   11.113367   12.385703      100   1.501779       1.147665        0.986112    13.751648        14.854692      12.078795          12.168699       11.660581           11.497201      11.242368          10.825703       11.102964           10.601870    10.963559        10.378037
config429   11.773825   11.185531   12.362120      100   0.026479       0.760544        2.024480    14.279168        14.731559      11.687595          12.383173       11.039702           11.796077      10.391809          11.208981       10.175844           11.013282     9.959880        10.817583
config131   11.783189   11.318884   12.247493      100   0.144306       0.781781        1.076309    14.619750        20.630739      13.669967          14.549056       13.432521           13.028635      13.195075          11.508214       13.115926           11.001407    13.036778        10.494600
config297   11.812731   11.468490   12.156972      100   0.000014       0.040341        1.376777    16.862178        20.567550      14.835271          15.012712       14.328544           13.624003      13.821818          12.235293       13.652909           11.772390    13.484000        11.309487
config342   11.835401   11.405677   12.265125      100   0.017422       0.167114        1.397171    14.859234        18.662142      13.313053          14.244971       12.926507           13.140678      12.539962          12.036385       12.411113           11.668288    12.282265        11.300190
config120   11.849031   11.334848   12.363215      100   0.326824       0.953763        1.297697    14.051988        14.707450      11.728892          12.299756       11.148118           11.697833      10.567344          11.095909       10.373753           10.895268    10.180162        10.694627
config308   11.869213   11.381657   12.356768      100   0.038275       1.311873        0.852422    14.578419        18.798918      12.716678          13.593710       12.251242           12.292409      11.785807          10.991107       11.630662           10.557339    11.475517        10.123572
config262   11.877017   11.510208   12.243826      100   0.027359       0.214994        0.919528    16.292593        19.838403      14.507232          14.674373       14.060892           13.383366      13.614552          12.092358       13.465772           11.662023    13.316992        11.231687
config196   11.889711   11.436161   12.343260      100   0.217686       0.873893        1.174429    13.960604        14.065168      12.465209          12.139262       12.091360           11.657786      11.717512          11.176309       11.592895           11.015817    11.468279        10.855325
config273   11.898865   11.312309   12.485422      100   0.281819       0.679555        1.310503    14.635705        16.311164      12.452380          13.095256       11.906549           12.291280      11.360718          11.487303       11.178774           11.219310    10.996831        10.951318
config11    11.930997   11.493514   12.368479      100   0.307720       0.632347        1.388551    14.747801        14.933989      12.438548          12.637985       11.861235           12.063984      11.283921          11.489983       11.091484           11.298650    10.899046        11.107316
config70    11.937775   11.574645   12.300905      100   0.186832       0.155541        0.849575    15.397319        18.910623      14.379458          14.408483       14.124993           13.282948      13.870528          12.157413       13.785706           11.782234    13.700884        11.407056
config235   11.944499   11.450015   12.438983      100   0.002478       2.935358        1.757275    14.855165        20.184952      12.082023          13.126545       11.388738           11.361943      10.695452           9.597341       10.464357            9.009141    10.233262         8.420940
config201   11.947039   11.399951   12.494127      100   1.632715       1.646262        1.020826    18.846139        19.877466      13.344920          13.829031       11.969615           12.316922      10.594310          10.804813       10.135875           10.300776     9.677440         9.796740
config274   11.951041   11.455819   12.446264      100   0.001155       0.084000        1.015064    15.695859        16.428532      13.237043          13.547590       12.622339           12.827355      12.007634          12.107119       11.802733           11.867041    11.597832        11.626963
config16    11.959913   11.540837   12.378988      100   0.000114       0.010899        1.046201    16.443962        17.724324      13.719719          14.076760       13.038658           13.164869      12.357597          12.252978       12.130577           11.949014    11.903557        11.645050
config258   11.961673   11.311315   12.612031      100   0.797180       1.433015        1.658599    15.022244        18.571063      12.078866          13.491649       11.343022           12.221796      10.607177          10.951943       10.361896           10.528658    10.116614        10.105374
config113   11.966014   11.370698   12.561331      100   0.901779       1.186951        2.110254    14.444952        15.790135      12.019402          12.625248       11.413015           11.834026      10.806627          11.042804       10.604498           10.779063    10.402369        10.515323
config453   11.994960   11.626149   12.363772      100   0.000647       0.297428        0.786348    16.342051        20.401494      14.582663          14.904255       14.142816           13.529945      13.702969          12.155636       13.556353           11.697532    13.409738        11.239429
config365   11.998891   11.576997   12.420784      100   0.000027       0.099975        1.388655    17.373736        19.893254      14.879664          14.844198       14.256146           13.581934      13.632628          12.319670       13.424789           11.898916    13.216949        11.478161
config195   12.003619   11.628400   12.378839      100   0.000017       0.046574        1.574988    16.673177        19.147102      14.515282          14.606014       13.975809           13.470742      13.436335          12.335469       13.256511           11.957045    13.076686        11.578621
config304   12.016823   11.576337   12.457309      100   0.040564       1.496207        0.978928    15.589460        19.811086      13.857230          13.943421       13.424173           12.476504      12.991115          11.009588       12.846762           10.520616    12.702410        10.031644
config28    12.042119   11.623619   12.460619      100   0.057077       0.279893        1.024263    15.800548        20.443792      14.500595          14.960698       14.175607           13.589924      13.850619          12.219151       13.742289           11.762226    13.633960        11.305302
config135   12.055353   11.627296   12.483410      100   0.000145       1.474900        1.070554    16.247023        20.784985      14.269176          14.340017       13.774715           12.728776      13.280253          11.117534       13.115433           10.580453    12.950612        10.043372
config252   12.074334   11.611191   12.537477      100   0.014501       0.116953        1.335201    15.352152        17.376737      13.215874          13.953986       12.681805           13.098298      12.147735          12.242610       11.969712           11.957381    11.791689        11.672151
config494   12.084933   11.534601   12.635265      100   0.108987       1.965016        0.953200    14.273081        17.095218      12.079168          12.689765       11.530690           11.588402      10.982212          10.487039       10.799386           10.119918    10.616560         9.752797
config321   12.085942   11.695266   12.476619      100   0.013188       0.027913        0.777924    16.020221        18.800814      14.502295          14.542213       14.122813           13.477563      13.743332          12.412912       13.616838           12.058029    13.490344        11.703146
config399   12.088821   11.668393   12.509250      100   0.000080       0.071571        1.373035    16.206647        19.040710      14.307145          14.604841       13.832269           13.495874      13.357393          12.386906       13.199102           12.017251    13.040810        11.647595
config64    12.097677   11.495027   12.700326      100   0.338969       1.385369        2.035108    14.147563        17.154528      11.766239          13.085757       11.170908           12.068565      10.575577          11.051372       10.377134           10.712308    10.178690        10.373243
config448   12.108449   11.529585   12.687313      100   0.370192       0.713780        0.863381    14.711448        15.096311      12.496723          12.758432       11.943042           12.173962      11.389360          11.589492       11.204800           11.394669    11.020240        11.199846
config122   12.139381   11.658365   12.620397      100   0.156046       1.098421        1.621028    15.915135        19.950655      14.120522          14.323479       13.671869           12.916685      13.223216          11.509891       13.073664           11.040960    12.924113        10.572029
config242   12.154759   11.746008   12.563511      100   0.050560       0.483115        0.708428    15.686060        21.086744      14.477161          15.140365       14.174937           13.653771      13.872712          12.167176       13.771970           11.671644    13.671229        11.176113
config491   12.239552   11.841899   12.637205      100   0.000494       1.934811        0.915116    15.088734        18.388057      12.902459          13.282805       12.355890           12.006492      11.809321          10.730179       11.627132           10.304741    11.444942         9.879304
config116   12.268884   11.784342   12.753425      100   1.859002       1.573884        0.850224    16.398460        15.343890      12.473384          12.407749       11.492115           11.673713      10.510847          10.939678       10.183757           10.695000     9.856667        10.450321
config209   12.276761   11.661601   12.891921      100   1.284295       2.803277        1.272643    14.766349        19.638267      12.452487          13.218404       11.874021           11.613438      11.295556          10.008473       11.102734            9.473484    10.909912         8.938496
config143   12.345389   11.876141   12.814636      100   0.030642       0.764283        1.444105    15.055598        14.401351      12.676880          12.620143       12.082201           12.174842      11.487522          11.729540       11.289295           11.581106    11.091069        11.432672
config22    12.362408   11.982998   12.741818      100   0.044275       0.089426        0.774824    15.750248        18.090468      14.208350          14.416266       13.822875           13.497716      13.437401          12.579165       13.308909           12.272982    13.180418        11.966798
config473   12.368784   11.956875   12.780692      100   0.112993       0.535091        0.761236    14.813942        19.158001      14.118880          14.532122       13.945114           13.375652      13.771348          12.219182       13.713426           11.833692    13.655505        11.448202
config253   12.385575   11.795202   12.975948      100   0.637584       1.354486        0.985881    14.342926        15.429666      11.761473          12.651617       11.116109           11.957105      10.470746          11.262593       10.255625           11.031089    10.040504        10.799585
config102   12.386719   11.914770   12.858667      100   0.200592       1.337924        1.009789    15.478967        14.925800      13.090108          12.477165       12.492893           11.865006      11.895678          11.252847       11.696607           11.048794    11.497535        10.844741
config167   12.438026   12.001495   12.874556      100   0.176851       0.336415        1.230544    14.699020        14.533793      13.108626          12.997678       12.711027           12.613649      12.313429          12.229620       12.180896           12.101611    12.048363        11.973601
config389   12.537399   12.156799   12.917999      100   0.002930       0.021120        1.265365    16.740336        17.941705      14.728104          14.515120       14.225045           13.658474      13.721987          12.801828       13.554301           12.516279    13.386615        12.230731
config153   12.551177   11.987643   13.114712      100   0.008746       0.154141        1.464037    15.514654        15.841207      13.723664          13.665941       13.275917           13.122125      12.828169          12.578309       12.678920           12.397036    12.529671        12.215764
config442   12.629294   12.254211   13.004376      100   0.031719       0.020605        1.092504    16.654355        18.093333      14.633535          14.629347       14.128330           13.763350      13.623125          12.897354       13.454724           12.608688    13.286322        12.320023
config470   12.640433   12.018265   13.262601      100   0.026379       0.503805        1.104898    15.664732        18.173455      14.128238          14.360722       13.744115           13.407539      13.359991          12.454355       13.231950           12.136628    13.103909        11.818900
config260   12.641473   12.026572   13.256373      100   0.472704       1.346613        1.180073    14.120691        15.937183      12.097873          13.005190       11.592168           12.272191      11.086463          11.539193       10.917895           11.294860    10.749327        11.050527
config133   12.678758   12.199120   13.158397      100   0.005620       0.611102        1.721704    16.156233        18.549681      14.298592          14.455771       13.834182           13.432293      13.369772          12.408816       13.214969           12.067657    13.060165        11.726497
config426   12.710580   12.301913   13.119246      100   0.033522       0.049199        1.063322    15.144554        15.887749      13.701112          13.850043       13.340252           13.340616      12.979391          12.831190       12.859104           12.661381    12.738818        12.491572
config47    12.728609   12.274712   13.182506      100   0.041173       0.398739        0.839763    15.445836        17.545676      14.121521          14.251483       13.790443           13.427935      13.459364          12.604387       13.349004           12.329871    13.238645        12.055355
config179   12.756042   12.098444   13.413640      100   0.262935       1.304284        0.797118    14.090844        15.524948      11.882916          12.952407       11.330934           12.309271      10.778952          11.666136       10.594958           11.451758    10.410963        11.237379
config362   12.784596   12.348211   13.220981      100   0.000654       0.034852        1.650943    16.070548        16.901980      14.265073          14.279516       13.813704           13.623899      13.362335          12.968283       13.211879           12.749745    13.061423        12.531206
config355   12.795362   12.401486   13.189238      100   0.000081       0.036517        0.873994    16.338958        18.047377      14.773972          14.707251       14.382726           13.872220      13.991479          13.037188       13.861064           12.758845    13.730648        12.480501
config191   12.891401   12.134722   13.648079      100   5.082619       1.656170        1.543485    13.254007        15.032252      12.951647          12.634133       12.876057           12.034604      12.800468          11.435074       12.775271           11.235231    12.750074        11.035387
config142   12.892900   12.403032   13.382768      100   0.023705       1.949009        1.440478    15.354550        19.335807      13.384102          14.035650       12.891490           12.710611      12.398878          11.385571       12.234674           10.943892    12.070470        10.502212
config447   12.896612   12.505880   13.287344      100   0.001857       0.037317        1.035769    16.162160        17.414577      14.298132          14.537557       13.832125           13.818302      13.366118          13.099047       13.210782           12.859295    13.055446        12.619544
config363   12.985141   12.454916   13.515366      100   0.017520       0.267424        1.561361    14.727095        15.937744      12.642530          13.904043       12.121389           13.395618      11.600248          12.887192       11.426534           12.717717    11.252821        12.548242
config457   13.029901   12.625052   13.434750      100   0.047749       0.032312        0.850155    15.951082        17.050682      14.770258          14.490834       14.475052           13.850871      14.179846          13.210909       14.081444           12.997589    13.983042        12.784268
config139   13.032848   12.617225   13.448470      100   0.004515       0.125291        1.374708    15.635017        16.827550      14.161556          14.351765       13.793190           13.732819      13.424825          13.113872       13.302037           12.907557    13.179248        12.701242
config276   13.047606   12.661838   13.433374      100   0.000008       0.043870        1.352606    16.945158        18.437860      14.955208          15.005782       14.457720           14.147762      13.960233          13.289743       13.794404           13.003736    13.628574        12.717730
config157   13.079448   12.677545   13.481351      100   0.000080       0.032829        1.313098    16.803793        17.416754      14.731340          14.656668       14.213226           13.966647      13.695113          13.276625       13.522409           13.046618    13.349704        12.816611
config193   13.153628   12.712458   13.594798      100   0.000248       1.728709        1.135285    16.279879        19.251894      14.365352          14.308541       13.886721           13.072703      13.408089          11.836865       13.248546           11.424918    13.089002        11.012972
config37    13.203478   12.668439   13.738517      100   0.000240       0.702034        0.984197    15.624023        18.115756      14.060389          14.569875       13.669481           13.683404      13.278572          12.796934       13.148269           12.501444    13.017966        12.205954
config386   13.324369   12.914406   13.734332      100   0.122942       1.018936        1.062487    16.932516        18.224219      14.759988          14.486038       14.216856           13.551493      13.673724          12.616948       13.492680           12.305433    13.311636        11.993918
config422   13.425849   12.988444   13.863254      100   0.012160       0.135559        1.498640    16.359398        16.432308      14.687937          14.447876       14.270071           13.951767      13.852206          13.455659       13.712917           13.290290    13.573629        13.124921
