
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.95 (shown are averages)
------------------------------
             eval-loss     lower-CI     upper-CI  n-seeds    train-mae  train-uUB-mae  train-time_min  test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95  test-qloss1  test-uUB-qloss1
config15     31.840768     8.731589    54.949946      100     1.727796      22.309786        1.615939     8.041497        47.359400       7.848819          23.467768        7.800650           17.494859       7.752481          11.521951        7.736424            9.530982     7.720368         7.540012
config370    32.385084    13.947388    50.822781      100    40.507191      19.672947        3.346265    32.325798        36.023065      25.939277          21.300374       24.342647           17.619701      22.746017          13.939029       22.213807           12.712138    21.681597        11.485247
config497    32.743213    31.093176    34.393250      100    19.949757      18.675494        1.082456    13.115846        53.613278      12.188149          28.637136       11.956225           22.393100      11.724301          16.149065       11.646993           14.067719    11.569684        11.986374
config415    33.358461    31.427199    35.289722      100     2.752892      20.717662        1.359359    10.812952        31.319116      12.315394          19.522284       12.691004           16.573076      13.066614          13.623868       13.191818           12.640798    13.317021        11.657729
config56     35.892768    33.938508    37.847029      100     0.351412      21.958420        2.079487    12.258379        32.001325      12.723709          20.590603       12.840041           17.737922      12.956374          14.885242       12.995151           13.934348    13.033929        12.983455
config202    37.115045    35.283752    38.946339      100     0.384192      12.016164        0.942844    11.815647        16.100126      12.612600          21.783550       12.811839           23.204407      13.011077          24.625263       13.077490           25.098881    13.143903        25.572500
config51     37.857479    33.161718    42.553240      100     3.449497      17.386499        1.445349    15.972856        88.515154      13.299814          45.539886       12.631553           34.796069      11.963292          24.052252       11.740539           20.470980    11.517785        16.889707
config59     38.436843    36.260775    40.612911      100     0.873530      31.134205        2.390289    12.102352        43.618612      12.012383          20.682208       11.989891           14.948106      11.967399           9.214005       11.959902            7.302638    11.952404         5.391271
config399    42.820775    38.790857    46.850692      100     0.246338      16.208669        2.750004    11.939642        18.656621      10.096260          23.681138        9.635414           24.937267       9.174569          26.193396        9.020953           26.612106     8.867338        27.030816
config312    43.277546    40.489270    46.065821      100     0.596221      31.429780        1.610617    14.396743        46.197228      14.026238          24.502831       13.933612           19.079232      13.840986          13.655633       13.810111           11.847766    13.779235        10.039900
config26     43.886916    41.544069    46.229763      100     1.994777      35.087138        2.412707     8.948283        41.649013      10.928136          20.902128       11.423099           15.715406      11.918062          10.528685       12.083050            8.799778    12.248037         7.070871
config206    44.633396    42.439444    46.827348      100     0.821601      15.951099        1.042779     9.614866        16.345311      11.305706          24.137092       11.728416           26.085037      12.151126          28.032982       12.292030           28.682297    12.432933        29.331612
config240    45.950882    43.423878    48.477886      100     0.542819      36.310635        2.016463    13.019287        45.123618      13.882342          22.713068       14.098106           17.110430      14.313869          11.507793       14.385791            9.640247    14.457712         7.772701
config65     47.327244    20.400765    74.253723      100    16.355707      35.884726        2.548891    18.157587        64.557557      15.326880          31.011217       14.619204           22.624632      13.911527          14.238047       13.675635           11.442518    13.439743         8.646990
config115    47.551414    45.287010    49.815818      100     0.244829      16.925578        1.195316    14.691931        17.722913      14.169759          25.872128       14.039216           27.909431      13.908674          29.946735       13.865159           30.625836    13.821645        31.304937
config366    48.341768    45.592724    51.090812      100     0.597911      39.924499        1.258009     6.956140        48.077198       9.426459          23.028822       10.044039           16.766728      10.661619          10.504633       10.867478            8.417269    11.073338         6.329904
config480    52.617099    48.695835    56.538364      100     0.601701      27.618558        1.089031     7.341506        27.874861       9.702119          26.058238       10.292272           25.604082      10.882425          25.149926       11.079143           24.998541    11.275861        24.847156
config405    52.635079    50.161575    55.108584      100     0.782342      27.971510        1.405439    10.478628        30.828106      11.866943          26.934714       12.214022           25.961366      12.561101          24.988019       12.676794           24.663569    12.792487        24.339120
config375    57.609475    43.401419    71.817530      100     1.700487      24.779716        1.091631     8.240572        20.533243       8.754073          28.299463        8.882448           30.241018       9.010824          32.182573        9.053615           32.829758     9.096407        33.476943
config110    60.929866    57.654059    64.205673      100     0.360252      46.869650        1.605275    12.536614        52.087554      12.576594          28.070288       12.586589           22.065971      12.596584          16.061654       12.599915           14.060215    12.603247        12.058777
config483    63.203119    58.114536    68.291702      100     0.748444      26.801750        1.494691    10.795583        17.880167      12.816930          29.577768       13.322267           32.502168      13.827604          35.426569       13.996049           36.401369    14.164495        37.376169
config163    65.071762    61.633431    68.510093      100     2.724480      58.195436        2.001448    14.060138        63.530378      13.547026          27.748871       13.418748           18.803495      13.290470           9.858118       13.247711            6.876326    13.204951         3.894534
config392    74.619081    70.661960    78.576201      100     2.303084      67.632621        1.320892     7.777490        69.691425       8.071601          30.088289        8.145129           20.187505       8.218656          10.286721        8.243166            6.986460     8.267675         3.686198
config358    77.222811    73.315198    81.130425      100     2.021559      66.356851        1.039290    12.110654        73.428710      12.151369          33.915395       12.161548           24.037066      12.171727          14.158737       12.175120           10.865961    12.178512         7.573185
config57     77.895880    72.866796    82.924964      100     0.197644      39.449667        1.661862    13.391137        27.267516      14.427688          34.327746       14.686825           36.092804      14.945963          37.857861       15.032342           38.446214    15.118722        39.034566
config380    78.794940    74.972742    82.617139      100     2.132300      36.296922        1.236272    11.896581        25.809364      13.342089          36.349567       13.703467           38.984617      14.064844          41.619668       14.185303           42.498018    14.305762        43.376368
config76     83.243018    79.425953    87.060084      100    43.933672      48.182690        1.043850    32.595565        33.583954      29.577716          34.516401       28.823254           34.749512      28.068792          34.982624       27.817304           35.060328    27.565817        35.138032
config288    93.279105    85.805727   100.752482      100     5.433811      66.308219        2.100643    13.519327        62.666549      14.208371          40.121919       14.380633           34.485762      14.552894          28.849605       14.610314           26.970886    14.667734        25.092167
config138    99.468867    93.697277   105.240458      100     1.132462      47.174920        1.344525    11.416198        23.640499      13.054223          41.737413       13.463729           46.261642      13.873235          50.785871       14.009737           52.293947    14.146239        53.802023
config336   111.183206    91.033054   131.333358      100     1.309739      52.454518        2.159999     6.509574        26.912471       8.651565          47.006924        9.187062           52.030537       9.722560          57.054150        9.901059           58.728688    10.079558        60.403226
config456   116.576958   109.895231   123.258686      100     1.872134      57.402779        1.206072     7.731955        24.526107      10.413271          46.409100       11.083600           51.879848      11.753929          57.350597       11.977371           59.174180    12.200814        60.997762
config418   120.974491   114.041745   127.907236      100    10.647777     107.408391        2.163442    21.288554        94.670937      16.099987          43.446830       14.802846           30.640803      13.505704          17.834776       13.073323           13.566100    12.640943         9.297424
config361   141.447843   134.455233   148.440452      100    15.395960     129.266599        2.765618    24.571034       125.272947      21.188596          53.846608       20.342987           35.990023      19.497377          18.133439       19.215507           12.181244    18.933638         6.229049
config102   144.764591   126.106127   163.423055      100     0.638385      71.499726        1.619533     7.978614        32.614684       7.829891          58.288482        7.792711           64.706932       7.755530          71.125381        7.743137           73.264864     7.730743        75.404347
config238   163.464137   154.770165   172.158108      100    37.773850     123.001306        3.588055    36.545803       102.334151      31.263069          63.257528       29.942385           53.488372      28.621702          43.719216       28.181474           40.462830    27.741246        37.206445
config432   176.986944   164.897261   189.076628      100     8.822375     104.450459        1.448977    18.773441        61.328770      15.341192          68.407327       14.483130           70.176967      13.625067          71.946606       13.339047           72.536486    13.053026        73.126365
config103   193.487124   168.760638   218.213611      100     1.426104      98.650059        2.109834    11.384279        40.300132      13.543047          74.744511       14.082739           83.355605      14.622431          91.966700       14.802329           94.837065    14.982226        97.707430
config226   208.632948   199.559428   217.706468      100     3.956838     164.556890        3.081574    10.745314       144.750386      12.313941          81.166600       12.706098           65.270654      13.098254          49.374707       13.228973           44.076058    13.359692        38.777409
config22    208.967087   199.795645   218.138529      100     3.844319     163.327068        2.615471    10.042535       141.703278      11.550615          81.031746       11.927635           65.863863      12.304655          50.695980       12.430328           45.640019    12.556002        40.584058
config167   210.564450   201.399822   219.729079      100     2.488819     156.910732        1.750733    12.789563       130.447996      13.400820          81.946347       13.553634           69.820935      13.706448          57.695522       13.757386           53.653718    13.808324        49.611914
config381   211.808326   202.605172   221.011481      100     3.551188     157.604774        4.895901    12.603844       127.026348      12.846447          81.033003       12.907097           69.534667      12.967748          58.036331       12.987965           54.203552    13.008182        50.370774
config32    212.193061   202.937847   221.448275      100     1.228986     154.998679        3.338100    16.501366       126.967468      15.618889          82.900256       15.398270           71.883453      15.177651          60.866650       15.104112           57.194382    15.030572        53.522114
config297   212.416272   203.094494   221.738051      100     2.161902     153.612631        3.636295    10.501219       122.879842      12.658344          82.410663       13.197625           72.293368      13.736907          62.176073       13.916667           58.803642    14.096427        55.431210
config157   213.526775   202.101100   224.952450      100    20.189146     116.371914        2.477197    19.125641        51.010205      18.970631          80.154198       18.931879           87.440196      18.893127          94.726194       18.880209           97.154861    18.867292        99.583527
config269   215.237318   205.780347   224.694289      100     2.202945     152.560809        3.554175    12.802789       117.899122      11.963906          83.021682       11.754185           74.302322      11.544464          65.582962       11.474557           62.676508    11.404650        59.770055
config453   216.609147   197.545994   235.672300      100    12.640982     113.381944        1.549115    17.382982        44.761440      17.566198          81.687185       17.612002           90.918621      17.657806         100.150058       17.673074          103.227203    17.688342       106.304349
config422   219.164578   209.533296   228.795860      100     2.039760     152.411816        2.417392     9.442897       112.494224      10.964783          83.604880       11.345255           76.382543      11.725726          69.160207       11.852550           66.752762    11.979374        64.345316
config304   222.092451   212.446737   231.738164      100     2.098913     193.594933        3.437790    13.204973       180.241223      14.839675          84.403093       15.248350           60.443561      15.657026          36.484028       15.793251           28.497518    15.929476        20.511007
config252   225.657569   215.722404   235.592735      100     3.790654     198.939351        3.288013    13.706195       187.256014      15.883818          85.863722       16.428224           60.515649      16.972630          35.167576       17.154098           26.718219    17.335567        18.268861
config393   225.881633   215.835240   235.928027      100     2.591338     149.910065        3.173259    19.055089       103.034492      14.293605          85.942119       13.103234           81.669026      11.912863          77.395933       11.516073           75.971568    11.119283        74.547204
config447   227.279200   216.425064   238.133337      100     1.582557     116.662868        1.006488    13.081796        42.967703      14.397069          85.693153       14.725887           96.374516      15.054706         107.055878       15.164312          110.616333    15.273918       114.176787
config327   227.745630   217.585808   237.905451      100     4.945638     200.234534        5.190299    12.343153       182.532548      12.256787          84.624262       12.235195           60.147191      12.213604          35.670120       12.206406           27.511096    12.199209        19.352072
config368   236.021998   224.496371   247.547626      100    10.203466     143.660094        2.315071    19.751728        82.843828      17.621272          88.855245       17.088658           90.358099      16.556044          91.860953       16.378506           92.361904    16.200968        92.862856
config268   237.348488   225.829371   248.867606      100     2.878439     126.391019        1.611723     8.228883        52.994811      10.207705          89.602806       10.702410           98.754804      11.197115         107.906803       11.362017          110.957469    11.526919       114.008135
config494   241.522585   230.475216   252.569954      100     2.396795     149.610540        2.697958    13.969823        89.287409      15.700383          90.945073       16.133023           91.359490      16.565662          91.773906       16.709876           91.912045    16.854089        92.050183
config343   251.037983   240.213201   261.862764      100     6.733349     227.501790        2.918834    18.430886       201.444670      13.590296          89.081421       12.380148           60.990609      11.170001          32.899797       10.766618           23.536193    10.363236        14.172589
config187   251.826892   240.950095   262.703689      100     6.657327     231.120392        3.043564    16.670397       221.601451      18.570996          94.720429       19.046146           63.000174      19.521296          31.279918       19.679679           20.706500    19.838063        10.133081
config351   252.806276   241.073353   264.539199      100     9.253240     150.738236        3.539090    22.208196        79.904468      14.254087          93.902514       12.265559           97.402025      10.277032         100.901537        9.614190          102.068040     8.951347       103.234544
config216   255.224712   243.971216   266.478207      100     1.677379     234.550146        2.669450    12.683715       218.989862      14.247982          93.738096       14.639049           62.425154      15.030116          31.112213       15.160471           20.674566    15.290827        10.236919
config219   263.507391   249.371724   277.643058      100    16.555937     145.199373        2.859385    22.156271        59.991202      20.663820          96.822875       20.290707          106.030793      19.917595         115.238712       19.793224          118.308018    19.668853       121.377324
config132   264.152277   252.695637   275.608917      100     6.559476     244.255846        2.534716    18.400232       228.094120      15.971529          96.600843       15.364353           63.727523      14.757177          30.854204       14.554785           19.896431    14.352394         8.938658
config491   267.190357   254.919059   279.461654      100     1.565834     154.221661        1.328653    13.004532        74.488750      14.559124          98.791874       14.947772          104.867655      15.336419         110.943436       15.465969          112.968696    15.595518       114.993956
config12    272.536711   260.780594   284.292827      100     1.586111     254.001373        2.563081    13.389434       239.232707      14.639065          99.844895       14.951473           64.997942      15.263881          30.150989       15.368016           18.535338    15.472152         6.919687
config470   274.936313   262.523662   287.348963      100     2.460858     156.490506        2.792353     9.887239        71.262618      11.080852         101.062527       11.379255          108.512504      11.677658         115.962481       11.777126          118.445807    11.876594       120.929133
config220   276.164962   263.557578   288.772347      100     1.536733     156.771797        2.596653    11.312436        70.648866      13.596405         101.434739       14.167397          109.131208      14.738390         116.827676       14.928720          119.393165    15.119051       121.958655
config311   282.484714   268.054225   296.915204      100    11.445303     152.262192        2.635717    23.219123        56.600351      19.639751         103.098565       18.744908          114.723118      17.850065         126.347671       17.551784          130.222523    17.253503       134.097374
config25    284.573671   271.563697   297.583645      100     2.083997     158.733974        3.294379     9.703733        67.062566      11.089460         104.184965       11.435892          113.465564      11.782324         122.746164       11.897801          125.839697    12.013278       128.933231
config379   288.356939   275.267223   301.446654      100     2.713593     159.592727        3.726281     9.569262        65.629416      11.355583         105.504024       11.802163          115.472676      12.248743         125.441328       12.397604          128.764212    12.546464       132.087096
config396   290.826816   277.443563   304.210069      100     1.608152     160.467653        3.404281    13.321691        64.757708      16.437193         106.190206       17.216068          116.548330      17.994944         126.906455       18.254569          130.359163    18.514194       133.811871
config427   292.552537   279.375249   305.729825      100     2.534885     161.168555        2.621431    13.998797        64.292536      16.121716         106.666081       16.652446          117.259467      17.183176         127.852853       17.360086          131.383982    17.536996       134.915110
config80    294.239891   281.611457   306.868325      100     1.591137     276.552589        2.685373    15.650656       264.652725      17.716833         108.674563       18.233377           69.680022      18.749922          30.685482       18.922103           17.687302    19.094285         4.689122
config7     296.581295   283.124894   310.037696      100     2.677996     162.142062        3.750897    12.418738        62.691850      14.350313         108.005986       14.833207          119.334521      15.316101         130.663055       15.477066          134.439233    15.638031       138.215411
config449   296.994428   283.392985   310.595870      100     1.342205     162.782617        1.679260     9.490506        63.023584      11.057023         107.984569       11.448653          119.224815      11.840282         130.465062       11.970825          134.211810    12.101368       137.958559
config5     297.784572   284.113973   311.455172      100     1.932069     163.084777        3.552309     7.999116        62.736415       9.687401         108.186971       10.109472          119.549610      10.531543         130.912249       10.672234          134.699796    10.812924       138.487342
config72    297.895205   284.264302   311.526107      100     0.824688     162.599648        2.395512    12.241570        62.306291      13.950147         108.404775       14.377292          119.929396      14.804436         131.454017       14.946818          135.295557    15.089199       139.137098
config344   299.389524   285.813066   312.965983      100     1.150616     163.171483        2.918032    12.135703        61.924957      13.770138         108.846905       14.178747          120.577392      14.587356         132.307879       14.723559          136.218041    14.859761       140.128204
config181   299.597339   286.013820   313.180857      100     1.754292     163.083384        3.439792    10.514532        61.704999      11.488391         108.952761       11.731855          120.764701      11.975320         132.576641       12.056475          136.513955    12.137630       140.451268
config77    299.794364   286.160291   313.428437      100     1.450879     163.435528        3.348412    12.381612        61.920261      13.299137         108.934098       13.528518          120.687557      13.757899         132.441017       13.834360          136.358836    13.910820       140.276656
config487   300.123746   286.447140   313.800351      100     1.490462     163.774281        2.457079     9.471162        61.909114      11.426202         108.924072       11.914962          120.677812      12.403722         132.431551       12.566642          136.349464    12.729562       140.267377
config18    300.329259   286.730228   313.928291      100     3.324387     163.610081        2.125252     9.676669        61.760385      11.406147         109.102781       11.838516          120.938380      12.270886         132.773978       12.415009          136.719178    12.559132       140.664378
config133   301.698823   287.865036   315.532611      100     1.843501     164.061620        1.814565     9.593834        61.346108      11.122117         109.529958       11.504188          121.575920      11.886258         133.621883       12.013615          137.637203    12.140972       141.652524
config149   301.803303   288.016114   315.590491      100     2.590993     164.173627        3.711575    11.256442        61.179983      12.947279         109.463999       13.369988          121.535004      13.792697         133.606008       13.933600          137.629676    14.074504       141.653344
config323   302.053635   288.355328   315.751941      100     2.021022     163.862776        2.343536    12.197905        60.941576      12.466418         109.730596       12.533546          121.927852      12.600674         134.125107       12.623050          138.190859    12.645427       142.256610
config123   302.176013   288.425163   315.926863      100     2.083186     163.944559        3.402467    12.995633        60.960581      15.283975         109.763238       15.856061          121.963902      16.428147         134.164566       16.618842          138.231454    16.809537       142.298342
config313   302.624483   288.989344   316.259622      100     0.881961     164.257122        2.633045    11.860102        60.925705      11.542092         109.836224       11.462589          122.063854      11.383087         134.291484       11.356586          138.367361    11.330085       142.443238
config416   302.987721   289.231327   316.744114      100     1.061728     164.150280        2.684934    14.956771        60.638654      15.270584         110.027362       15.349037          122.374539      15.427490         134.721715       15.453641          138.837441    15.479792       142.953167
config401   302.990271   289.171049   316.809494      100     0.985418     164.297437        3.200691    11.967578        60.750718      12.673041         109.977318       12.849406          122.283968      13.025772         134.590618       13.084560          138.692835    13.143349       142.795051
config454   303.380082   289.714783   317.045382      100     2.722015     164.338268        1.428996     9.762441        60.522353      11.576223         110.113592       12.029668          122.511401      12.483114         134.909211       12.634262          139.041814    12.785411       143.174418
config183   304.084501   290.233117   317.935884      100     0.940458     164.469720        4.052176    11.813156        60.328895      14.124661         110.404191       14.702537          122.923015      15.280413         135.441839       15.473039          139.614780    15.665664       143.787722
config166   304.329266   290.469307   318.189224      100     0.738336     164.553685        2.126686     8.757675        60.254904      11.099783         110.478489       11.685310          123.034385      12.270837         135.590282       12.466012          139.775580    12.661188       143.960879
config194   304.367885   290.506492   318.229277      100     0.859728     164.565847        2.002044    10.559334        60.242756      12.111691         110.490723       12.499780          123.052715      12.887869         135.614707       13.017232          139.802038    13.146595       143.989368
config21    304.914784   290.446064   319.383504      100     3.112878     162.599425        1.966443    10.602728        60.674626      11.636727         112.237194       11.895227          125.127836      12.153727         138.018478       12.239893          142.315358    12.326060       146.612239
config310   674.121382   642.824797   705.417967      100     6.358389     370.278578        3.117367     9.554782        96.578620      10.336608         227.482315       10.532065          260.208239      10.727522         292.934162       10.792674          303.842804    10.857826       314.751445
config23    710.447417   672.468124   748.426711      100    42.043770     397.719133        3.701424    39.044459       105.108488      33.643262         236.236780       32.292963          269.018854      30.942664         301.800927       30.492564          312.728284    30.042464       323.655642
config412   718.025622   682.169778   753.881466      100   480.342259     479.988251        2.931271   240.759979       242.679710     237.947732         239.747707      237.244670          239.014706     236.541608         238.281705      236.307254          238.037371   236.072900       237.793038
config254   732.190056   694.365576   770.014535      100   509.175868     513.297592        3.349578   246.203610       278.569410     245.185258         240.878707      244.930670          231.456032     244.676083         222.033356      244.591220          218.892464   244.506357       215.751572
config29    745.817024   703.578634   788.055413      100   521.212875     532.331774        3.657338   245.418906       292.733107     247.434922         242.681828      247.938926          230.169009     248.442930         217.656189      248.610931          213.485249   248.778933       209.314309
config229   795.817149   748.385754   843.248544      100   522.479372     517.334007        2.342189   232.943293       223.499001     251.410821         258.225827      256.027703          266.907534     260.644584         275.589240      262.183545          278.483142   263.722506       281.377044
config318   807.338970   757.812228   856.865711      100   508.883508     517.630118        3.330366   240.368987       224.380594     251.192234         265.640546      253.898046          275.955534     256.603857         286.270523      257.505795          289.708852   258.407732       293.147181
config473   823.099869   781.418964   864.780774      100   463.006505     515.262524        3.859418   258.805058       208.445007     225.227024         271.219115      216.832515          286.912642     208.438007         302.606169      205.639837          307.837345   202.841668       313.068521
config118   848.138274   803.829680   892.446868      100   467.075529     520.133741        3.800161   248.745329       195.987191     227.576880         279.366565      222.284767          300.211408     216.992655         321.056252      215.228618          328.004533   213.464580       334.952814
config444   850.801932   807.362876   894.240987      100    97.931726     479.116177        2.092640    82.633320       113.701306      66.218309         276.638853       62.114556          317.373239      58.010803         358.107626       56.642885          371.685755    55.274968       385.263884
config52    868.207225   820.520014   915.894436      100   481.588963     526.915676        3.969296   296.766549       184.926763     221.587598         283.683470      202.792861          308.372647     183.998123         333.061824      177.733211          341.291549   171.468298       349.521275
config210   876.216861   832.421950   920.011773      100   483.403871     526.401592        5.637052   208.166199       170.714125     230.187061         283.830637      235.692276          312.109765     241.197492         340.388893      243.032564          349.815269   244.867635       359.241645
config261   913.569186   868.659845   958.478528      100   493.750961     529.594166        3.397744   266.969423       167.287820     236.753445         304.142894      229.199451          338.356663     221.645457         372.570431      219.127459          383.975020   216.609461       395.379610
config117   932.722931   869.471973   995.973889      100   601.811294     577.878798        4.213271   198.119517       203.129257     298.906226         298.949179      324.102903          322.904159     349.299580         346.859140      357.698473          354.844133   366.097365       362.829127
config243   970.880327   918.423090  1023.337563      100   499.208443     542.092684        1.885043   274.374902       147.792900     228.931995         325.263264      217.571269          369.630855     206.210542         413.998446      202.423633          428.787643   198.636725       443.576840
config218   998.571604   943.356521  1053.786688      100   524.822463     575.162510        3.685957   275.216768       153.385083     242.006349         323.926563      233.703744          366.561934     225.401139         409.197304      222.633604          423.409094   219.866069       437.620884
config135  1061.612842   999.450782  1123.774901      100    35.626712     572.561917        4.097486    33.488039        84.390514      28.558451         339.965510       27.326054          403.859259      26.093657         467.753008       25.682858          489.050925    25.272059       510.348841
config315  1216.718551  1130.929093  1302.508010      100   526.247221     651.358885        1.727957   290.624128       108.497234     229.380635         397.041928      214.069762          469.178101     198.758889         541.314275      193.655265          565.359666   188.551641       589.405057
config227  1227.241238  1155.195935  1299.286541      100   584.054143     636.381716        2.787218   247.265711       101.761593     253.589250         410.665548      255.170134          487.891537     256.751019         565.117525      257.277981          590.859522   257.804942       616.601518
config279  1235.163997  1137.112416  1333.215579      100   747.213325     723.494013        2.793887   157.698727       147.651007     362.043063         377.557730      413.129147          435.034410     464.215232         492.511091      481.243926          511.669985   498.272621       530.828878
config175  1258.785975  1182.791271  1334.780679      100   609.103170     690.413780        2.863680   207.661483       110.088860     291.501225         399.530966      312.461160          471.891493     333.421096         544.252019      340.407741          568.372195   347.394386       592.492370
config276  1266.667251  1194.356315  1338.978187      100   684.720432     692.444916        1.811286   240.110454       103.294336     277.437998         400.722546      286.769884          475.079598     296.101770         549.436650      299.212398          574.222334   302.323027       599.008019
config464  1271.577181  1199.225509  1343.928853      100   640.072560     677.841420        3.469195   198.554541       100.486021     296.960044         412.012173      321.561420          489.893711     346.162796         567.775249      354.363254          593.735761   362.563713       619.696274
config147  1294.443901  1218.964626  1369.923175      100   801.807452     708.576222        2.343671    94.151129       100.952126     430.739520         407.214580      514.886618          483.780194     599.033716         560.345807      627.082749          585.867678   655.131781       611.389550
config174  1370.480079  1279.482863  1461.477295      100   645.939460     737.255209        3.069643   197.781889        93.966451     301.917141         434.550716      327.950954          519.696782     353.984767         604.842848      362.662704          633.224870   371.340642       661.606892
config479  1444.386874  1341.897527  1546.876221      100   641.105849     769.704977        4.891137   224.937170        90.699811     285.325724         459.530602      300.422862          551.738300     315.520001         643.945997      320.552380          674.681897   325.584759       705.417796
config371  1535.976097  1441.691920  1630.260274      100   561.251367     784.770163        3.919863   302.399084        68.680770     239.100959         499.749295      223.276428          607.516426     207.451896         715.283557      202.177053          751.205934   196.902209       787.128311
config122  1551.923911  1450.637709  1653.210113      100   513.643432     829.142114        1.983248   275.448993        75.120694     230.039410         484.169811      218.687014          586.432091     207.334618         688.694370      203.550486          722.781797   199.766354       756.869223
config428  1581.394799  1474.737727  1688.051871      100   578.887700     847.307398        1.896509   252.236332        80.637471     268.153058         493.342690      272.132240          596.518995     276.111422         699.695299      277.437815          734.087401   278.764209       768.479502
config231  1602.983806  1510.210063  1695.757549      100   705.667543     813.181106        2.808842   165.078858        66.059203     323.579901         523.160359      363.205162          637.435648     402.830423         751.710937      416.038843          789.802700   429.247264       827.894463
config82   1641.071746  1556.642278  1725.501214      100   588.192338     851.418236        2.898527   332.588429        58.973877     230.940727         520.455750      205.528802          635.826219     180.116877         751.196687      171.646235          789.653510   163.175593       828.110332
config451  1652.425143  1554.171604  1750.678683      100   773.534521     855.531302        2.532464   154.048649        66.383043     357.382929         527.758283      408.216499          643.102094     459.050068         758.445904      475.994592          796.893841   492.939115       835.341777
config364  1849.263434  1745.611065  1952.915804      100   866.492738     883.248623        2.567273   145.175076        42.366805     360.501413         625.723440      414.332998          771.562599     468.164582         917.401758      486.108444          966.014811   504.052305      1014.627864
config306  2042.064310  1900.600989  2183.527632      100   732.146342    1069.484441        4.125754   161.579368        48.053162     356.886293         631.964767      405.713024          777.942668     454.539755         923.920569      470.815332          972.579869   487.090909      1021.239170
config225  2043.195589  1923.931979  2162.459199      100   988.025053    1037.439422        2.501714    80.049590        39.989141     519.528017         649.947262      629.397624          802.436793     739.267231         954.926323      775.890433         1005.756166   812.513635      1056.586010
config458  2070.987651  1974.081400  2167.893903      100   856.075944    1081.736855        2.826800   100.055849        37.961466     447.198567         638.775779      533.984246          788.979358     620.769925         939.182936      649.698485          989.250796   678.627045      1039.318655
config85   2089.865748  1986.194133  2193.537363      100  1126.906288    1064.377887        4.345986    54.113484        36.891061     592.985218         661.267988      727.703151          817.362219     862.421085         973.456451      907.327062         1025.487862   952.233040      1077.519272
config107  2180.083403  2066.662605  2293.504202      100   469.134786    1129.151260        2.687685   255.502873        29.319361     228.397880         674.548486      221.621632          835.855768     214.845384         997.163049      212.586635         1050.932143   210.327885      1104.701237
config474  2457.461188  2329.539215  2585.383161      100   748.258202    1270.652672        1.968109   121.960540        20.917911     390.385390         757.269873      457.491603          941.357863     524.597815        1125.445853      546.966553         1186.808517   569.335290      1248.171180
config430  2460.463683  2348.616071  2572.311294      100  1087.543062    1210.496152        1.845402    89.455483        13.160652     447.864996         794.301838      537.467374          989.587135     627.069752        1184.872432      656.937211         1249.967531   686.804671      1315.062630
config74   2526.404667  2373.096240  2679.713094      100  1057.545261    1281.773871        1.671968    66.348236        17.491453     546.770584         792.526828      666.876172          986.285671     786.981759        1180.044515      827.016954         1244.630796   867.052150      1309.217077
config62   2563.510002  2449.600141  2677.419863      100  1163.948700    1317.519893        2.888441    35.736611        12.771217     671.755179         791.646307      830.759821          986.365079     989.764463        1181.083852     1042.766010         1245.990109  1095.767557      1310.896367
config64   2865.744360  2736.174990  2995.313730      100  1428.188633    1469.765792        2.837546    28.917395         5.523074     721.429461         883.705491      894.557478         1103.251096    1067.685494        1322.796700     1125.394833         1395.978569  1183.104172      1469.160437
config34   3274.139084  3103.642970  3444.635197      100   527.448414    1678.541552        4.477175   186.391925         2.152331     274.052531        1008.538774      295.967683         1260.135384     317.882835        1511.731995      325.187885         1595.597532   332.492936      1679.463069
------------------------------

CONFIG HYPERPARAMETERS (WINNER=config63):
------------------------------
          SATS_domain bidder_type  num_test_data  num_val_data  num_train_data            data_gen_method network_type  batch_size  epochs            l2                            loss_func        lr  num_hidden_layers  num_hidden_units architecture  dropout_prob  dropout_prob_decay optimizer  clip_grad_norm  n_aug  pi_sqr    pi_exp  pi_above_mean       c_exp init_method random_ts  trainable_ts    init_E  init_Var  init_b  init_bias  init_little_const  lin_skip_connection
config63         SRVM    national           8192             0             100  admissible_random_uniform         MVNN          25    1875  1.513962e-08   torch.nn.SmoothL1Loss(beta=1 / 32)  0.005727                  2                32      [32, 2]      0.329442            0.922433      Adam        0.000079    272       1  0.276906     135.677888  104.542598      custom    [0, 1]          True  1.793623  0.061907    0.05       0.05                0.1                False
config463        SRVM    national           8192             0             100  admissible_random_uniform         MVNN         100    7500  9.355044e-10  torch.nn.SmoothL1Loss(beta=1 / 128)  0.004781                  2                32      [32, 2]      0.602896            0.925207      Adam        0.005510    480       1  0.009702     207.273521  229.538744      custom    [0, 1]         False  1.923418  0.067923    0.05       0.05                0.1                False
