
CONFIG EVALUATION WITH CRITERIA:1*train-uUB-mae + 1*test-uUB-qloss0.95 (shown are averages)
------------------------------
               eval-loss      lower-CI      upper-CI  n-seeds     train-mae  train-uUB-mae  train-time_min   test-qloss0  test-uUB-qloss0  test-qloss0.6  test-uUB-qloss0.6  test-qloss0.75  test-uUB-qloss0.75  test-qloss0.9  test-uUB-qloss0.9  test-qloss0.95  test-uUB-qloss0.95   test-qloss1  test-uUB-qloss1
config667   2.926540e+06  2.707119e+06  3.145960e+06      100  9.194733e+01   3.765978e+03        2.750147  5.112389e+06     6.133833e+06   4.216306e+06       4.105796e+06    3.992285e+06        3.598786e+06   3.768264e+06       3.091777e+06    3.693591e+06        2.922774e+06  3.618917e+06     2.753770e+06
config857   2.932376e+06  2.700588e+06  3.164164e+06      100  1.023399e+04   5.138036e+03        1.345456  4.772489e+06     7.234017e+06   4.696207e+06       4.513946e+06    4.677137e+06        3.833928e+06   4.658066e+06       3.153911e+06    4.651710e+06        2.927238e+06  4.645353e+06     2.700566e+06
config968   2.936171e+06  2.675280e+06  3.197063e+06      100  2.107730e+03   3.141319e+04        0.999513  5.003759e+06     6.368149e+06   4.333873e+06       4.180744e+06    4.166402e+06        3.633893e+06   3.998930e+06       3.087042e+06    3.943106e+06        2.904758e+06  3.887283e+06     2.722474e+06
config821   2.937733e+06  2.690048e+06  3.185417e+06      100  1.275873e+04   1.285668e+05        1.838578  5.122660e+06     8.057015e+06   5.045736e+06       4.742584e+06    5.026505e+06        3.913976e+06   5.007274e+06       3.085368e+06    5.000863e+06        2.809166e+06  4.994453e+06     2.532963e+06
config952   2.941609e+06  2.668199e+06  3.215019e+06      100  9.358666e+05   6.023763e+04        2.187562  6.169624e+06     7.606389e+06   5.387877e+06       4.622167e+06    5.192441e+06        3.876112e+06   4.997004e+06       3.130057e+06    4.931859e+06        2.881371e+06  4.866713e+06     2.632686e+06
config716   2.961398e+06  2.454266e+06  3.468529e+06      100  1.732240e+05   2.020014e+05        1.257089  5.539645e+06     8.042583e+06   4.696017e+06       4.705833e+06    4.485110e+06        3.871646e+06   4.274203e+06       3.037459e+06    4.203901e+06        2.759396e+06  4.133598e+06     2.481334e+06
config850   2.964124e+06  2.704164e+06  3.224084e+06      100  7.680867e+00   1.134745e+04        1.696191  5.550355e+06     7.847848e+06   4.640059e+06       4.756224e+06    4.412485e+06        3.983318e+06   4.184911e+06       3.210412e+06    4.109053e+06        2.952777e+06  4.033195e+06     2.695141e+06
config753   2.967138e+06  2.634619e+06  3.299658e+06      100  3.015627e+05   1.106482e+05        1.976187  5.607667e+06     7.431509e+06   4.594786e+06       4.542023e+06    4.341565e+06        3.819652e+06   4.088345e+06       3.097280e+06    4.003938e+06        2.856490e+06  3.919532e+06     2.615700e+06
config680   2.983873e+06  2.697214e+06  3.270532e+06      100  1.265794e+04   1.369899e+05        0.927631  5.696564e+06     8.528967e+06   4.670835e+06       4.940282e+06    4.414403e+06        4.043111e+06   4.157971e+06       3.145940e+06    4.072493e+06        2.846883e+06  3.987016e+06     2.547826e+06
config969   2.987991e+06  2.718512e+06  3.257471e+06      100  4.850153e+03   1.179978e+04        1.322945  5.098730e+06     8.412650e+06   4.903911e+06       4.979097e+06    4.855206e+06        4.120709e+06   4.806501e+06       3.262321e+06    4.790266e+06        2.976191e+06  4.774031e+06     2.690062e+06
config538   2.990410e+06  2.578075e+06  3.402745e+06      100  7.097043e+05   2.075300e+05        2.260102  5.814201e+06     8.063660e+06   4.909466e+06       4.728431e+06    4.683282e+06        3.894623e+06   4.457098e+06       3.060816e+06    4.381704e+06        2.782880e+06  4.306309e+06     2.504944e+06
config684   3.000789e+06  2.759817e+06  3.241761e+06      100  2.063948e+03   7.933434e+03        2.334965  4.961167e+06     6.704090e+06   4.498342e+06       4.360153e+06    4.382636e+06        3.774168e+06   4.266929e+06       3.188184e+06    4.228361e+06        2.992856e+06  4.189792e+06     2.797528e+06
config616   3.008851e+06  2.764692e+06  3.253010e+06      100  1.242326e+02   2.765396e+03        2.388544  5.303200e+06     6.293464e+06   4.278916e+06       4.217225e+06    4.022845e+06        3.698165e+06   3.766774e+06       3.179106e+06    3.681417e+06        3.006086e+06  3.596060e+06     2.833066e+06
config558   3.017971e+06  2.746340e+06  3.289602e+06      100  3.548983e+03   5.896995e+03        1.947298  5.205058e+06     9.235058e+06   5.031798e+06       5.304752e+06    4.988483e+06        4.322176e+06   4.945168e+06       3.339599e+06    4.930729e+06        3.012074e+06  4.916291e+06     2.684548e+06
config644   3.026405e+06  2.783870e+06  3.268939e+06      100  6.396371e+01   2.412846e+03        1.807946  5.426665e+06     6.309599e+06   4.383999e+06       4.234479e+06    4.123333e+06        3.715699e+06   3.862667e+06       3.196919e+06    3.775778e+06        3.023992e+06  3.688889e+06     2.851065e+06
config732   3.030758e+06  2.759319e+06  3.302198e+06      100  1.374324e+02   7.988222e+03        1.006011  5.651993e+06     7.686711e+06   4.767306e+06       4.741064e+06    4.546135e+06        4.004652e+06   4.324963e+06       3.268241e+06    4.251239e+06        3.022770e+06  4.177515e+06     2.777300e+06
config672   3.031840e+06  2.617766e+06  3.445913e+06      100  2.753053e+06   3.020930e+05        1.500022  6.548978e+06     1.121985e+07   5.761604e+06       5.857681e+06    5.564761e+06        4.517138e+06   5.367918e+06       3.176594e+06    5.302303e+06        2.729747e+06  5.236689e+06     2.282899e+06
config802   3.052575e+06  2.745683e+06  3.359467e+06      100  3.490905e+03   6.769626e+05        0.976593  5.134537e+06     8.015664e+06   4.081525e+06       4.453526e+06    3.818272e+06        3.562992e+06   3.555018e+06       2.672457e+06    3.467267e+06        2.375612e+06  3.379516e+06     2.078768e+06
config810   3.062709e+06  2.797835e+06  3.327582e+06      100  2.670546e+00   5.250205e+03        1.291971  5.784092e+06     6.856600e+06   4.646295e+06       4.457142e+06    4.361846e+06        3.857278e+06   4.077397e+06       3.257413e+06    3.982581e+06        3.057458e+06  3.887764e+06     2.857504e+06
config641   3.090640e+06  2.818224e+06  3.363057e+06      100  3.393700e+01   4.987328e+03        2.132418  5.246655e+06     6.397909e+06   4.362628e+06       4.305958e+06    4.141621e+06        3.782970e+06   3.920614e+06       3.259982e+06    3.846945e+06        3.085653e+06  3.773276e+06     2.911324e+06
config824   3.092107e+06  2.807342e+06  3.376871e+06      100  5.680816e+04   5.254964e+04        1.483635  5.121744e+06     7.681607e+06   4.827804e+06       4.749786e+06    4.754319e+06        4.016831e+06   4.680834e+06       3.283875e+06    4.656339e+06        3.039557e+06  4.631844e+06     2.795239e+06
config593   3.096807e+06  2.816970e+06  3.376644e+06      100  1.041543e+03   3.809746e+04        1.678031  5.281945e+06     6.927451e+06   4.039840e+06       4.484035e+06    3.729313e+06        3.873181e+06   3.418787e+06       3.262327e+06    3.315278e+06        3.058709e+06  3.211769e+06     2.855091e+06
config906   3.098710e+06  2.817616e+06  3.379804e+06      100  1.416549e+05   5.071641e+04        1.654191  5.365993e+06     6.605476e+06   4.571854e+06       4.358645e+06    4.373320e+06        3.796937e+06   4.174785e+06       3.235229e+06    4.108607e+06        3.047993e+06  4.042429e+06     2.860758e+06
config882   3.105479e+06  2.812784e+06  3.398174e+06      100  9.724259e+04   3.001871e+05        1.063540  5.313611e+06     7.698871e+06   4.679864e+06       4.608189e+06    4.521427e+06        3.835519e+06   4.362990e+06       3.062848e+06    4.310178e+06        2.805292e+06  4.257366e+06     2.547735e+06
config843   3.123968e+06  2.846796e+06  3.401139e+06      100  8.341294e+01   8.548277e+03        1.983962  5.608920e+06     7.347263e+06   4.715329e+06       4.674520e+06    4.491931e+06        4.006334e+06   4.268534e+06       3.338148e+06    4.194068e+06        3.115419e+06  4.119602e+06     2.892691e+06
config970   3.145420e+06  2.872644e+06  3.418195e+06      100  8.761313e+01   8.048418e+03        1.329387  5.219348e+06     6.624572e+06   4.581156e+06       4.422129e+06    4.421608e+06        3.871519e+06   4.262060e+06       3.320908e+06    4.208878e+06        3.137371e+06  4.155695e+06     2.953834e+06
config673   3.147455e+06  2.867586e+06  3.427323e+06      100  6.742589e+04   7.488331e+03        1.611479  5.731922e+06     7.141237e+06   4.712096e+06       4.614119e+06    4.457140e+06        3.982339e+06   4.202183e+06       3.350560e+06    4.117198e+06        3.139966e+06  4.032212e+06     2.929373e+06
config582   3.148412e+06  2.907327e+06  3.389497e+06      100  2.185402e+01   2.443755e+03        2.239123  5.140525e+06     5.590250e+06   4.096591e+06       4.046493e+06    3.835608e+06        3.660554e+06   3.574625e+06       3.274615e+06    3.487630e+06        3.145968e+06  3.400636e+06     3.017322e+06
config767   3.154007e+06  2.841193e+06  3.466821e+06      100  1.727269e+05   1.072565e+05        2.131039  5.665995e+06     6.794184e+06   4.694961e+06       4.427384e+06    4.452203e+06        3.835684e+06   4.209445e+06       3.243984e+06    4.128525e+06        3.046750e+06  4.047606e+06     2.849517e+06
config998   3.157111e+06  2.890290e+06  3.423933e+06      100  2.357595e+02   3.697119e+04        1.322069  5.514629e+06     6.930252e+06   4.140292e+06       4.523866e+06    3.796707e+06        3.922269e+06   3.453123e+06       3.320672e+06    3.338595e+06        3.120140e+06  3.224066e+06     2.919608e+06
config884   3.166838e+06  2.853504e+06  3.480172e+06      100  4.534179e+04   7.581524e+04        1.725261  5.220418e+06     9.236066e+06   5.501279e+06       5.354986e+06    5.571494e+06        4.384716e+06   5.641709e+06       3.414446e+06    5.665114e+06        3.091023e+06  5.688519e+06     2.767600e+06
config540   3.168855e+06  2.878850e+06  3.458860e+06      100  6.242422e+04   6.042181e+04        1.597273  5.093209e+06     6.401471e+06   4.477161e+06       4.321657e+06    4.323149e+06        3.801704e+06   4.169137e+06       3.281751e+06    4.117800e+06        3.108433e+06  4.066462e+06     2.935115e+06
config511   3.171851e+06  2.865735e+06  3.477967e+06      100  8.923268e+01   3.041167e+03        2.066535  5.897283e+06     7.971016e+06   4.922218e+06       4.938044e+06    4.678452e+06        4.179801e+06   4.434686e+06       3.421558e+06    4.353431e+06        3.168810e+06  4.272175e+06     2.916062e+06
config978   3.174105e+06  2.833474e+06  3.514736e+06      100  2.474513e+05   4.061845e+05        1.875881  5.076571e+06     8.135406e+06   4.560287e+06       4.745415e+06    4.431216e+06        3.897917e+06   4.302145e+06       3.050420e+06    4.259121e+06        2.767921e+06  4.216098e+06     2.485421e+06
config748   3.208786e+06  2.927233e+06  3.490339e+06      100  5.113938e+01   1.433196e+04        1.110202  5.436639e+06     7.145376e+06   4.729040e+06       4.650057e+06    4.552140e+06        4.026227e+06   4.375240e+06       3.402397e+06    4.316273e+06        3.194454e+06  4.257307e+06     2.986511e+06
config972   3.225860e+06  2.941767e+06  3.509952e+06      100  5.829695e+05   6.074318e+04        1.289626  5.446532e+06     6.449942e+06   4.879373e+06       4.375315e+06    4.737583e+06        3.856659e+06   4.595793e+06       3.338002e+06    4.548530e+06        3.165117e+06  4.501267e+06     2.992231e+06
config605   3.249783e+06  2.959382e+06  3.540183e+06      100  1.314331e+05   1.276993e+05        1.629672  5.167032e+06     6.330915e+06   4.463755e+06       4.304285e+06    4.287935e+06        3.797627e+06   4.112116e+06       3.290969e+06    4.053510e+06        3.122083e+06  3.994903e+06     2.953197e+06
config938   3.251071e+06  2.975528e+06  3.526614e+06      100  2.846964e+00   3.991589e+03        1.660993  5.516826e+06     6.178784e+06   4.588275e+06       4.327181e+06    4.356138e+06        3.864281e+06   4.124000e+06       3.401380e+06    4.046621e+06        3.247080e+06  3.969241e+06     3.092779e+06
config889   3.256035e+06  2.964292e+06  3.547778e+06      100  4.352579e+01   3.903446e+03        2.050028  5.367487e+06     6.595802e+06   4.451779e+06       4.484010e+06    4.222852e+06        3.956062e+06   3.993925e+06       3.428114e+06    3.917616e+06        3.252131e+06  3.841307e+06     3.076149e+06
config913   3.278575e+06  3.008193e+06  3.548957e+06      100  1.123993e+03   4.233886e+04        1.309897  5.434054e+06     6.035463e+06   4.217249e+06       4.267530e+06    3.913048e+06        3.825547e+06   3.608846e+06       3.383564e+06    3.507446e+06        3.236236e+06  3.406046e+06     3.088908e+06
config506   3.282955e+06  2.992684e+06  3.573226e+06      100  1.402555e+05   4.835120e+04        1.997657  5.432087e+06     6.501093e+06   4.412205e+06       4.438047e+06    4.157234e+06        3.922285e+06   3.902264e+06       3.406524e+06    3.817273e+06        3.234603e+06  3.732283e+06     3.062683e+06
config840   3.293182e+06  2.992343e+06  3.594021e+06      100  4.507647e+01   1.177705e+04        2.158136  6.274265e+06     8.080570e+06   4.761660e+06       5.049518e+06    4.383509e+06        4.291756e+06   4.005358e+06       3.533993e+06    3.879307e+06        3.281405e+06  3.753257e+06     3.028817e+06
config797   3.297704e+06  2.916342e+06  3.679065e+06      100  1.661652e+04   7.165161e+05        1.237946  5.134306e+06     9.052535e+06   4.920988e+06       4.965368e+06    4.867658e+06        3.943576e+06   4.814328e+06       2.921785e+06    4.796552e+06        2.581187e+06  4.778775e+06     2.240590e+06
config951   3.303538e+06  3.027938e+06  3.579138e+06      100  4.887705e+01   7.291478e+03        0.978305  5.815790e+06     6.879198e+06   4.176837e+06       4.616281e+06    3.767098e+06        4.050552e+06   3.357360e+06       3.484823e+06    3.220781e+06        3.296247e+06  3.084201e+06     3.107670e+06
config608   3.306532e+06  3.048825e+06  3.564239e+06      100  2.103415e+02   4.555131e+03        1.124040  5.244330e+06     5.533479e+06   4.076043e+06       4.124109e+06    3.783971e+06        3.771767e+06   3.491899e+06       3.419424e+06    3.394542e+06        3.301977e+06  3.297185e+06     3.184529e+06
config988   3.319755e+06  3.029953e+06  3.609558e+06      100  2.507950e+02   3.273875e+03        2.187240  5.762357e+06     7.125511e+06   4.747016e+06       4.719808e+06    4.493180e+06        4.118382e+06   4.239345e+06       3.516957e+06    4.154733e+06        3.316481e+06  4.070121e+06     3.116006e+06
config940   3.322621e+06  2.810518e+06  3.834725e+06      100  2.786735e+05   2.777560e+05        1.757837  5.789950e+06     9.677200e+06   4.858695e+06       5.488357e+06    4.625881e+06        4.441146e+06   4.393067e+06       3.393936e+06    4.315462e+06        3.044865e+06  4.237858e+06     2.695795e+06
config594   3.326111e+06  3.042020e+06  3.610201e+06      100  1.478641e+03   7.495949e+03        0.778733  5.508894e+06     6.965346e+06   4.758961e+06       4.662147e+06    4.571477e+06        4.086347e+06   4.383994e+06       3.510548e+06    4.321499e+06        3.318615e+06  4.259005e+06     3.126681e+06
config765   3.328677e+06  2.978695e+06  3.678660e+06      100  3.273950e+05   4.659535e+05        1.152598  5.535923e+06     7.955748e+06   4.573222e+06       4.739101e+06    4.332547e+06        3.934940e+06   4.091872e+06       3.130778e+06    4.011647e+06        2.862724e+06  3.931422e+06     2.594670e+06
config901   3.332051e+06  2.999842e+06  3.664261e+06      100  1.061117e+05   1.426853e+05        1.799540  5.003859e+06     7.873101e+06   4.908180e+06       4.914952e+06    4.884260e+06        4.175415e+06   4.860341e+06       3.435878e+06    4.852368e+06        3.189366e+06  4.844394e+06     2.942853e+06
config771   3.344360e+06  3.079043e+06  3.609678e+06      100  4.089169e+01   1.986357e+03        1.589633  5.328295e+06     5.521013e+06   4.242865e+06       4.145030e+06    3.971507e+06        3.801035e+06   3.700150e+06       3.457039e+06    3.609697e+06        3.342374e+06  3.519245e+06     3.227709e+06
config864   3.347963e+06  3.067445e+06  3.628481e+06      100  5.496425e+02   3.939366e+03        1.696846  5.371317e+06     6.209452e+06   4.441320e+06       4.399708e+06    4.208821e+06        3.947272e+06   3.976322e+06       3.494836e+06    3.898822e+06        3.344024e+06  3.821322e+06     3.193212e+06
config509   3.385881e+06  3.115464e+06  3.656298e+06      100  9.421009e+01   4.790651e+03        2.436139  5.399639e+06     5.587381e+06   4.103407e+06       4.193935e+06    3.779349e+06        3.845573e+06   3.455291e+06       3.497211e+06    3.347271e+06        3.381091e+06  3.239252e+06     3.264970e+06
config929   3.404813e+06  3.057254e+06  3.752371e+06      100  3.177413e+04   5.307215e+04        1.821052  5.648023e+06     8.137068e+06   5.165983e+06       5.114756e+06    5.045473e+06        4.359178e+06   4.924963e+06       3.603600e+06    4.884793e+06        3.351741e+06  4.844623e+06     3.099881e+06
config671   3.411545e+06  3.122290e+06  3.700801e+06      100  1.359137e+02   6.323246e+03        1.035710  5.180520e+06     6.280387e+06   4.457873e+06       4.464493e+06    4.277211e+06        4.010520e+06   4.096549e+06       3.556546e+06    4.036328e+06        3.405222e+06  3.976108e+06     3.253897e+06
config573   3.416003e+06  3.137385e+06  3.694620e+06      100  1.491344e+04   3.037953e+04        2.137321  4.811465e+06     6.705143e+06   4.808804e+06       4.608604e+06    4.808139e+06        4.084469e+06   4.807474e+06       3.560335e+06    4.807252e+06        3.385623e+06  4.807031e+06     3.210911e+06
config705   3.417676e+06  2.927909e+06  3.907443e+06      100  2.301563e+05   7.592425e+05        1.598077  6.044673e+06     1.357827e+07   5.352731e+06       6.681533e+06    5.179745e+06        4.957347e+06   5.006760e+06       3.233162e+06    4.949098e+06        2.658433e+06  4.891436e+06     2.083705e+06
config825   3.426605e+06  3.124270e+06  3.728940e+06      100  8.573376e+01   8.713497e+03        1.497633  5.048474e+06     5.980278e+06   4.451864e+06       4.361929e+06    4.302711e+06        3.957341e+06   4.153559e+06       3.552754e+06    4.103841e+06        3.417892e+06  4.054124e+06     3.283029e+06
config662   3.462613e+06  3.172413e+06  3.752813e+06      100  1.395910e+04   1.458216e+04        1.597557  4.881544e+06     6.731125e+06   4.908915e+06       4.657592e+06    4.915758e+06        4.139209e+06   4.922601e+06       3.620825e+06    4.924882e+06        3.448031e+06  4.927163e+06     3.275237e+06
config731   3.466602e+06  3.146716e+06  3.786488e+06      100  1.114159e+06   5.737937e+05        1.218774  6.119611e+06     8.011589e+06   5.505619e+06       4.778675e+06    5.352121e+06        3.970446e+06   5.198624e+06       3.162218e+06    5.147458e+06        2.892808e+06  5.096292e+06     2.623399e+06
config624   3.476241e+06  3.009791e+06  3.942690e+06      100  4.971903e+05   3.165503e+05        2.561086  5.779096e+06     8.811728e+06   5.150630e+06       5.242020e+06    4.993513e+06        4.349593e+06   4.836396e+06       3.457166e+06    4.784024e+06        3.159690e+06  4.731652e+06     2.862215e+06
config627   3.504396e+06  3.059842e+06  3.948950e+06      100  2.527935e+06   3.742719e+05        1.503820  6.488716e+06     9.960973e+06   5.797684e+06       5.646753e+06    5.624926e+06        4.568198e+06   5.452168e+06       3.489643e+06    5.394581e+06        3.130124e+06  5.336995e+06     2.770606e+06
config982   3.519633e+06  3.037726e+06  4.001540e+06      100  3.643207e+05   9.953307e+05        1.484095  5.435819e+06     8.678329e+06   4.912447e+06       4.791575e+06    4.781604e+06        3.819887e+06   4.650761e+06       2.848198e+06    4.607147e+06        2.524302e+06  4.563533e+06     2.200406e+06
config653   3.536737e+06  3.064594e+06  4.008880e+06      100  7.440511e+06   4.434730e+05        1.691089  8.610659e+06     1.608036e+07   7.628461e+06       7.877985e+06    7.382911e+06        5.827390e+06   7.137361e+06       3.776796e+06    7.055512e+06        3.093264e+06  6.973662e+06     2.409733e+06
config918   3.548614e+06  3.220785e+06  3.876443e+06      100  8.240224e+03   8.257133e+04        1.755901  5.307878e+06     6.988423e+06   4.724194e+06       4.763762e+06    4.578273e+06        4.207597e+06   4.432352e+06       3.651431e+06    4.383712e+06        3.466043e+06  4.335071e+06     3.280655e+06
config945   3.563160e+06  3.226576e+06  3.899745e+06      100  1.089570e+03   2.244786e+05        2.122703  5.542082e+06     8.034224e+06   5.068144e+06       5.068618e+06    4.949659e+06        4.327217e+06   4.831174e+06       3.585815e+06    4.791679e+06        3.338682e+06  4.752184e+06     3.091548e+06
config568   3.592366e+06  3.227724e+06  3.957009e+06      100  1.145094e+04   1.435601e+06        1.703365  5.331085e+06     8.886857e+06   4.506284e+06       4.636273e+06    4.300083e+06        3.573626e+06   4.093883e+06       2.510980e+06    4.025150e+06        2.156765e+06  3.956416e+06     1.802550e+06
config946   3.599110e+06  3.295681e+06  3.902538e+06      100  7.165843e+02   4.031055e+03        1.340806  5.488761e+06     6.136577e+06   4.526052e+06       4.531420e+06    4.285375e+06        4.130131e+06   4.044698e+06       3.728842e+06    3.964472e+06        3.595079e+06  3.884246e+06     3.461316e+06
config728   3.599327e+06  3.272147e+06  3.926507e+06      100  1.083162e+05   1.324925e+04        2.911219  5.840372e+06     6.010219e+06   5.019305e+06       4.479182e+06    4.814038e+06        4.096423e+06   4.608772e+06       3.713664e+06    4.540349e+06        3.586077e+06  4.471927e+06     3.458491e+06
config510   3.602922e+06  3.306962e+06  3.898882e+06      100  4.338082e+03   1.324227e+04        1.406436  4.846575e+06     5.854871e+06   4.488883e+06       4.424224e+06    4.399460e+06        4.066562e+06   4.310037e+06       3.708901e+06    4.280229e+06        3.589680e+06  4.250421e+06     3.470459e+06
config799   3.637070e+06  3.297289e+06  3.976851e+06      100  3.019089e+02   1.671312e+04        2.434838  6.314974e+06     7.441550e+06   5.232951e+06       5.028165e+06    4.962445e+06        4.424819e+06   4.691939e+06       3.821472e+06    4.601771e+06        3.620357e+06  4.511602e+06     3.419242e+06
config908   3.639606e+06  3.312079e+06  3.967132e+06      100  6.871038e+01   3.283661e+03        1.179197  5.509752e+06     5.858628e+06   4.434963e+06       4.455066e+06    4.166265e+06        4.104176e+06   3.897568e+06       3.753285e+06    3.808002e+06        3.636322e+06  3.718436e+06     3.519359e+06
config835   3.640450e+06  3.326152e+06  3.954747e+06      100  1.278006e+04   3.624546e+04        1.327886  5.202368e+06     5.570990e+06   4.513520e+06       4.328810e+06    4.341308e+06        4.018264e+06   4.169096e+06       3.707719e+06    4.111692e+06        3.604204e+06  4.054288e+06     3.500689e+06
config890   3.652629e+06  3.318747e+06  3.986511e+06      100  3.637121e+04   5.093271e+04        1.086992  4.970013e+06     5.391029e+06   4.493786e+06       4.260924e+06    4.374730e+06        3.978398e+06   4.255673e+06       3.695872e+06    4.215987e+06        3.601696e+06  4.176302e+06     3.507521e+06
config682   3.659742e+06  3.338430e+06  3.981055e+06      100  1.728790e+04   9.159015e+04        2.161162  5.237564e+06     7.245376e+06   5.217606e+06       4.922919e+06    5.212617e+06        4.342305e+06   5.207627e+06       3.761690e+06    5.205964e+06        3.568152e+06  5.204301e+06     3.374614e+06
config712   3.726489e+06  2.950103e+06  4.502875e+06      100  1.327311e+06   1.095319e+06        2.167966  5.513981e+06     1.031787e+07   4.639815e+06       5.463113e+06    4.421273e+06        4.249423e+06   4.202732e+06       3.035733e+06    4.129885e+06        2.631170e+06  4.057037e+06     2.226607e+06
config932   3.733983e+06  3.412418e+06  4.055548e+06      100  7.136314e+02   2.535258e+03        2.338148  5.794261e+06     6.429382e+06   4.614629e+06       4.725423e+06    4.319722e+06        4.299434e+06   4.024814e+06       3.873444e+06    3.926511e+06        3.731448e+06  3.828208e+06     3.589451e+06
config786   3.740169e+06  3.387542e+06  4.092796e+06      100  4.200432e+01   1.189152e+04        1.966168  5.441259e+06     7.020492e+06   4.305738e+06       4.941198e+06    4.021857e+06        4.421375e+06   3.737977e+06       3.901552e+06    3.643350e+06        3.728277e+06  3.548723e+06     3.555003e+06
config888   3.741823e+06  3.410507e+06  4.073139e+06      100  4.182770e+05   1.322310e+05        1.225561  5.657570e+06     6.111374e+06   4.897846e+06       4.531301e+06    4.707915e+06        4.136283e+06   4.517984e+06       3.741265e+06    4.454673e+06        3.609592e+06  4.391363e+06     3.477919e+06
config862   3.744730e+06  3.431870e+06  4.057590e+06      100  3.548845e+01   2.408185e+03        2.093712  5.296342e+06     5.358814e+06   4.375666e+06       4.337872e+06    4.145497e+06        4.082636e+06   3.915328e+06       3.827400e+06    3.838605e+06        3.742322e+06  3.761882e+06     3.657243e+06
config638   3.754762e+06  3.422584e+06  4.086940e+06      100  2.353352e+01   1.671826e+04        1.475165  5.440937e+06     6.360214e+06   4.308594e+06       4.704106e+06    4.025508e+06        4.290080e+06   3.742422e+06       3.876053e+06    3.648060e+06        3.738044e+06  3.553698e+06     3.600035e+06
config788   3.769592e+06  3.453507e+06  4.085676e+06      100  6.262024e+01   4.617080e+03        1.235188  5.272320e+06     5.542955e+06   4.520482e+06       4.420020e+06    4.332523e+06        4.139286e+06   4.144563e+06       3.858553e+06    4.081910e+06        3.764975e+06  4.019257e+06     3.671397e+06
config807   3.774306e+06  3.431379e+06  4.117234e+06      100  3.225064e+04   7.733193e+04        2.371528  5.168185e+06     7.698657e+06   5.280323e+06       5.171278e+06    5.308357e+06        4.539434e+06   5.336391e+06       3.907589e+06    5.345736e+06        3.696974e+06  5.355081e+06     3.486360e+06
config848   3.776525e+06  3.462083e+06  4.090968e+06      100  1.756592e+06   1.564993e+06        0.790973  4.939283e+06     2.026742e+07   4.089758e+06       8.863700e+06    3.877376e+06        6.012771e+06   3.664995e+06       3.161842e+06    3.594201e+06        2.211532e+06  3.523407e+06     1.261222e+06
config543   3.800571e+06  3.465334e+06  4.135808e+06      100  1.642419e+02   3.951403e+04        1.416219  5.244532e+06     6.088142e+06   4.311220e+06       4.618404e+06    4.077892e+06        4.250970e+06   3.844564e+06       3.883535e+06    3.766788e+06        3.761057e+06  3.689012e+06     3.638579e+06
config909   3.801398e+06  3.450878e+06  4.151918e+06      100  2.203695e+01   4.274570e+03        2.305189  5.066497e+06     5.818596e+06   4.589855e+06       4.541876e+06    4.470694e+06        4.222697e+06   4.351534e+06       3.903517e+06    4.311813e+06        3.797124e+06  4.272093e+06     3.690730e+06
config846   3.838147e+06  3.475540e+06  4.200754e+06      100  5.502274e+04   3.947869e+04        1.921802  5.533818e+06     6.388694e+06   4.961146e+06       4.752888e+06    4.817978e+06        4.343937e+06   4.674810e+06       3.934985e+06    4.627087e+06        3.798668e+06  4.579365e+06     3.662351e+06
config526   3.841836e+06  3.479322e+06  4.204349e+06      100  2.622876e+01   2.779993e+03        1.397905  5.616734e+06     6.028879e+06   4.593314e+06       4.645833e+06    4.337460e+06        4.300071e+06   4.081605e+06       3.954310e+06    3.996320e+06        3.839056e+06  3.911035e+06     3.723802e+06
config845   3.861902e+06  3.502832e+06  4.220973e+06      100  2.467904e+01   6.301717e+03        1.584355  5.164563e+06     6.057695e+06   4.611146e+06       4.666898e+06    4.472792e+06        4.319199e+06   4.334437e+06       3.971500e+06    4.288319e+06        3.855601e+06  4.242201e+06     3.739701e+06
config556   3.871471e+06  3.532409e+06  4.210534e+06      100  5.462749e+03   9.195535e+03        1.177588  5.126468e+06     6.531371e+06   5.033440e+06       4.845626e+06    5.010183e+06        4.424190e+06   4.986926e+06       4.002754e+06    4.979174e+06        3.862276e+06  4.971421e+06     3.721797e+06
config548   3.872482e+06  3.513727e+06  4.231237e+06      100  2.554001e+06   1.369702e+05        2.083835  6.738440e+06     6.527831e+06   5.728462e+06       4.764261e+06    5.475967e+06        4.323368e+06   5.223473e+06       3.882476e+06    5.139308e+06        3.735512e+06  5.055143e+06     3.588547e+06
config529   3.891330e+06  3.575655e+06  4.207005e+06      100  3.425551e+03   3.284226e+05        1.428350  5.255656e+06     6.821551e+06   4.707436e+06       4.763460e+06    4.570381e+06        4.248937e+06   4.433326e+06       3.734415e+06    4.387641e+06        3.562907e+06  4.341956e+06     3.391400e+06
config629   3.892701e+06  3.179850e+06  4.605551e+06      100  5.477921e+05   6.175114e+05        1.373256  5.429872e+06     6.153053e+06   4.456767e+06       4.335455e+06    4.213490e+06        3.881055e+06   3.970214e+06       3.426656e+06    3.889122e+06        3.275189e+06  3.808030e+06     3.123723e+06
config515   3.917119e+06  3.551440e+06  4.282799e+06      100  7.924712e+02   1.243071e+04        1.246867  5.806953e+06     7.376766e+06   4.915246e+06       5.183875e+06    4.692319e+06        4.635652e+06   4.469393e+06       4.087429e+06    4.395084e+06        3.904688e+06  4.320775e+06     3.721948e+06
